question,answer,context
What is endocytosis? How many types of endocytosis are there?,"Endocytosis is the process of active cellular intake of materials. It involves invagination of a small region of plasma membrane, forming an intracellular membrane bound vesicles. It is of two types: (i) Pinocytosis is a process of intake of droplets of extracellular fluid. (ii) Phagocytosis is a process of intake of solid particles.","Meiosis
 "
What is the importance of active transport?,"S.No. (i)  (ii)  Mitochondria Mitochondria occur in all the eukaryotic cells. It does not trap energy.  The inner membranes of mitochondria are folded into cristae. (iii) Pigments are absent in mitochondria. (iv) During biological oxidation, energy is released and stored in ATP molecules. (v) Thylakoids are absent. (Any three)  Chloroplast Chloroplasts are found in green cells which perform the function of photosynthesis. It traps energy. Cristae are absent. Pigments are always present. ATP is formed in the presence sunlight by thylakoids. Thylakoids are present.  ","13.6.3 Chemiosmotic Hypothesis Let us now try and understand how actually ATP is synthesised in the chloroplast. The chemiosmotic hypothesis has been put forward to explain the mechanism. Like in respiration, in photosynthesis too, ATP synthesis is linked to development of a proton gradient across a membrane. This time these are the membranes of thylakoid. There is one difference though, here the proton accumulation is towards the inside of the membrane, i.e., in the lumen. In respiration, protons accumulate in the intermembrane space of the mitochondria when electrons move through the ETS (Chapter 14). Let us understand what causes the proton gradient across the membrane. We need to consider again the processes that take place during the activation of electrons and their transport to determine the steps that cause a proton gradient to develop (Figure 13.7). (a) Since splitting of the water molecule takes place on the inner side of the membrane, the protons or hydrogen ions that are produced by the splitting of water accumulate within the lumen of the thylakoids.
 "
Omnis cellula-e-cellula. Who gave this statement and what does it mean ?,"Rudolf Virchow gave this statement. It means ‘’All cells come from cells. Every cell is born of previous cell, which was born of a previous cell. Life comes from life.’","Robert Brown discovered the cell. Schleiden and Schwann formulated the cell theory. Virchow explained that cells are formed from pre-existing cells. A unicellular organism carries out its life activities within a single cell.
 New cells generate from (a) bacterial fermentation (c) pre-existing cells
 "
What are the exceptions to Cell Theory?,(i) Viruses do not possess a cellular machinery. They consist of a nucleic acid (DNA and RNA) core surrounded by a protein sheath and are considered to be an organism. (ii) The bodies of certain fungi are made up of protoplasm and nuclei. (iii) RBCs and sieve tube cells continue to live without nucleus and other vital organelles. (iv) Bacteria and blue-green algae do not have an organised nucleus. Their genetic material (DNA) is naked and the cell organelles are absent.,"In the five kingdom classification of Whittaker there is no mention of lichens and some acellular organisms like viruses, viroids and prions. These are briefly introduced here. All of us who have suffered the ill effects of common cold or ‘flu’ know what effects viruses can have on us, even if we do not associate it with our condition. Viruses did not find a place in classification since they are not considered truly ‘living’, if we understand living as those organisms that have a cell structure. The viruses are non-cellular organisms that are characterised by having an inert crystalline structure outside the living cell.
 "
What are the disadvantages of multicellularity?,"The disadvantages of multicellularity are: (i) Specialized cells often lose the power of division, so sometimes injury is not repaired e.g., nerve cells. (ii) Regeneration ability of multicellular organisms decreases with specialization. (iii) Specialized cells may lose vital functions in order to carry out specific activity e.g. RBCs, sieve tube cells. (iv) Some unicellular organisms are immortal as their body gets distributed in their offspring’s.","Multicellular organisms have division of labour. Explain.
 "
Draw the diagram of the following types of chromosome. (i) Metacentric,(i)  (ii) Acrocentric  (ii) ,"(ii)
 "
Define the term isotonic solution.,Isotonic solution: The two solutions with the same osmotic concentration or pressure is termed as isotonic solution. There is no change in the cell osmotic concentration if the external solution is isotonic.,"Solution of which chamber has a lower water potential?
 (b)
 Solution of which chamber has a lower solute potential?
 Solution of which chamber has a lower solute potential?
 (c)
 In which direction will osmosis occur? (d) Which solution has a higher solute B potential?
 "
Differentiate between structure of flagella and centriole.,Structure of flagella: Nine plus two arrangement; sub tubules are in doublet. Structure of Centriole : Nine plus zero arrangement; sub tubules are in triplet.,"Figure 8.10 Section of cilia/flagella showing different parts : (a) Electron micrograph (b) Diagrammatic representation of internal structure
 8.5.8 Cilia and Flagella Cilia (sing.: cilium) and flagella (sing.: flagellum) are hair-like outgrowths of the cell membrane. Cilia are small structures which work like oars, causing the movement of either the cell or the surrounding fluid. Flagella are comparatively longer and responsible for cell movement. The prokaryotic bacteria also possess flagella but these are structurally different from that of the eukaryotic flagella. The electron microscopic study of a cilium or the flagellum show that they are covered with plasma membrane. Their core called the axoneme, possesses a number of microtubules running parallel to the long axis. The axoneme usually has nine doublets of radially arranged peripheral microtubules, and a pair of centrally located microtubules. Such an arrangement of axonemal microtubules is referred to as the 9+2 array (Figure 8.10). The central tubules are connected by bridges and is also enclosed by a central sheath, which is connected to one of the tubules of each peripheral doublets by a radial spoke. Thus, there are nine radial spokes. The peripheral doublets are also interconnected by linkers. Both the cilium and flagellum emerge from centriole-like structure called the basal bodies.
 8.5.8 Cilia and Flagella Cilia (sing.: cilium) and flagella (sing.: flagellum) are hair-like outgrowths of the cell membrane. Cilia are small structures which work like oars, causing the movement of either the cell or the surrounding fluid. Flagella are comparatively longer and responsible for cell movement. The prokaryotic bacteria also possess flagella but these are structurally different from that of the eukaryotic flagella. The electron microscopic study of a cilium or the flagellum show that they are covered with plasma membrane. Their core called the axoneme, possesses a number of microtubules running parallel to the long axis. The axoneme usually has nine doublets of radially arranged peripheral microtubules, and a pair of centrally located microtubules. Such an arrangement of axonemal microtubules is referred to as the 9+2 array (Figure 8.10). The central tubules are connected by bridges and is also enclosed by a central sheath, which is connected to one of the tubules of each peripheral doublets by a radial spoke. Thus, there are nine radial spokes. The peripheral doublets are also interconnected by linkers. Both the cilium and flagellum emerge from centriole-like structure called the basal bodies.
 "
What is cell coat ? What is its main function ?,Cell coat : The plasma membrane in animals and some protista is not surrounded by the cell wall made up of cellulose but there is a thin layer of oligosaccharides called cell coat. Its main function is the protection of a plasma membrane. ,"Plasma Membrane
 "
Write any four functions of cell wall.,(i) It provides definite shape to cell and protects protoplasm. (ii) It gives rigidity and support to the tissues of the plant. (iii) It counter acts osmotic pressure and prevents bursting of plant cells due to endosmosis. (iv) It takes part in offence and defence.,"8.5.2 Cell Wall As you may recall, a non-living rigid structure called the cell wall forms an outer covering for the plasma membrane of fungi and plants. Cell wall not only gives shape to the cell and protects the cell from mechanical damage and infection, it also helps in cell-to-cell interaction and provides barrier to undesirable macromolecules. Algae have cell wall, made of cellulose, galactans, mannans and minerals like calcium carbonate, while in other plants it consists of cellulose, hemicellulose, pectins and proteins. The cell wall of a young plant cell, the primary wall is capable of growth, which gradually diminishes as the cell matures and the secondary wall is formed on the inner (towards membrane) side of the cell. The middle lamella is a layer mainly of calcium pectate which holds or glues the different neighbouring cells together. The cell wall and middle lamellae may be traversed by plasmodesmata which connect the cytoplasm of neighbouring cells.
 "
Mention two point of differences between SER and RER.,S. No.  SER (Smooth endoplasmic reticulum)  RER (Rough endoplasmic reticulum)  (i)  Smooth endoplasmic reticulum does not have ribosomes and is composed of vesicles and tubules. It synthesises steroids and lipids. It is related to secretion.  Rough endoplasmic reticulum have ribosomes on its outer surface and is composed of cisternae. Its main function is protein synthesis due to the presence of ribosomes on it.  (ii) ,"Smooth endoplasmic reticulum
 Rough endoplasmic reticulum Lysosome
 Rough endoplasmic reticulum
 8.5.3.1 The Endoplasmic Reticulum (ER) Electron microscopic studies of eukaryotic cells reveal the presence of a network or reticulum of tiny tubular structures scattered in the cytoplasm that is called the endoplasmic reticulum (ER) (Figure 8.5). Hence, ER divides the intracellular space into two distinct compartments, i.e., luminal (inside ER) and extra luminal (cytoplasm) compartments. The ER often shows ribosomes attached to their outer surface. The endoplasmic reticulun bearing ribosomes on their surface is called rough endoplasmic reticulum (RER). In the absence of ribosomes they appear smooth and are called smooth endoplasmic reticulum (SER). RER is frequently observed in the cells actively involved in protein synthesis and secretion. They are extensive and continuous with the outer membrane of the nucleus. The smooth endoplasmic reticulum is the major site for synthesis of lipid. In animal cells lipid-like steroidal hormones are synthesised in SER.
 8.5.3.1 The Endoplasmic Reticulum (ER) Electron microscopic studies of eukaryotic cells reveal the presence of a network or reticulum of tiny tubular structures scattered in the cytoplasm that is called the endoplasmic reticulum (ER) (Figure 8.5). Hence, ER divides the intracellular space into two distinct compartments, i.e., luminal (inside ER) and extra luminal (cytoplasm) compartments. The ER often shows ribosomes attached to their outer surface. The endoplasmic reticulun bearing ribosomes on their surface is called rough endoplasmic reticulum (RER). In the absence of ribosomes they appear smooth and are called smooth endoplasmic reticulum (SER). RER is frequently observed in the cells actively involved in protein synthesis and secretion. They are extensive and continuous with the outer membrane of the nucleus. The smooth endoplasmic reticulum is the major site for synthesis of lipid. In animal cells lipid-like steroidal hormones are synthesised in SER.
 "
Explain the structure and the function of plasmodesmata.,Plasmodesmata are cytoplasmic bridges between adjacent plant cells which develop in the minute pores of cell walls. Functions: (i) It forms a protoplasmic column called symplast. (ii) Various substances can pass from one cell to another through plasmodesmata.,"Plasmodesmata
 "
List the main function of chloroplast.,(i) Chloroplast are the centres of photosynthesis. (ii) They liberate oxygen which is passed into the atmosphere. (iii) These store fats in the form of plastoglobuli. (iv) These help in maintaining the balance of gases in the atmosphere. (v) They can change into the chromoplasts to provide colour to many flowers and fruits.,"You would of course answer: in ‘the green leaf’ or ‘in the chloroplasts’, based on what you earlier read in Chapter 8. You are definitely right. Photosynthesis does take place in the green leaves of plants but it does so also in other green parts of the plants. Can you name some other parts where you think photosynthesis may occur? You would recollect from previous unit that the mesophyll cells in the leaves, have a large number of chloroplasts. Usually the chloroplasts align themselves along the walls of the mesophyll cells, such that they get the optimum quantity of the incident light. When do you think the chloroplasts will be aligned with their flat surfaces parallel to the walls? When would they be perpendicular to the incident light? You have studied the structure of chloroplast in Chapter 8. Within the chloroplast there is membranous system consisting of grana, the stroma lamellae, and the matrix stroma (Figure 13.2). There is a clear division of labour within the chloroplast. The membrane system is responsible for trapping the light energy and also for the synthesis of ATP and NADPH. In stroma, enzymatic reactions synthesise sugar, which in turn forms starch. The former set of reactions, since they are directly light driven are called light reactions (photochemical reactions). The latter are not directly light driven but are dependent on the products of light reactions (ATP and NADPH). Hence, to distinguish the latter they are called, by convention, as dark reactions (carbon reactions). However, this should not be construed to mean that they occur in darkness or that they are not light-dependent. Outer membrane Inner membrane Stromal lamella Grana
 "
How do peroxisomes perform photorespiration ?,Peroxisomes perform photorespiration as they pick up glycolate from chloroplasts. The same is oxidised with the help of oxygen to produce glyoxylate. The later is changed to amino acid glycine and then to serine and CO 2 in mitochondria.,"We learnt that the products of light reaction are ATP, NADPH and O2. Of these O2 diffuses out of the chloroplast while ATP and NADPH are used to drive the processes leading to the synthesis of food, more accurately, sugars. This is the biosynthetic phase of photosynthesis. This process does not directly depend on the presence of light but is dependent on the products of the light reaction, i.e., ATP and NADPH, besides CO2 and H2O. You may wonder how this could be verified; it is simple: immediately after light becomes unavailable, the biosynthetic process continues for some time, and then stops. If then, light is made available, the synthesis starts again. Can we, hence, say that calling the biosynthetic phase as the dark reaction is a misnomer? Discuss this amongst yourselves. Let us now see how the ATP and NADPH are used in the biosynthetic phase. We saw earlier that CO2 is combined with H2O to produce (CH2O)n or sugars. It was of interest to scientists to find out how this reaction proceeded, or rather what was the first product formed when CO2 is taken into a reaction or fixed. Just after world war II, among the several efforts to put radioisotopes to beneficial use, the work of Melvin Calvin is exemplary. The use of radioactive 14C by him in algal photosynthesis studies led to the discovery that the first CO2 fixation product was a 3-carbon organic acid. He also contributed to working out the complete biosynthetic pathway; hence it was called Calvin cycle after him. The first product identified was 3-phosphoglyceric acid or in short PGA. How many carbon atoms does it have?
 "
State functions of the following: (i) Elaioplasts (ii) Centrioles  (iii) Mesosome (iv) Lysosome   ,(i) Spherosomes are small membrane bound organelles which contain granular content rich in lipids. (ii) They take part is storage and synthesis of fats and present abundantly in endosperm of oil seeds.  ,"SUMMARY All organisms are made of cells or aggregates of cells. Cells vary in their shape, size and activities/functions. Based on the presence or absence of a membrane bound nucleus and other organelles, cells and hence organisms can be named as eukaryotic or prokaryotic. A typical eukaryotic cell consists of a cell membrane, nucleus and cytoplasm. Plant cells have a cell wall outside the cell membrane. The plasma membrane is selectively permeable and facilitates transport of several molecules. The endomembrane system includes ER, golgi complex, lysosomes and vacuoles. All the cell organelles perform different but specific functions. Centrosome and centriole form the basal body of cilia and flagella that facilitate locomotion. In animal cells, centrioles also form spindle apparatus during cell division. Nucleus contains nucleoli and chromatin network. It not only controls the activities of organelles but also plays a major role in heredity. Endoplasmic reticulum contains tubules or cisternae. They are of two types: rough and smooth. ER helps in the transport of substances, synthesis of proteins, lipoproteins and glycogen. The golgi body is a membranous organelle composed of flattened sacs. The secretions of cells are packed in them and transported from the cell. L ysosomes are single membrane structures containing enzymes for digestion of all types of macromolecules. Ribosomes are involved in protein synthesis. These occur freely in the cytoplasm or are associated with ER. Mitochondria help in oxidative phosphorylation and generation of adenosine triphosphate. They are bound by double membrane; the outer membrane is smooth and inner one folds into several cristae. Plastids are pigment containing organelles found in plant cells only. In plant cells, chloroplasts are responsible for trapping light energy essential for photosynthesis. The grana, in the plastid, is the site of light reactions and the stroma of dark reactions. The green coloured plastids are chloroplasts, which contain chlorophyll, whereas the other coloured plastids are chromoplasts, which may contain pigments like carotene and xanthophyll. The nucleus is enclosed by nuclear envelope, a double membrane structure with nuclear pores. The inner membrane encloses the nucleoplasm and the chromatin material. Thus, cell is the structural and functional unit of life.
 "
Which symmetry is most common in animals? Define it.?   ,"Bilateral symmetry. In bilateral type of symmetry, the body can be divided into two equal halves by a single plane only because the important body organs are paired and occur on the two sides of a central axis.","Symmetry
 Animals can be categorised on the basis of their symmetry. Sponges are mostly asymmetrical, i.e., any plane that passes through the centre does not divide them into equal halves. When any plane passing through the central axis of the body divides the organism into two identical halves, it is called radial symmetry. Coelenterates, ctenophores and echinoderms have this kind of body plan (Figure 4.1a). Animals like annelids, arthropods, etc., where the body can be divided into identical left and right halves in only one plane, exhibit bilateral symmetry (Figure 4.1b).
 Animals can be categorised on the basis of their symmetry. Sponges are mostly asymmetrical, i.e., any plane that passes through the centre does not divide them into equal halves. When any plane passing through the central axis of the body divides the organism into two identical halves, it is called radial symmetry. Coelenterates, ctenophores and echinoderms have this kind of body plan (Figure 4.1a). Animals like annelids, arthropods, etc., where the body can be divided into identical left and right halves in only one plane, exhibit bilateral symmetry (Figure 4.1b).
 Figure 4.1 (b) Bilateral symmetry
 Figure 4.1 (b) Bilateral symmetry
 "
Define germinal layers.,"(i) Germinal or germ layers are primary layers of cell which differentiate in developing embryo and from which various tissues and organs of the animal body develop. (ii) A maximum of three germinal layers are found in embryo. They are ectoderm, mesoderm and endoderm. Out of these, mesoderm is the last to develop in between ectoderm and endoderm.","Those animals in which the developing embryo has a third germinal layer, mesoderm, in between the ectoderm and endoderm, are called triploblastic animals (platyhelminthes to chordates, Figure 4.2b).
 "
What is metamerism ? Differentiate between metameric and non metameric segmentation ? ,"Segmentation of external and internal body into linear sequence of segments (repetition of atleast some organ) is called metamerism. Metameric Segmentation: External segmentation correspond to internal segmentation, e.g., Earthworm. Non-metameric Segmentation : External segmentation do not correspond internal segmentation, e.g. Platyhelminthes.","Presence or absence of a cavity between the body wall and the gut wall is very important in classification. The body cavity, which is lined by mesoderm is called coelom. Animals possessing coelom are called coelomates, e.g., annelids, molluscs, arthropods, echinoderms, hemichordates and chordates (Figure 4.3a). In some animals, the body cavity is not lined by mesoderm, instead, the mesoderm is present as scattered pouches in between the ectoderm and endoderm. Such a body cavity is called pseudocoelom and the animals possessing them are called pseudocoelomates, e.g., aschelminthes (Figure 4.3b). The animals in which the body cavity is absent are called acoelomates, e.g., platyhelminthes (Figure 4.3c).
 Segmentation
 Segmentation
 In some animals, the body is externally and internally divided into segments with a serial repetition of at least some organs. For example, in earthworm, the body shows this pattern called metameric segmentation and the phenomenon is known as metamerism.
 In some animals, the body is externally and internally divided into segments with a serial repetition of at least some organs. For example, in earthworm, the body shows this pattern called metameric segmentation and the phenomenon is known as metamerism.
 "
What are the peculiar features that you find in parasitic platyhelminthes ?,"The main features of platyhelminthes are given below : (i) They have dorso-ventraly flattened body, hence are called flatworms. (ii) Hooks and suckers are present, which absorb nutrients from the host directly through their body surface. (iii) Flame cells are present, which helps in osmoregulation and excretion. (iv) Some members like Planaria possess high regeneration capacity. (v) Example : Tapeworm, Liver fluke etc.","Phylum – Platyhelminthes
 They have dorso-ventrally flattened body, hence are called flatworms (Figure 4.9). These are mostly endoparasites found in animals including human beings. Flatworms are bilaterally symmetrical, triploblastic and acoelomate animals with organ level of organisation. Hooks and suckers are present in the parasitic forms. Some of them absorb nutrients from the host directly through their body surface. Specialised cells called flame cells help in osmoregulation and excretion. Sexes are not separate. Fertilisation is internal and development is through many larval stages. Some members like Planaria possess high regeneration capacity.
 They have dorso-ventrally flattened body, hence are called flatworms (Figure 4.9). These are mostly endoparasites found in animals including human beings. Flatworms are bilaterally symmetrical, triploblastic and acoelomate animals with organ level of organisation. Hooks and suckers are present in the parasitic forms. Some of them absorb nutrients from the host directly through their body surface. Specialised cells called flame cells help in osmoregulation and excretion. Sexes are not separate. Fertilisation is internal and development is through many larval stages. Some members like Planaria possess high regeneration capacity.
 "
What are corals and coral reefs ?,"Corals are minute cnidarians, which secrete deposits of lime and calcium carbonate. Coral reefs : In many coral species, new living corals develop over the old dead corals giving rise to coral reefs and island. The coral reefs provide a comfortable living place for a variety of animal species. They form stable marine ecosystems. ","4.2.2 Phylum – Coelenterata (Cnidaria) They are aquatic, mostly marine, sessile or free-swimming, radially symmetrical animals (Figure 4.6). The name cnidaria is derived from the
 "
Write short notes on: (i) Malphigian tubules (ii) Medusa (iii) Flame cells (iv) Cephalothorax,"(i) Malphigian tubules : These are excretory organs in insects and cockroach. (ii) Medusa : It is a reproductive zooid meant for sexual reproduction in Obelia. (iii) Flame cells: They are excretory organs of Fasciola and Taenia. (iv) Cephalothorax : Head and thorax fuse to form cephalothorax in some arthropods. It bears antennae, antennules, eyes, maxillipeds and legs.","A survey of animal kingdom presents a variety of excretory structures. In most of the invertebrates, these structures are simple tubular forms whereas vertebrates have complex tubular organs called kidneys. Some of these structures are mentioned here. Protonephridia or flame cells are the excretory structures in Platyhelminthes (Flatworms, e.g., Planaria), rotifers, some annelids and the cephalochordate – Amphioxus. Protonephridia are primarily concerned with ionic and fluid volume regulation, i.e., osmoregulation. Nephridia are the tubular excretory structures of earthworms and other annelids. Nephridia help to remove nitrogenous wastes and maintain a fluid and ionic balance. Malpighian tubules are the excretory structures of most of the insects including cockroaches. Malpighian tubules help in the removal of nitrogenous wastes and osmoregulation. Antennal glands or green glands perform the excretory function in crustaceans like prawns.
 "
Differentiate between male and female Ascaris. ,S.No. (i) (ii) (iii) (iv)  Male Ascaris 15-30 cm. long. Posterior end is curved. No vulva present. There are two pineal spicules from cloacal pore.  (v)  Pre-anal and post-anal papillae are present. (Any three)  Female Ascaris 20-40 cm. long. Posterior end is straight. vulva present. No pineal spicules.  There are no such structure. ,"14-16 are covered by a prominent dark band of glandular tissue called clitellum. Thus the body is divisible into three prominent regions – preclitellar, clitellar and postclitellar segments (Figure 7.9). Four pairs of spermathecal apertures are situated on the ventro-lateral sides of the intersegmental grooves, i.e., 5th -9th segments. A single female genital pore is present in the mid-ventral line of 14th segment. A pair of male genital pores are present on the ventro-lateral sides of the 18th segment. Numerous minute pores called nephridiopores open on the surface of the body. In each body segment, except the first, last and clitellum, there are rows of S-shaped setae, embedded in the epidermal pits in the middle of each segment. Setae can be extended or retracted. Their principal role is in locomotion.
 "
"Members of which phylum are known as ""the segmented worms"" ? Name the excretory units of these organisms. Write about their body symmetry and mode of respiration also.","The members of phylum Annelida are known as the segmented worms"". Their body is metamerically segmented. The excretory units of these invertebrates are coiled tubules, the nephridia. Example : Nereis, Pheretima and Hirudinaria. Body Symmetry: Segmented worms have the typical metameric segmentation. Their body consists of segments called somites or metameres and ring like grooves known as annuli. They have bilateral symmetry. Respiration : Respiration in annelids occurs by the skin. In some, gills are present.","4.2.6 Phylum – Annelida They may be aquatic (marine and fresh water) or terrestrial; free-living, and sometimes parasitic. They exhibit organ-system level of body organisation and bilateral symmetry. They are triploblastic, metamerically segmented and coelomate animals. Their body surface is distinctly marked out into segments or metameres and, hence, the phylum name Annelida (Latin, annulus : little ring) (Figure 4.11). They possess longitudinal and circular muscles which help in locomotion. Aquatic annelids like Nereis possess lateral appendages, parapodia, which help in swimming. A closed circulatory system is present. Nephridia (sing. nephridium) help in osmoregulation and excretion. Neural system consists of paired ganglia (sing. ganglion) connected by lateral nerves to a double ventral nerve cord. Nereis, an aquatic form, is dioecious, but earthworms and leeches are monoecious. Reproduction is sexual. Figure 4.11 Examples of Annelida : (a) Nereis (b) Hirudinaria
 "
Give important characters of Phylum Aschelminthes.,"Phylum Aschelminthes: (i) Commonly known as round worms or nematodes and covered by cuticle.  (ii) Body is bilaterally symmetrical. (iii) They are animals with elongated cylindrical and spindle-shaped body with pointed ends. (iv) The body cavity is a false coelom called pseudocoelom. (v) The alimentary canal lacks a muscle layer. (vi) Respiratory organs and blood vascular systems are absent. Example : Ascaris (Round worm), Oxyuris (Pin worm), Ancylostoma (Hook worm), Enterobius, and Rhabditis etc.","The body of the aschelminthes is circular in cross-section, hence, the name roundworms (Figure 4.10). They may be freeliving, aquatic and terrestrial or parasitic in plants and animals. Roundworms have organ-system level of body organisation. They are bilaterally symmetrical, triploblastic and pseudocoelomate animals. Alimentary canal is complete with a welldeveloped muscular pharynx. An excretory tube removes body wastes from the body cavity through the excretory pore. Sexes are separate (dioecious), i.e., males and females are distinct. Often females are longer than males. Fertilisation is internal and development may be direct (the young ones resemble the adult) or indirect.
 Examples : Ascaris (Roundworm), Wuchereria (Filaria worm), Ancylostoma (Hookworm).
 4.2.6 Phylum – Annelida They may be aquatic (marine and fresh water) or terrestrial; free-living, and sometimes parasitic. They exhibit organ-system level of body organisation and bilateral symmetry. They are triploblastic, metamerically segmented and coelomate animals. Their body surface is distinctly marked out into segments or metameres and, hence, the phylum name Annelida (Latin, annulus : little ring) (Figure 4.11). They possess longitudinal and circular muscles which help in locomotion. Aquatic annelids like Nereis possess lateral appendages, parapodia, which help in swimming. A closed circulatory system is present. Nephridia (sing. nephridium) help in osmoregulation and excretion. Neural system consists of paired ganglia (sing. ganglion) connected by lateral nerves to a double ventral nerve cord. Nereis, an aquatic form, is dioecious, but earthworms and leeches are monoecious. Reproduction is sexual. Figure 4.11 Examples of Annelida : (a) Nereis (b) Hirudinaria
 "
(i) Name any two phyla which have parasitic members. (ii) What is bioluminescence? Give an example. ,"(i) Two phyla which have parasitic members are: (a) Platyhelminthes: The Flatworms. (b) Achelminthes : The Round worms. (ii) Bioluminiscence is the production and emission of light by a living organisms. It is a form of chemiluminescence .e.g. Noctiluca, Gonyaulax.","Phylum – Platyhelminthes
 They have dorso-ventrally flattened body, hence are called flatworms (Figure 4.9). These are mostly endoparasites found in animals including human beings. Flatworms are bilaterally symmetrical, triploblastic and acoelomate animals with organ level of organisation. Hooks and suckers are present in the parasitic forms. Some of them absorb nutrients from the host directly through their body surface. Specialised cells called flame cells help in osmoregulation and excretion. Sexes are not separate. Fertilisation is internal and development is through many larval stages. Some members like Planaria possess high regeneration capacity.
 "
(i) How important is the presence of air bladder in class Osteichthyes ? (ii) Expand ICZN. ,"(i) Class osteichthyes (Bony fishes) have a sac-like outgrowth, called air bladder, arising from the dorsal wall of the oesophagus. It is air filled organ, used to maintain balance and to swim up and down. It also enables the fish to stay at particular depth without spending energy. (ii) International Code of Zoological Nomenclature.","Class – Osteichthyes
 It includes both marine and fresh water fishes with bony endoskeleton. Their body is streamlined. Mouth is mostly terminal (Figure 4.20). They have four pairs of gills which are covered by an operculum on each side. Skin is covered with cycloid/ctenoid scales. Air bladder is present which regulates buoyancy. Heart is twochambered (one auricle and one ventricle). They are cold-blooded animals. Sexes are separate. Fertilisation is usually external. They are mostly oviparous and development is direct.
 "
How are the animals of Arthropoda different from those of Mollusca? 2017]  [KVS ,"Following are the differences between Arthropoda and Mollusca : S.No. (i)  Arthropoda Body is divided into head, thorax and ab- domen.  Mollusca Soft body is divided into three distinct parts : a distinct head, visceral mass and muscular foot.  (ii)  Body is covered by chitinous exoskeletons. They have jointed ap-pendages. Excretion occurs through coxal gland on malpighian tubules. Respiration occurs through tracheae, gills or book lungs  Body is covered by calcareous shell.  (iii) (iv) (v)  They have distinct foot for moving around. Excretion occurs through nephridia. Respiration occurs through gills. ","Phylum – Arthropoda
 This is the largest phylum of Animalia which includes insects. Over two-thirds of all named species on earth are arthropods (Figure 4.12). They have organ-system level of organisation. They are bilaterally symmetrical, triploblastic, segmented and coelomate animals. The body of arthropods is covered by chitinous exoskeleton. The body consists of head, thorax and abdomen. They have jointed appendages (arthros-joint, poda-appendages). Respiratory organs are gills, book gills, book lungs or tracheal system. Circulatory system is of open type. Sensory organs like antennae, eyes (compound and simple), statocysts or balancing organs are present. Excretion takes place through malpighian tubules. They are mostly dioecious. Fertilisation is usually internal. They are mostly oviparous. Development may be direct or indirect. Examples: Economically important insects – Apis (Honey bee), Bombyx (Silkworm), Laccifer (Lac insect) Vectors – Anopheles, Culex and Aedes (Mosquitoes) Gregarious pest – Locusta (Locust) Living fossil – Limulus (King crab).
 Phylum – Mollusca
 This is the second largest animal phylum (Figure 4.13). Molluscs are terrestrial or aquatic (marine or fresh water) having an organ-system level of organisation. They are bilaterally symmetrical, triploblastic and coelomate animals. Body is covered by a calcareous shell and is unsegmented with a distinct head, muscular foot and visceral hump. A soft and spongy layer of skin forms a mantle over the visceral hump. The space between the hump and the mantle is called the mantle cavity in which feather like gills are present. They have respiratory and excretory functions. The anterior head region has sensory tentacles. The mouth contains a file-like rasping organ for feeding, called radula.
 This is the second largest animal phylum (Figure 4.13). Molluscs are terrestrial or aquatic (marine or fresh water) having an organ-system level of organisation. They are bilaterally symmetrical, triploblastic and coelomate animals. Body is covered by a calcareous shell and is unsegmented with a distinct head, muscular foot and visceral hump. A soft and spongy layer of skin forms a mantle over the visceral hump. The space between the hump and the mantle is called the mantle cavity in which feather like gills are present. They have respiratory and excretory functions. The anterior head region has sensory tentacles. The mouth contains a file-like rasping organ for feeding, called radula.
 "
Write two difference between cartilaginous and bony fishes.  Write three iamportant features of cartilaginous fish and bony fish. Also give one examples of each of these. ,"Cartilaginous Fish (i) Skin is covered by small placoid scales. (ii) Endoskeleton is cartilaginous  Bony Fish Skin is covered with Iarge cycloid or ganoid or ctenoid scales. Endoskeleton is partly or wholly bony.  (iii) Tail fin is heterocercal.  Tail fin is homocercal.  (iv) e.g. Sharks, rays.  e.g. Labeo, catla ","(b) Figure 4.19 Example of Cartilaginous fishes : (a) Scoliodon (b) Pristis
 Class – Chondrichthyes
 They are marine animals with streamlined body and have cartilaginous endoskeleton (Figure 4.19). Mouth is located ventrally. Notochord is persistent throughout life. Gill slits are separate and without operculum (gill cover). The skin is tough, containing minute placoid scales. Teeth are modified placoid scales which are backwardly directed. Their jaws are very powerful. These animals are predaceous. Due to the absence of air bladder, they have to swim constantly to avoid sinking.
 They are marine animals with streamlined body and have cartilaginous endoskeleton (Figure 4.19). Mouth is located ventrally. Notochord is persistent throughout life. Gill slits are separate and without operculum (gill cover). The skin is tough, containing minute placoid scales. Teeth are modified placoid scales which are backwardly directed. Their jaws are very powerful. These animals are predaceous. Due to the absence of air bladder, they have to swim constantly to avoid sinking.
 "
Enumerate the peculiar features that you find in phylum Chordata. Practice Paper]  [DDE ,features of Chordates are as follows : (i) Notochord is present. (ii) A hollow tube like structure called dorsal nerve cord is present. (iii) Pharynx perforated by gill slits. (iv) Post-anal tail is present.,"Chordata characteristics
 "
