question,answer,context
Why aldosterone is called as salt retaining hormone?,"(i) Aldosterone (salt-retaining hormone) is the principal mineralocorticoid in humans. Its main function is to regulate the sodium content of the body. It is secreted when the sodium level is low. (ii) It acts on the kidneys to cause more sodium to be returned to the blood and more potassium to be excreted. (iii) As the sodium concentration in the blood increases, water follows it by osmosis, so the blood volume also increases. Thus, the effect of aldosterone is to increase both sodium and water in the blood.","an increased concentration of glucose in blood. In addition, they also stimulate the breakdown of lipids and proteins. The adrenal cortex can be divided into three layers, called zona reticularis (inner layer), zona fasciculata (middle layer) and zona glomerulosa (outer layer). The adrenal cortex secretes many hormones, commonly called as corticoids. The corticoids, which are involved in carbohydrate metabolism are called glucocorticoids. In our body, cortisol is the main glucocorticoid. Corticoids, which regulate the balance of water and electrolytes in our body are called mineralocorticoids. Aldosterone is the main mineralocorticoid in our body. Glucocorticoids stimulate gluconeogenesis, lipolysis and proteolysis; and inhibit cellular uptake and utilisation of amino acids. Cortisol is also involved in maintaining the cardio-vascular system as well as the kidney functions. Glucocorticoids, particularly cortisol, produces antiinflammatory reactions and suppresses the immune response. Cortisol stimulates the RBC production. Aldosterone acts mainly at the renal tubules and stimulates the reabsorption of Na+ and water and excretion of K+ and phosphate ions. Thus, aldosterone helps in the maintenance of electrolytes, body fluid volume, osmotic pressure and blood pressure. Small amounts of androgenic steroids are also secreted by the adrenal cortex which play a role in the growth of axial hair, pubic hair and facial hair during puberty.
 "
How control of insulin and glucagon is regulated by push and pull mechanism ?,"(i) It is regulated by a ‘limit-control feedback’ or ‘push and pull feedback' mechanism. (ii) When sugar level in blood increases, insulin is secreted and glucagon secretion is inhibited. (iii) When blood-sugar level falls, for instance during excessive physical labour or stress, secretion of glucogen is stimulated and insulin secretion is inhibited. (iv) This is the self-regulating device.","physiological functions are regulated by hormones. On the basis of their chemical nature, hormones can be divided into groups : (i) peptide, polypeptide, protein hormones (e.g., insulin, glucagon, pituitary hormones, hypothalamic hormones, etc.) (ii) steroids (e.g., cortisol, testosterone, estradiol and progesterone) (iii) iodothyronines (thyroid hormones) (iv) amino-acid derivatives (e.g., epinephrine). Hormones which interact with membrane-bound receptors normally do not enter the target cell, but generate second messengers (e.g., cyclic AMP, IP3, Ca++ etc) which in turn regulate cellular metabolism (Figure 22.5a). Hormones which interact with intracellular receptors (e.g., steroid hormones, iodothyronines, etc.) mostly regulate gene expression or chromosome function by the interaction of hormone-receptor complex with the genome. Cumulative biochemical actions result in physiological and developmental effects (Figure 22.5b).
 "
How is communication among parts of an organism accomplished?,"(i) Hormones, a chemical messenger is transported by blood, they reach target organs, i.e., organs for which they are intended. (ii) Hormones may stimulate or inhibit specific biological processes in target organs to modify their activities. Thus they regulate organs and tissues. (iii) The activity of these messenger molecules, i.e., hormones secreted in the blood by endocrine glands is under the direct control of the nervous system.  ","You have already learnt that the neural system pr ovides a point-to-point rapid coordination among organs. The neural coordination is fast but short-lived. As the nerve fibres do not innervate all cells of the body and the cellular functions need to be continuously regulated; a special kind of coordination and integration has to be provided. This function is carried out by hormones. The neural system and the endocrine system jointly coordinate and regulate the physiological functions in the body.
 22.1 ENDOCRINE GLANDS AND HORMONES Endocrine glands lack ducts and are hence, called ductless glands. Their secretions are called hormones. The classical definition of hormone as a chemical produced by endocrine glands and released into the blood and transported to a distantly located target organ has current scientific definition as follows: Hormones are non-nutrient chemicals which act as intercellular messengers and are produced in trace amounts. The new definition covers a number of new molecules in addition to the hormones secreted by the organised endocrine glands. Invertebrates possess very simple endocrine systems with few hormones whereas a large number of chemicals act as hormones and provide coordination in the vertebrates. The human endocrine system is described here.
 physiological functions are regulated by hormones. On the basis of their chemical nature, hormones can be divided into groups : (i) peptide, polypeptide, protein hormones (e.g., insulin, glucagon, pituitary hormones, hypothalamic hormones, etc.) (ii) steroids (e.g., cortisol, testosterone, estradiol and progesterone) (iii) iodothyronines (thyroid hormones) (iv) amino-acid derivatives (e.g., epinephrine). Hormones which interact with membrane-bound receptors normally do not enter the target cell, but generate second messengers (e.g., cyclic AMP, IP3, Ca++ etc) which in turn regulate cellular metabolism (Figure 22.5a). Hormones which interact with intracellular receptors (e.g., steroid hormones, iodothyronines, etc.) mostly regulate gene expression or chromosome function by the interaction of hormone-receptor complex with the genome. Cumulative biochemical actions result in physiological and developmental effects (Figure 22.5b).
 "
What is oxygen debt? Explain.,"(i) The muscles fails to get sufficient oxygen during strenuous exercise to fulfil their energy requirements and contracts anaerobically. It accumulates lactic acid produced by glycolysis. The oxygen consumption of muscles exceed during recovery, known as oxygen debt of the muscle. (ii) This oxygen is used in oxidising the accumulated lactic acid aerobically and restoring ATP in muscle fibre.","and breakage is repeated causing further sliding. The process continues till the Ca++ ions are pumped back to the sarcoplasmic cisternae resulting in the masking of actin filaments. This causes the return of ‘Z’ lines back to their original position, i.e., relaxation. The reaction time of the fibres can vary in different muscles. Repeated activation of the muscles can lead to the accumulation of lactic acid due to anaerobic breakdown of glycogen in them, causing fatigue. Muscle contains a red coloured oxygen storing pigment called myoglobin. Myoglobin content is high in some of the muscles which gives a reddish appearance. Such muscles are called the Red fibres. These muscles also contain plenty of mitochondria which can utilise the large amount of oxygen stored in them for ATP production. These muscles, therefore, can also be called aerobic muscles. On the other hand, some of the muscles possess very less quantity of myoglobin and therefore, appear pale or whitish. These are the White fibres. Number of mitochondria are also few in them, but the amount of sarcoplasmic reticulum is high. They depend on anaerobic process for energy.
 "
Why a red muscle fibre works for a prolonged period while a white muscle fibre suffers from fatigue after a shorter work?,"(i) Red muscle fibres are rich in myoglobin and contain large number of mitochondria. (ii) Function of myoglobin is to bind and store oxygen and oxymyoglobin. (iii) During muscle contraction oxygen is released from the oxymyoglobin. (iv) Red muscle fibres produce energy only under aerobic conditions so very less amount of lactic acid gets accumulated in the muscle. Hence these muscles can work for a prolonged period. (v) White muscle fibre, myoglobin is absent and there are very less number of mitochondria so they depend on aerobic glycolysis for their energy production. (vi) As a result of this, large amount of lactic acid gets accumulated in the muscle and hence these muscle gets fatigued soon.  ","and breakage is repeated causing further sliding. The process continues till the Ca++ ions are pumped back to the sarcoplasmic cisternae resulting in the masking of actin filaments. This causes the return of ‘Z’ lines back to their original position, i.e., relaxation. The reaction time of the fibres can vary in different muscles. Repeated activation of the muscles can lead to the accumulation of lactic acid due to anaerobic breakdown of glycogen in them, causing fatigue. Muscle contains a red coloured oxygen storing pigment called myoglobin. Myoglobin content is high in some of the muscles which gives a reddish appearance. Such muscles are called the Red fibres. These muscles also contain plenty of mitochondria which can utilise the large amount of oxygen stored in them for ATP production. These muscles, therefore, can also be called aerobic muscles. On the other hand, some of the muscles possess very less quantity of myoglobin and therefore, appear pale or whitish. These are the White fibres. Number of mitochondria are also few in them, but the amount of sarcoplasmic reticulum is high. They depend on anaerobic process for energy.
 "
"Write a note on ""Regulation of Cardiac Activity""","Regulation of Cardiac Activity : (i) The special neural centre located in medulla oblongata of brain can moderate cardiac function through autonomic nervous system. Therefore, ANS helps in controlling heart regulation. (ii) The parasympathetic neural signals, (componentof ANS) decreases the rate of heart beat, speed of condition of action potential and also the cardiac output. (iii) The adrenal medullary hormones enhance cardiac output. (iv) The neural signals through sympathetic nerves may increase heart beat rate and the strength of ventricular contraction and also cardiac output.","pulmonary artery and the aorta respectively are provided with the semilunar valves. The valves in the heart allows the flow of blood only in one direction, i.e., from the atria to the ventricles and from the ventricles to the pulmonary artery or aorta. These valves prevent any backward flow. The entire heart is made of cardiac muscles. The walls of ventricles are much thicker than that of the atria. A specialised cardiac musculature called the nodal tissue is also distributed in the heart (Figure 18.2). A patch of this tissue is present in the right upper corner of the right atrium called the sino-atrial node (SAN). Another mass of this tissue is seen in the lower left corner of the right atrium close to the atrio-ventricular septum called the atrio-ventricular node (AVN). A bundle of nodal fibres, atrioventricular bundle (AV bundle) continues from the AVN which passes through the atrio-ventricular septa to emerge on the top of the interventricular septum and immediately divides into a right and left bundle. These branches give rise to minute fibres throughout the ventricular musculature of the respective sides and are called purkinje fibres. The nodal musculature has the ability to generate action potentials without any external stimuli, i.e., it is autoexcitable. However, the number of action potentials that could be generated in a minute vary at different parts of the nodal system. The SAN can generate the maximum number of action potentials, i.e., 70-75 min–1, and is responsible for initiating and maintaining the rhythmic contractile activity of the heart. Therefore, it is called the pacemaker. Our heart normally beats 70-75 times in a minute (average 72 beats min–1).
 18.3.2 Cardiac Cycle How does the heart function? Let us take a look. To begin with, all the four chambers of heart are in a relaxed state, i.e., they are in joint diastole. As the tricuspid and bicuspid valves are open, blood from the pulmonary veins and vena cava flows into the left and the right ventricle respectively through the left and right atria. The semilunar valves are closed at this stage. The SAN now generates an action potential which stimulates both the atria to undergo a simultaneous contraction – the atrial systole. This increases the flow of blood into the ventricles by about 30 per cent. The action potential is conducted to the ventricular side by the AVN and AV bundle from where the bundle of His transmits it through the entire ventricular musculature. This causes the ventricular muscles to contract, (ventricular systole), the atria undergoes relaxation (diastole), coinciding with the ventricular systole. Ventricular systole increases the ventricular pressure causing the closure of tricuspid and
 CARDIAC ACTIVITY
 Normal activities of the heart are regulated intrinsically, i.e., auto regulated by specialised muscles (nodal tissue), hence the heart is called myogenic. A special neural centre in the medulla oblangata can moderate the cardiac function through autonomic nervous system (ANS). Neural signals through the sympathetic nerves (part of ANS) can increase the rate of heart beat, the strength of ventricular contraction and thereby the cardiac output. On the other hand, parasympathetic neural signals (another component of ANS) decrease the rate of heart beat, speed of conduction of action potential and thereby the cardiac output. Adrenal medullary hormones can also increase the cardiac output.
 Normal activities of the heart are regulated intrinsically, i.e., auto regulated by specialised muscles (nodal tissue), hence the heart is called myogenic. A special neural centre in the medulla oblangata can moderate the cardiac function through autonomic nervous system (ANS). Neural signals through the sympathetic nerves (part of ANS) can increase the rate of heart beat, the strength of ventricular contraction and thereby the cardiac output. On the other hand, parasympathetic neural signals (another component of ANS) decrease the rate of heart beat, speed of conduction of action potential and thereby the cardiac output. Adrenal medullary hormones can also increase the cardiac output.
 "
"If a patients' ECG revealed an abnormally long delay between the P wave and the QRS deflection, what would that suggest?","If a patients' ECG revealed an abnormally long delay between P wave and the QRS deflection, it suggest that there is a delay of conduction from the atria to the ventricles, hence the stimulation from SA nodes are conducting stimuli very slowly to theventricles.  ","bicuspid valves due to attempted backflow of blood into the atria. As the ventricular pressure increases further, the semilunar valves guarding the pulmonary artery (right side) and the aorta (left side) are forced open, allowing the blood in the ventricles to flow through these vessels into the circulatory pathways. The ventricles now relax (ventricular diastole) and the ventricular pressure falls causing the closure of semilunar valves which prevents the backflow of blood into the ventricles. As the ventricular pressure declines further, the tricuspid and bicuspid valves are pushed open by the pressure in the atria exerted by the blood which was being emptied into them by the veins. The blood now once again moves freely to the ventricles. The ventricles and atria are now again in a relaxed (joint diastole) state, as earlier. Soon the SAN generates a new action potential and the events described above are repeated in that sequence and the process continues. This sequential event in the heart which is cyclically repeated is called the cardiac cycle and it consists of systole and diastole of both the atria and ventricles. As mentioned earlier, the heart beats 72 times per minute, i.e., that many cardiac cycles are performed per minute. From this it could be deduced that the duration of a cardiac cycle is 0.8 seconds. During a cardiac cycle, each ventricle pumps out approximately 70 mL of blood which is called the stroke volume. The stroke volume multiplied by the heart rate (no. of beats per min.) gives the cardiac output. Therefore, the cardiac output can be defined as the volume of blood pumped out by each ventricle per minute and averages 5000 mL or 5 litres in a healthy individual. The body has the ability to alter the stroke volume as well as the heart rate and thereby the cardiac output. For example, the cardiac output of an athlete will be much higher than that of an ordinary man. During each cardiac cycle two prominent sounds are produced which can be easily heard through a stethoscope. The first heart sound (lub) is associated with the closure of the tricuspid and bicuspid valves whereas the second heart sound (dub) is associated with the closure of the semilunar valves. These sounds are of clinical diagnostic significance.
 18.3.3 Electrocardiograph (ECG) You are probably familiar with this scene from a typical hospital television show: A patient is hooked up to a monitoring machine that shows voltage traces on a screen and makes the sound “... pip... pip... pip..... peeeeeeeeeeeeeeeeeeeeee” as the patient goes into cardiac arrest. This type of machine (electro-cardiograph) is used to obtain an electrocardiogram (ECG). ECG is a graphical representation of the electrical activity of the heart during a cardiac cycle. To obtain a standard ECG (as shown in the
 Figure 18.3), a patient is connected to the machine with three electrical leads (one to each wrist and to the left ankle) that continuously monitor the heart activity. For a detailed evaluation of the heart’s function, multiple leads are attached to the chest region. Here, we will talk only about a standard ECG. Each peak in the ECG is identified with a letter from P to T that corresponds to a specific Figure 18.3 Diagrammatic presentation of a electrical activity of the heart. standard ECG The P-wave represents the electrical excitation (or depolarisation) of the atria, which leads to the contraction of both the atria. The QRS complex represents the depolarisation of the ventricles, which initiates the ventricular contraction. The contraction starts shortly after Q and marks the beginning of the systole. The T-wave represents the return of the ventricles from excited to normal state (repolarisation). The end of the T-wave marks the end of systole. Obviously, by counting the number of QRS complexes that occur in a given time period, one can determine the heart beat rate of an individual. Since the ECGs obtained from different individuals have roughly the same shape for a given lead configuration, any deviation from this shape indicates a possible abnormality or disease. Hence, it is of a great clinical significance.
 "
What happens when the membrane of a nerve cell carries out a sodium pump?,"(i) The membrane is in resting potential (−80𝑚𝑉). (ii) There is more Na+ ions on outside of axon membrane of ECF then inside of axon  membrane. (iii) K+ ions move out and the membrane is positively charged outside and negatively charged inside. (iv) When stimulus is applied, the axon membrane becomes negatively charged outside and positively charged inside. (v) Depolarized points becomes repolarized and Na+ ions move to outside while K+ ions inside. (vi) The process involves expelling out Na+ ions and drawing in K+ ions concentration.","becomes negatively charged and therefore is polarised. The electrical potential difference across the resting plasma membrane is called as the resting potential. You might be curious to know about the mechanisms of generation of nerve impulse and its conduction along an axon. When a stimulus is applied at a site (Figure 21.2 e.g., point A) on the polarised membrane, the membrane at the site A becomes freely permeable to Na+. This leads to a rapid influx of Na+ followed by the reversal of the polarity at that site, i.e., the outer surface of the membrane becomes negatively charged and the inner side becomes positively charged. The polarity of the membrane at the site A is thus reversed and hence depolarised. The electrical potential difference across the plasma membrane at the site A is called the action potential, which is in fact termed as a nerve impulse. At sites immediately ahead, the axon (e.g., site B) membrane has a positive charge on the outer surface and a negative charge on its inner surface. As a result, a current flows on the inner surface from site A to site B. On the outer surface current flows from site B to site A (Figure 21.2) to complete the circuit of current flow. Hence, the polarity at the site is reversed, and an action potential is generated at site B. Thus, the impulse (action potential) generated at site A arrives at site B. The sequence is repeated along the length of the axon and consequently the impulse is conducted. The rise in the stimulus-induced permeability to Na+ is extremely shortlived. It is quickly followed by a rise in permeability to K+. Within a fraction of a second, K+ diffuses outside the membrane and restores the resting potential of the membrane at the site of excitation and the fibre becomes once more responsive to further stimulation.
 "
Sensory cells of an eye are called as rod cells and cone cells. Why? What are these concerned with?,"The rods and cones are the modified forms of the sensory cells and their names are due to their shapes. (i) The rods mainly enable the animal to see in the darkness, therefore, rods are present in large number in nocturnal animals. (ii) The cones are chiefly concerned with the distinction in colour and light vision during day time.  ","21.1 NEURAL SYSTEM The neural system of all animals is composed of highly specialised cells called neurons which can detect, receive and transmit different kinds of stimuli. The neural organisation is very simple in lower invertebrates. For example, in Hydra it is composed of a network of neurons. The neural system is better organised in insects, where a brain is present along with a number of ganglia and neural tissues. The vertebrates have a more developed neural system.
 "
In how many ways does the growth of living system can be quantitatively compared?,"The quantitative comparisons can be done in two ways: (i) Absolute growth rate: It is the measurement and the comparison of total growth per unit time. (ii) Relative growth rate: It is growth of system per unit time expressed on a common basis, e.g., per unit initial parameter.","Figure15.7 Diagrammatic comparison of absolute and relative growth rates. Both leaves A and B have increased their area by 5 cm2 in a given time to produce A1, B1 leaves.
 Quantitative comparisons between the growth of living system can also be made in two ways : (i) measurement and the comparison of total growth per unit time is called the absolute growth rate. (ii) The growth of the given system per unit time expressed on a common basis, e.g., per unit initial parameter is called the relative growth rate. In Figure 15.7 two leaves, A and B, are drawn that are of different sizes but shows absolute increase in area in the given time to give leaves, A1 and B1. However, one of them shows much higher relative growth rate. Which one and why?
 Quantitative comparisons between the growth of living system can also be made in two ways : (i) measurement and the comparison of total growth per unit time is called the absolute growth rate. (ii) The growth of the given system per unit time expressed on a common basis, e.g., per unit initial parameter is called the relative growth rate. In Figure 15.7 two leaves, A and B, are drawn that are of different sizes but shows absolute increase in area in the given time to give leaves, A1 and B1. However, one of them shows much higher relative growth rate. Which one and why?
 "
How can you raise Pfr value in Soyabean plant? What is the effect of raised Pfr value?,Soyabean is a short day plant : The Pfr form of phytochrome is converted in Pr form by exposure of red light (wavelength 660 nm). The Pfr form is considered as the biologically active form of phytochrome. Germination and other phytochrome controlled processes are promoted by Pfr.,"Figure 12.4 Development of root nodules in soyabean : (a) Rhizobium bacteria contact a susceptible root hair, divide near it, (b) Successful infection of the root hair causes it to curl, (c) Infected thread carries the bacteria to the inner cortex. The bacteria get modified into rod-shaped bacteroids and cause inner cortical and pericycle cells to divide. Division and growth of cortical and pericycle cells lead to nodule formation, (d) A mature nodule is complete with vascular tissues continuous with those of the root
 Long day plant
 Short day plant
 "
In most plants the terminal bud suppresses the development of lateral buds. What is this phenomenon called? Name the phytohormone that can promote the phenomenon.,"In most plants the terminal bud suppresses the development of lateral buds. This phenomenon is called apical dominance. Auxins are the phytohormones which can promote this phenomenon in plants. Example, NAA and 2, 4-D etc.  ","15.4.3 Physiological Effects of Plant Growth Regulators 15.4.3.1 Auxins Auxins (from Greek ‘auxein’ : to grow) was first isolated from human urine. The term ‘auxin’ is applied to the indole-3-acetic acid (IAA), and to other natural and synthetic compounds having certain growth regulating properties. They are generally produced by the growing apices of the stems and roots, from where they migrate to the regions of their action. Auxins like IAA and indole butyric acid (IBA) have been isolated from plants. NAA (naphthalene acetic acid) and 2, 4-D (2, 4-dichlorophenoxyacetic) are synthetic auxins. All these auxins have been used extensively in agricultural and horticultural practices. They help to initiate rooting in stem cuttings, an application widely used for plant propagation. Auxins promote flowering e.g. in pineapples. They help to prevent fruit and leaf drop at early stages but promote the abscission of older mature leaves and fruits. In most higher plants, the growing apical bud inhibits the growth of the lateral (axillary) buds, a phenomenon called apical dominance. Removal of shoot tips (decapitation) usually results in the growth of lateral buds (Figure 15.11). It is widely applied in tea plantations, hedge-making. Can you explain why?
 "
"If you grow a potted plant that initially weighed 200 and eventually weighed 50 kg, would you expect the soil in the pot to change weight? Explain.","(i) The soil in the pot will change its weight due to accumulation of minerals, fertilizers, capillary and hygroscopic water and the micro-organisms. (ii) The plants increase its weight due to manufacturing of food during photosynthesis. (iii) Plant depends largely on air, water and soil organisms in the soil of pot to fulfil its need. (iv) This results in the growth of plant by increasing the weight of soil in the pot.  ","PLANT GROWTH AND DEVELOPMENT
 "
How Cellular respiration resembles combustion?,Cellular respiration resembles combustion in the following ways: (i) Breakdown of complex organic substances. (ii) Utilization of carbon dioxide. (iii) Release of energy.  ,"synthesise a larger number of ATP molecules needed for cellular metabolism? In eukaryotes these steps take place within the mitochondria and this requires O2. Aerobic respiration is the process that leads to a complete oxidation of organic substances in the presence of oxygen, and releases CO2, water and a large amount of energy present in the substrate. This type of respiration is most common in higher organisms. We will look at these processes in the next section.
 "
What is stomatal periodicity? What are the categories of stomata?,"Stomatal periodicity is the rate of opening and closing of stomata during day and night. Stomata usually open during day and close during night. There are three categories of stomata : (i) Barley or cereal type : They are dumb-bell shaped. The stomata usually open during the day for a few hours. (ii) Leuceme or alfalfa type : They open during day and close during night under mesophytic conditions. In succulents, the stomata remain closed during the day. They open only during night. (iii) Potato Type : Under mesophytic conditions, the stomata can remain open through day and night but close down for different periods and at various times under less water availability.  ","What is stomatal apparatus? Explain the structure of stomata with a labelled diagram.
 "
What are the unique features of metabolic pathway ?,The metabolic pathway has following unique features : (i) The interlinked metabolic traffic is very smooth and without a single mishap under healthy conditions. (ii) Every chemical reaction of the metabolic pathway is a catalysed reaction. (iii) The catalysts which hastens the rate of a given metabolic conversion are proteins. The protein which possess catalytic power are called enzymes.,"What we have learnt till now is that living organisms, be it a simple bacterial cell, a protozoan, a plant or an animal, contain thousands of organic compounds. These compounds or biomolecules are present in certain concentrations (expressed as mols/cell or mols/litre etc.). One of the greatest discoveries ever made was the observation that all these biomolecules have a turn over. This means that they are constantly being changed into some other biomolecules and also made from some other biomolecules. This breaking and making is through chemical reactions constantly occuring in living organisms. Together all these chemical reactions are called metabolism. Each of the metabolic reactions results in the transformation of biomolecules. A few examples for such metabolic transformations are: removal of CO2 from amino acids making an amino acid into an amine, removal of amino group in a nucleotide base; hydrolysis of a glycosidic bond in a disaccharide, etc. We can list tens and thousands of such examples. Majority of these metabolic reactions do not occur in isolation but are always linked to some other reactions. In other words, metabolites are converted into each other in a series of linked reactions called metabolic pathways. These metabolic pathways are similar to the automobile traffic in a city. These pathways are either linear or circular. These pathways crisscross each other, i.e., there are traffic junctions. Flow of metabolites through metabolic pathway has a definite rate and direction like automobile traffic. This metabolite flow is called the dynamic state of body constituents. What is most important is that this interlinked metabolic traffic is very smooth and without a single reported mishap for healthy conditions. Another feature of these metabolic reactions is that every chemical reaction is a catalysed reaction. There is no uncatalysed metabolic conversion in living systems. Even CO2 dissolving in water, a physical process, is a catalysed reaction in living systems. The catalysts which hasten the rate of a given metabolic conversation are also proteins. These proteins with catalytic power are named enzymes.
 9.12 ENZYMES Almost all enzymes are proteins. There are some nucleic acids that behave like enzymes. These are called ribozymes. One can depict an enzyme by a line diagram. An enzyme like any protein has a primary structure, i.e., amino acid sequence of the protein. An enzyme like any protein has the secondary and the tertiary structure. When you look at a tertiary structure (Figure 9.4 b) you will notice that the backbone of the protein chain folds upon itself, the chain criss-crosses itself and hence, many crevices or pockets are made. One such pocket is the ‘active site’. An active site of an enzyme is a crevice or pocket into which the substrate fits. Thus enzymes, through their active site, catalyse reactions at a high rate. Enzyme catalysts differ from inorganic catalysts in many ways, but one major difference needs mention. Inorganic catalysts work efficiently at high temperatures and high pressures, while enzymes get damaged at high temperatures (say above 40°C). However, enzymes isolated from organisms who normally live under extremely high temperatures (e.g., hot vents and sulphur springs), are stable and retain their catalytic power even at high temperatures (upto 80°-90°C). Thermal stability is thus an important quality of such enzymes isolated from thermophilic organisms.
 9.12.1 Chemical Reactions How do we understand these enzymes? Let us first understand a chemical reaction. Chemical compounds undergo two types of changes. A physical change simply refers to a change in shape without breaking of bonds. This is a physical process. Another physical process is a change in state of matter: when ice melts into water, or when water becomes a vapour. These are also physical processes. However, when bonds are broken and new bonds are formed during transformation, this will be called a chemical reaction. For example: Ba(OH)2 + H2SO4 → BaSO4 + 2H2O is an inorganic chemical reaction. Similarly, hydrolysis of starch into glucose is an organic chemical reaction. Rate of a physical or chemical process refers to the amount of product formed per unit time. It can be expressed as: rate =
 "
Describe the role of DNA in the life of an organism.,"Role of DNA in the life of an organism: (i) DNA is known as the master molecule of the organism. It is the vehicle of the heredity and store house of all informations required for the growth, differentiation etc. (ii) This information in deoxyribose nucleic acid is contained in the form of blue print. (iii) It gives message to the cell for duplication and transcription. This message is used for protein synthesis by the cells.","10.1 C ELL CYCLE Cell division is a very important process in all living organisms. During the division of a cell, DNA replication and cell growth also take place. All these processes, i.e., cell division, DNA replication, and cell growth, hence, have to take place in a coordinated way to ensure correct division and formation of progeny cells containing intact genomes. The sequence of events by which a cell duplicates its genome, synthesises the other constituents of the cell and eventually divides into two daughter cells is termed cell cycle. Although cell growth (in terms of cytoplasmic increase) is a continuous process, DNA synthesis occurs only during one specific stage in the cell cycle. The replicated chromosomes (DNA) are then distributed to daughter nuclei by a complex series of events during cell division. These events are themselves under genetic control.
 "
"Define and explain the ""Living State"".","Living State: The living state is a non-equilibrium steady-state to be able to perform work. (i) The living process is a constant effort to prevent falling into equilibrium and is achieved by energy input. (ii) The metabolism provides a mechanism for the production of energy. (iii) The living state and metabolism are synonymous, without metabolism there cannot exist a living state. (iv) A living organism works continuously so it cannot afford to reach equilibrium because a system at equilibrium cannot perform the work.  ","THE LIVING STATE
 At this level, you must understand that the tens and thousands of chemical compounds in a living organism, otherwise called metabolites, or biomolecules, are present at concentrations characteristic of each of them. For example, the blood concentration of glucose in a normal healthy individual is 4.2 mmol/L – 6.1 mmol/L, while that of hormones would be nanograms/mL. The most important fact of biological systems is that all living organisms exist in a steady-state characterised by concentrations of each of these biomolecules. These biomolecules are in a metabolic flux. Any chemical or physical process moves spontaneously to equilibrium. The steady state is a non-equilibrium state. One should remember from physics that systems at equilibrium cannot perform work. As living organisms work continuously, they cannot afford to reach equilibrium. Hence the living state is a non-equilibrium steadystate to be able to perform work; living process is a constant effort to prevent falling into equilibrium. This is achieved by energy input. Metabolism provides a mechanism for the production of energy. Hence the living state and metabolism are synonymous. Without metabolism there cannot be a living state.
 At this level, you must understand that the tens and thousands of chemical compounds in a living organism, otherwise called metabolites, or biomolecules, are present at concentrations characteristic of each of them. For example, the blood concentration of glucose in a normal healthy individual is 4.2 mmol/L – 6.1 mmol/L, while that of hormones would be nanograms/mL. The most important fact of biological systems is that all living organisms exist in a steady-state characterised by concentrations of each of these biomolecules. These biomolecules are in a metabolic flux. Any chemical or physical process moves spontaneously to equilibrium. The steady state is a non-equilibrium state. One should remember from physics that systems at equilibrium cannot perform work. As living organisms work continuously, they cannot afford to reach equilibrium. Hence the living state is a non-equilibrium steadystate to be able to perform work; living process is a constant effort to prevent falling into equilibrium. This is achieved by energy input. Metabolism provides a mechanism for the production of energy. Hence the living state and metabolism are synonymous. Without metabolism there cannot be a living state.
 ‘LIVING’?
 When we try to define ‘living’, we conventionally look for distinctive characteristics exhibited by living organisms. Growth, reproduction, ability to sense environment and mount a suitable response come to our mind immediately as unique features of living organisms. One can add a few more features like metabolism, ability to self-replicate, self-organise, interact and emergence to this list. Let us try to understand each of these. All living organisms grow. Increase in mass and increase in number of individuals are twin characteristics of growth. A multicellular organism
 "
Why is it not healthy to breath in a closed room for a very long time?,"In a closed room, there is no provision of fresh air coming into the room. The oxygen already present in the air of that room shall be gradually consumed. If more number of people are sitting in a room the percentage of oxygen will go on decreasing and the percentage of carbon dioxide would go on increasing. Thus it is not a healthy sign to breath in a closed room for a very long time.  ","BREATHING
 "
What is spireme stage?,It is the name of early prophase when elongated chromosomes occurs in overlapped condition like a ball of wool without their ends being visible.,"Sometimes a few chromosomes have non-staining secondary constrictions at a constant location. This gives the appearance of a small fragment called the satellite.
 "
What is the importance of nucleoplasmic index?,(i) Nucleoplasmic index regulates the cell division after cell has reached a particular size. (ii) It helps in maintaining ratio between the nucleus and the cytoplasm.,"10.1 C ELL CYCLE Cell division is a very important process in all living organisms. During the division of a cell, DNA replication and cell growth also take place. All these processes, i.e., cell division, DNA replication, and cell growth, hence, have to take place in a coordinated way to ensure correct division and formation of progeny cells containing intact genomes. The sequence of events by which a cell duplicates its genome, synthesises the other constituents of the cell and eventually divides into two daughter cells is termed cell cycle. Although cell growth (in terms of cytoplasmic increase) is a continuous process, DNA synthesis occurs only during one specific stage in the cell cycle. The replicated chromosomes (DNA) are then distributed to daughter nuclei by a complex series of events during cell division. These events are themselves under genetic control.
 2021-22
 CELL CYCLE AND CELL DIVISION
 "
What is midbody? How does it occur?,The central equatorial part of spindle gets changed into dense fibrous and vascular structure called midbody. (i) Microfilaments collect in the middle region of the cell below the cell membrane. This causes the cell membrane to invaginate. (ii) The furrow deepens centripetally and finally divide the parent cells into two daughter cells.,"made up of nine evenly spaced peripheral fibrils of tubulin protein. Each of the peripheral fibril is a triplet.The adjacent triplets are also linked. The central part of the proximal region of the centriole is also proteinaceous and called the hub, which is connected with tubules of the peripheral triplets by radial spokes made of protein. The centrioles form the basal body of cilia or flagella, and spindle fibres that give rise to spindle apparatus during cell division in animal cells.
 "
What do you understand by interphase?,(i) Interphase is a series of changes that occur in a newly formed cell and its nucleus before it becomes capable of division again. (ii) It is also called intermitosis. It is non-dividing state of the cell and its nucleus is called interphase nucleus.,"Interphase
 "
