question,answer,context
What is Panic Disorder?,"Panic Disorder involves constant anxiety attacks in which the person experiences terror. The clinical features include shortness of breath, dizziness, trembling, palpitations, choking nausea, chest pain or discomfort, fear of going crazy, losing control or dying.","freedom to give meaning to our existence or avoid that responsibility. Those who shrink from this responsibility live empty, inauthentic and dysfunctional lives. Q. 8. What is Generalised Anxiety Disorder? Ans. Generalised Anxiety Disorder consists of prolonged, vague, unexplained and intense fears that are not attached to any particular object. The symptoms include worry and apprehensive feelings about the future, hyper-vigilance, which involves constantlyscanning the environment for dangers. In this the person is unable to relax, is restless, visibly shaky and tense. Q. 9. What is Panic Disorder? Ans. Panic Disorder involves constant anxiety attacks in which the person experiences terror. The clinical features include shortness of breath, dizziness, trembling, palpitations, choking nausea, chest pain or discomfort, fear of going crazy, losing control or dying. Q. 10. Explain the term ‘phobias’. 2012]
 [CBSE (AI)
 Ans. People with Phobias have irrational fears related to specific objects, people or situations. For example, irrational fears such as intense fear of a certain type of animal or if being in an enclosed space. Q. 11. Explain Separation Anxiety Disorder (SAD).
 Ans. People with Phobias have irrational fears related to specific objects, people or situations. For example, irrational fears such as intense fear of a certain type of animal or if being in an enclosed space. Q. 11. Explain Separation Anxiety Disorder (SAD).
 [CBSE (AI) 2013]
 Ans. Separation Anxiety Disorder (SAD) is an internalising disorder unique to children where the child expresses excessive anxiety or panic at being separated from their parents. Symptoms are: The children have difficulty being in a room by themselves, going to school alone, are fearful of entering new situations, and cling to and shadow their parents’ every move. They may fuss, scream, throw severe tantrums or make suicidal gestures. Q. 12. Distinguish between Obsessive and Compulsive behaviour giving examples. [CBSE Delhi 2014] Ans. Obsessive Behaviour is the inability to stop thinking about a particular idea or topic. The person involved, often finds these thoughts to be unpleasant and shameful. Compulsive behaviour is the need to perform certain behaviours over and over again. It involves acts such as counting, ordering, checking, touching and washing. Q. 13. What is Post-Traumatic Stress Disorder?
 "
Explain the term ‘phobias’. 2012]  [CBSE (AI) ,"People with Phobias have irrational fears related to specific objects, people or situations. For example, irrational fears such as intense fear of a certain type of animal or if being in an enclosed space.","Behaviour is shaped by societal forces and hence family structure and communication, social networks, societal conditions and societal labels and roles play an important role. Socio-cultural factors such as war and violence, group prejudice and discrimination, economic and employment problems, and rapid social change, put stress on most of us and can lead to psychological problems in some individuals. People who are isolated and lack social support i.e. strong and fulfilling interpersonal relationships in their lives are likely to become more depressed. Q. 5. Define Phobia with its types. Ans. People with Phobias have irrational fears related to specific objects, people or situations. They are of the following three types: i. ii. iii.
 Specific Phobias: This includes irrational fears such as intense fear of a certain type of animal or if being in an enclosed space. Social Phobias: This involves intense and incapacitating fear and embarrassment when dealing with others. Agoraphobia: In this, people develop a fear of entering into unfamiliar situations, e.g., they are afraid of leaving their home.
 Ans. People with Phobias have irrational fears related to specific objects, people or situations. For example, irrational fears such as intense fear of a certain type of animal or if being in an enclosed space. Q. 11. Explain Separation Anxiety Disorder (SAD).
 "
Explain Separation Anxiety Disorder (SAD).  [CBSE (AI) 2013] ,"Separation Anxiety Disorder (SAD) is an internalising disorder unique to children where the child expresses excessive anxiety or panic at being separated from their parents. Symptoms are: The children have difficulty being in a room by themselves, going to school alone, are fearful of entering new situations, and cling to and shadow their parents’ every move. They may fuss, scream, throw severe tantrums or make suicidal gestures.","freedom to give meaning to our existence or avoid that responsibility. Those who shrink from this responsibility live empty, inauthentic and dysfunctional lives. Q. 8. What is Generalised Anxiety Disorder? Ans. Generalised Anxiety Disorder consists of prolonged, vague, unexplained and intense fears that are not attached to any particular object. The symptoms include worry and apprehensive feelings about the future, hyper-vigilance, which involves constantlyscanning the environment for dangers. In this the person is unable to relax, is restless, visibly shaky and tense. Q. 9. What is Panic Disorder? Ans. Panic Disorder involves constant anxiety attacks in which the person experiences terror. The clinical features include shortness of breath, dizziness, trembling, palpitations, choking nausea, chest pain or discomfort, fear of going crazy, losing control or dying. Q. 10. Explain the term ‘phobias’. 2012]
 [CBSE (AI)
 Ans. People with Phobias have irrational fears related to specific objects, people or situations. For example, irrational fears such as intense fear of a certain type of animal or if being in an enclosed space. Q. 11. Explain Separation Anxiety Disorder (SAD).
 Ans. People with Phobias have irrational fears related to specific objects, people or situations. For example, irrational fears such as intense fear of a certain type of animal or if being in an enclosed space. Q. 11. Explain Separation Anxiety Disorder (SAD).
 [CBSE (AI) 2013]
 Ans. Separation Anxiety Disorder (SAD) is an internalising disorder unique to children where the child expresses excessive anxiety or panic at being separated from their parents. Symptoms are: The children have difficulty being in a room by themselves, going to school alone, are fearful of entering new situations, and cling to and shadow their parents’ every move. They may fuss, scream, throw severe tantrums or make suicidal gestures. Q. 12. Distinguish between Obsessive and Compulsive behaviour giving examples. [CBSE Delhi 2014] Ans. Obsessive Behaviour is the inability to stop thinking about a particular idea or topic. The person involved, often finds these thoughts to be unpleasant and shameful. Compulsive behaviour is the need to perform certain behaviours over and over again. It involves acts such as counting, ordering, checking, touching and washing. Q. 13. What is Post-Traumatic Stress Disorder?
 Ans. Separation Anxiety Disorder (SAD) is an internalising disorder unique to children where the child expresses excessive anxiety or panic at being separated from their parents. Symptoms are: The children have difficulty being in a room by themselves, going to school alone, are fearful of entering new situations, and cling to and shadow their parents’ every move. They may fuss, scream, throw severe tantrums or make suicidal gestures. Q. 12. Distinguish between Obsessive and Compulsive behaviour giving examples. [CBSE Delhi 2014] Ans. Obsessive Behaviour is the inability to stop thinking about a particular idea or topic. The person involved, often finds these thoughts to be unpleasant and shameful. Compulsive behaviour is the need to perform certain behaviours over and over again. It involves acts such as counting, ordering, checking, touching and washing. Q. 13. What is Post-Traumatic Stress Disorder?
 "
Distinguish between Obsessive and Compulsive behaviour giving examples. ,"Obsessive Behaviour is the inability to stop thinking about a particular idea or topic. The person involved, often finds these thoughts to be unpleasant and shameful. Compulsive behaviour is the need to perform certain behaviours over and over again. It involves acts such as counting, ordering, checking, touching and washing.","Ans. Obsessive Behaviour is the inability to stop thinking about a particular idea or topic. The person involved, often finds these thoughts to be unpleasant and shameful.
 Compulsive behaviour is the need to perform certain behaviours over and over again. It involves acts such as counting, ordering, checking, touching and washing. Q. 7. How can suicide be prevented? Ans. Suicide can be prevented by: i. ii. iii. iv. v. vi. vii. viii.
 "
"What is Post-Traumatic Stress Disorder?  [CBSE (AI) 2011, 2012] ","People who have been caught in a natural disaster such as tsunami or have been victims of bomb blasts by terrorists, or been in a serious accident or in a war-related situation experience Post-Traumatic Stress Disorder (PTSD). PTSD symptoms include recurrentdreams, flashbacks, impaired concentration and emotional numbing. ","People become disoriented by denying to themselves that something terrible has happened. Physical reactions such as difficulty in sleeping, change in the eating pattern, increased heart-beat and blood pressure and getting startled easily is found among the victims. Emotional reactions such as grief and fear, irritability, anger, helplessness, depression, sometimes absolute lack of emotion, guilt feelings for having survived while someone else in the family died, blaming oneself, and lack of interest in even routine activities. Cognitive reactions such as worry, difficulty in concentration, reduced span of attention, confusion, loss of memory, unwanted vivid memories or nightmares of the event. Social reactions, such as withdrawal from others, getting into conflict with others, having frequent arguments with even loved ones and feeling rejected or left out
 Intensity of reaction in PTSD is affected by: i. ii. iii.
 Severity of the disorder and loss incurred both in terms of property and life. Individual’s general coping ability. Stressful experiences before the disaster. For example people who have experienced stress before may find it more difficult to deal with yet another difficult and stressful situation.
 Ans. People who have been caught in a natural disaster such as tsunami or have been victims of bomb blasts by terrorists, or been in a serious accident or in a war-related situation experience Post-Traumatic Stress Disorder (PTSD). PTSD symptoms include recurrentdreams, flashbacks, impaired concentration and emotional numbing.
 "
Explain the term ‘anorexia nervosa’.,"In this the individuals have a distorted body image and consider themselves as overweight. They refuse to eat especially In front of others, exercise compulsively and lose large amounts of weight and even starve themselves to death.","Anorexia Nervosa: In this, the individuals have a distorted body image that leads to consider themselves as overweight. They refuse to eat especially, in front of others, exercise compulsively and lose large amounts of weight and even starve themselves to death. Bulimia Nervosa: In this, the individual may eat excessive amounts of food, then purge his/her body of food by using medicines or by vomiting. The person feels disgusted and ashamed when he or she binges and is relieved of tension and negative emotions after purging. Binge Eating: In this, there are frequent episodes of out-of-control eating. Large amount of food is eaten even when the individual is not feeling hungry.
 The poor have low aspirations and low achievement motivation and high need for dependence. They explain their successes in terms of luck or fate rather than anxiety or hard work. The poor and deprived have low self-esteem, are high on anxiety and introversion, dwell on the immediate present rather than the future. They prefer smaller immediate rewards rather than larger ones. They live with a sense of hopelessness, powerlessness, feel injustice and experience a loss of identity. The poor and deprived exhibit an attitude of resentment towards the rest of the society.
 iv. v.
 Intellectual functioning and performance on cognitive tasks is low. The poor are more likely to suffer from mental illness due to constant worries about basic necessities, feelings of insecurity and inability to get medical facilities. The poor suffer from emotional and adjustment problems due to their experience of a sense of hopelessness and loss of identity as though they do not belong to society.
 "
Differentiate between externalising and internalising disorders of childhood.,"Externalising Disorders include behaviours that are disruptive, aggressive and aversive to others in the child’s environment while Internalising Disorders are those conditions where the child experiences depression, anxiety and discomfort.","Q. 14. Explain the term ‘anorexia nervosa’. Ans. In this the individuals have a distorted body image and consider themselves as overweight. They refuse to eat especially In front of others, exercise compulsively and lose large amounts of weight and even starve themselves to death. Q. 15. Differentiate between externalising and internalising disorders of childhood. Ans. Externalising Disorders include behaviours that are disruptive, aggressive and aversive to others in the child’s environment while Internalising Disorders are those conditions where the child experiences depression, anxiety and discomfort. Q. 16. What are Delusions? Ans. Delusions are false beliefs held on inadequate grounds. For example, delusions of grandeur in this people believe themselves to be specially empowered persons.
 "
What are Delusions?,"Delusions are false beliefs held on inadequate grounds. For example, delusions of grandeur in this people believe themselves to be specially empowered persons.  ","Positive symptoms: In this, there are excesses of thought, emotion and behaviour. People develop delusions which is a false belief held on inadequate grounds. These can be of the following types: Delusions of persecution: People with this delusion believe that they are being plotted against, spied on, slandered, threatened, attacked or deliberately victimized. Delusions of reference: In this, people attach special and personal meaning to the actions of others or to objects and events. Delusions of grandeur: In this, people believe themselves to be specially empowered persons. They may believe that they are the Prime Minister or President of India or even God and hence can control the weather. Delusions of control: In this, people believe that their thoughts, feelings and actions are controlled by others. People with schizophrenia may not be able to think logically and may speak in peculiar ways. These formal thought disorders make communication extremely difficult. These include rapidly shifting from one topic to another so that the normal structure of thinking is muddled and becomes
 Q. 6. Differentiate between delusions and hallucinations.
 [CBSE Delhi 2016]
 Ans. Delusions are false beliefs held on inadequate grounds. For example, delusions of grandeur in this people believe themselves to be specially empowered persons. Hallucinations are perceptions that occur in the absence of external stimuli. For example, in auditory hallucinations patients hear sounds or voices that speak words, phrases and sentences directly to the patient (second-person hallucination) or talk to one another referring to the patient (third-person hallucination). Q. 7. What are the characteristics of the children suffering from ADHD? Ans. The main features of ADHD include inattention, hyperactivity and impulsivity. Common complaints of children who are inattentive are that the child does not listen, cannot concentrate, does not follow instructions, is disorganized, easily distracted, forgetful, does not finish assignments and is quick to lose interest in boring activities. Children who are impulsive find it difficult to wait or take turns, have difficulty resisting immediate temptations or delaying gratifications. They may knock things over and sometimes more serious accidents and injuries occur. Hyperactive children fidget, squirm, climb and run around the room aimlessly. Q. 8. Explain autistic disorder.
 "
What is self?,"Self refers to the totality of an individual’s conscious experiences, ideas, thoughts and feelings with regard to himself or herself. For example, an adivasi or an Indian. A newly born child has no idea about his self. As a child grows older, the idea of self emerges and its formation begins. Parents, friends, teachers, etc., help in this. Our interaction with other people, our experiences, and the meaning we give to them, serve as the basis of our self.","Q. 1. What is self? Ans. Self refers to the totality of an individual’s conscious experiences, ideas, thoughts and feelings with regard to himself or herself. For example, an adivasi or an Indian. A newly born child has no idea about his self. As a child grows older, the idea of self emerges and its formation begins. Parents, friends, teachers, etc., help in this. Our interaction with other people, our experiences, and the meaning we give to them, serve as the basis of our self. Q. 2. What is personal identity? Ans. Personal identity refers to those attributes of a person that make him or her different from others. For example, I am Sanjana or I am honest. Q. 3. Explain the term social identity. Ans. Social identity refers to those aspects of a person that link him or her to a social or cultural group. For example, he is a Hindu or an adivasi. Q. 4. Differentiate between self as a subject and self as an object. Ans. Self is described as a subject, who does something (e.g., I am a dancer) and as an object on which something is done (e.g., I am the one who easily gets hurt). Q. 5. What is ‘self-concept’? Ans. The way we perceive ourselves (as either positive or negative) and the ideas we hold about our competencies and attributes is called self-concept. For e.g., view of an individual’s academic talents. At a more specific level, a person may have positive viewof his athletic bravery but a negative view of academic talents. At an even more specific level, one may have a positive view about one’s reading ability but a negative one about one’s mathematical skills. Q. 6. What is ‘self-esteem’? Ans. The judgment a person makes about his value or worth is called self-esteem. It can be high or low. Children with high academic self-esteem perform better in school than those with low academic self-esteem. Children with high social self-esteem are moreliked by their peers than those with low social self-esteem. Q. 7. What are the characteristics of people with low self esteem? Ans. Children with low self-esteem display anxiety, depression and increasing antisocial behaviour.
 Q. 8. What is ‘self-efficacy’? Ans. A person who believes that she/he has ability or behaviours required by a particular situation demonstrates high self-efficacy. A strong self-efficacy sense allows us to select, influence, and construct the circumstances of our life. Strong self-efficacy people are less fearful. Self-efficacy can be developed with the help of society, parents and our own positive experiences as they present positive models during formative years of childhood. The notion of self-efficacy is based on Bandura’s social learning theory. His initial studies showed that children and adults learned behaviour by observing and imitating others. People’s expectations of mastery or achievement and their convictions about their own effectiveness determine the type of behaviour they would engage in. The amount of risk they would undertake also determines this. For example, people with high self-efficacy stop smoking the moment they decide to do so. Q. 9. What is ‘self-regulation’? Ans. Self-regulation refers to our ability to organize and monitor our own behavior. People who can change their behavior according to demands of the external environment are high on self-monitoring. Resistance to situational pressures and control over ourselves is possible through will-power. Q. 10. What is self-control or delay of gratification? Ans. Learning to delay or defer the gratification of needs is called self-control. For example, fasting in vrata or roza. Q. 11. Define personality.
 "
What is personal identity?,"Personal identity refers to those attributes of a person that make him or her different from others. For example, I am Sanjana or I am honest.","Q. 1. What is self? Ans. Self refers to the totality of an individual’s conscious experiences, ideas, thoughts and feelings with regard to himself or herself. For example, an adivasi or an Indian. A newly born child has no idea about his self. As a child grows older, the idea of self emerges and its formation begins. Parents, friends, teachers, etc., help in this. Our interaction with other people, our experiences, and the meaning we give to them, serve as the basis of our self. Q. 2. What is personal identity? Ans. Personal identity refers to those attributes of a person that make him or her different from others. For example, I am Sanjana or I am honest. Q. 3. Explain the term social identity. Ans. Social identity refers to those aspects of a person that link him or her to a social or cultural group. For example, he is a Hindu or an adivasi. Q. 4. Differentiate between self as a subject and self as an object. Ans. Self is described as a subject, who does something (e.g., I am a dancer) and as an object on which something is done (e.g., I am the one who easily gets hurt). Q. 5. What is ‘self-concept’? Ans. The way we perceive ourselves (as either positive or negative) and the ideas we hold about our competencies and attributes is called self-concept. For e.g., view of an individual’s academic talents. At a more specific level, a person may have positive viewof his athletic bravery but a negative view of academic talents. At an even more specific level, one may have a positive view about one’s reading ability but a negative one about one’s mathematical skills. Q. 6. What is ‘self-esteem’? Ans. The judgment a person makes about his value or worth is called self-esteem. It can be high or low. Children with high academic self-esteem perform better in school than those with low academic self-esteem. Children with high social self-esteem are moreliked by their peers than those with low social self-esteem. Q. 7. What are the characteristics of people with low self esteem? Ans. Children with low self-esteem display anxiety, depression and increasing antisocial behaviour.
 "
Explain the term social identity.,"Social identity refers to those aspects of a person that link him or her to a social or cultural group. For example, he is a Hindu or an adivasi.","Ans. When compliance is shown to an instruction or order from a person in authority such as parents, teachers, leaders or policemen, that is called obedience. Obedience is towards authority such as those who possess symbols of status (e.g. uniform, title). Q. 15. What is social identity? Ans. Social identity is that aspect of our self-concept which is based on our group membership. You work hard for your school in your city. The group with which you identify yourself becomes the in-group and others become the out-group. We start showing favouritism towards own in-group by rating it more favourably in comparison to the out-group.
 "
Differentiate between self as a subject and self as an object.,"Self is described as a subject, who does something (e.g., I am a dancer) and as an object on which something is done (e.g., I am the one who easily gets hurt).","Q. 1. What is self? Ans. Self refers to the totality of an individual’s conscious experiences, ideas, thoughts and feelings with regard to himself or herself. For example, an adivasi or an Indian. A newly born child has no idea about his self. As a child grows older, the idea of self emerges and its formation begins. Parents, friends, teachers, etc., help in this. Our interaction with other people, our experiences, and the meaning we give to them, serve as the basis of our self. Q. 2. What is personal identity? Ans. Personal identity refers to those attributes of a person that make him or her different from others. For example, I am Sanjana or I am honest. Q. 3. Explain the term social identity. Ans. Social identity refers to those aspects of a person that link him or her to a social or cultural group. For example, he is a Hindu or an adivasi. Q. 4. Differentiate between self as a subject and self as an object. Ans. Self is described as a subject, who does something (e.g., I am a dancer) and as an object on which something is done (e.g., I am the one who easily gets hurt). Q. 5. What is ‘self-concept’? Ans. The way we perceive ourselves (as either positive or negative) and the ideas we hold about our competencies and attributes is called self-concept. For e.g., view of an individual’s academic talents. At a more specific level, a person may have positive viewof his athletic bravery but a negative view of academic talents. At an even more specific level, one may have a positive view about one’s reading ability but a negative one about one’s mathematical skills. Q. 6. What is ‘self-esteem’? Ans. The judgment a person makes about his value or worth is called self-esteem. It can be high or low. Children with high academic self-esteem perform better in school than those with low academic self-esteem. Children with high social self-esteem are moreliked by their peers than those with low social self-esteem. Q. 7. What are the characteristics of people with low self esteem? Ans. Children with low self-esteem display anxiety, depression and increasing antisocial behaviour.
 Q. 8. What is ‘self-efficacy’? Ans. A person who believes that she/he has ability or behaviours required by a particular situation demonstrates high self-efficacy. A strong self-efficacy sense allows us to select, influence, and construct the circumstances of our life. Strong self-efficacy people are less fearful. Self-efficacy can be developed with the help of society, parents and our own positive experiences as they present positive models during formative years of childhood. The notion of self-efficacy is based on Bandura’s social learning theory. His initial studies showed that children and adults learned behaviour by observing and imitating others. People’s expectations of mastery or achievement and their convictions about their own effectiveness determine the type of behaviour they would engage in. The amount of risk they would undertake also determines this. For example, people with high self-efficacy stop smoking the moment they decide to do so. Q. 9. What is ‘self-regulation’? Ans. Self-regulation refers to our ability to organize and monitor our own behavior. People who can change their behavior according to demands of the external environment are high on self-monitoring. Resistance to situational pressures and control over ourselves is possible through will-power. Q. 10. What is self-control or delay of gratification? Ans. Learning to delay or defer the gratification of needs is called self-control. For example, fasting in vrata or roza. Q. 11. Define personality.
 "
What is ‘self-concept’?,"The way we perceive ourselves (as either positive or negative) and the ideas we hold about our competencies and attributes is called self-concept. For e.g., view of an individual’s academic talents. At a more specific level, a person may have positive viewof his athletic bravery but a negative view of academic talents. At an even more specific level, one may have a positive view about one’s reading ability but a negative one about one’s mathematical skills.","Q. 1. What is self? Ans. Self refers to the totality of an individual’s conscious experiences, ideas, thoughts and feelings with regard to himself or herself. For example, an adivasi or an Indian. A newly born child has no idea about his self. As a child grows older, the idea of self emerges and its formation begins. Parents, friends, teachers, etc., help in this. Our interaction with other people, our experiences, and the meaning we give to them, serve as the basis of our self. Q. 2. What is personal identity? Ans. Personal identity refers to those attributes of a person that make him or her different from others. For example, I am Sanjana or I am honest. Q. 3. Explain the term social identity. Ans. Social identity refers to those aspects of a person that link him or her to a social or cultural group. For example, he is a Hindu or an adivasi. Q. 4. Differentiate between self as a subject and self as an object. Ans. Self is described as a subject, who does something (e.g., I am a dancer) and as an object on which something is done (e.g., I am the one who easily gets hurt). Q. 5. What is ‘self-concept’? Ans. The way we perceive ourselves (as either positive or negative) and the ideas we hold about our competencies and attributes is called self-concept. For e.g., view of an individual’s academic talents. At a more specific level, a person may have positive viewof his athletic bravery but a negative view of academic talents. At an even more specific level, one may have a positive view about one’s reading ability but a negative one about one’s mathematical skills. Q. 6. What is ‘self-esteem’? Ans. The judgment a person makes about his value or worth is called self-esteem. It can be high or low. Children with high academic self-esteem perform better in school than those with low academic self-esteem. Children with high social self-esteem are moreliked by their peers than those with low social self-esteem. Q. 7. What are the characteristics of people with low self esteem? Ans. Children with low self-esteem display anxiety, depression and increasing antisocial behaviour.
 Q. 8. What is ‘self-efficacy’? Ans. A person who believes that she/he has ability or behaviours required by a particular situation demonstrates high self-efficacy. A strong self-efficacy sense allows us to select, influence, and construct the circumstances of our life. Strong self-efficacy people are less fearful. Self-efficacy can be developed with the help of society, parents and our own positive experiences as they present positive models during formative years of childhood. The notion of self-efficacy is based on Bandura’s social learning theory. His initial studies showed that children and adults learned behaviour by observing and imitating others. People’s expectations of mastery or achievement and their convictions about their own effectiveness determine the type of behaviour they would engage in. The amount of risk they would undertake also determines this. For example, people with high self-efficacy stop smoking the moment they decide to do so. Q. 9. What is ‘self-regulation’? Ans. Self-regulation refers to our ability to organize and monitor our own behavior. People who can change their behavior according to demands of the external environment are high on self-monitoring. Resistance to situational pressures and control over ourselves is possible through will-power. Q. 10. What is self-control or delay of gratification? Ans. Learning to delay or defer the gratification of needs is called self-control. For example, fasting in vrata or roza. Q. 11. Define personality.
 "
What is ‘self-esteem’?,The judgment a person makes about his value or worth is called self-esteem. It can be high or low. Children with high academic self-esteem perform better in school than those with low academic self-esteem. Children with high social self-esteem are moreliked by their peers than those with low social self-esteem.,"Q. 2. How parents can contribute in developing self-esteem of the child? Ans. Warm and positive parenting helps in development of high self-esteem among children as it allows them to know that they are accepted as competent and worthwhile. Children whose parents help or make decisions for them even when they do not need assistance, often suffer from low self-esteem. Q. 3. Describe the relationship between culture and self. OR Explain the views of self in different cultures. 2014]
 "
What are the characteristics of people with low self esteem?,"Children with low self-esteem display anxiety, depression and increasing antisocial behaviour. ","Q. 2. How parents can contribute in developing self-esteem of the child? Ans. Warm and positive parenting helps in development of high self-esteem among children as it allows them to know that they are accepted as competent and worthwhile. Children whose parents help or make decisions for them even when they do not need assistance, often suffer from low self-esteem. Q. 3. Describe the relationship between culture and self. OR Explain the views of self in different cultures. 2014]
 "
What is ‘self-efficacy’?,"A person who believes that she/he has ability or behaviours required by a particular situation demonstrates high self-efficacy. A strong self-efficacy sense allows us to select, influence, and construct the circumstances of our life. Strong self-efficacy people are less fearful. Self-efficacy can be developed with the help of society, parents and our own positive experiences as they present positive models during formative years of childhood. The notion of self-efficacy is based on Bandura’s social learning theory. His initial studies showed that children and adults learned behaviour by observing and imitating others. People’s expectations of mastery or achievement and their convictions about their own effectiveness determine the type of behaviour they would engage in. The amount of risk they would undertake also determines this. For example, people with high self-efficacy stop smoking the moment they decide to do so.","Q. 8. What is ‘self-efficacy’? Ans. A person who believes that she/he has ability or behaviours required by a particular situation demonstrates high self-efficacy. A strong self-efficacy sense allows us to select, influence, and construct the circumstances of our life. Strong self-efficacy people are less fearful. Self-efficacy can be developed with the help of society, parents and our own positive experiences as they present positive models during formative years of childhood. The notion of self-efficacy is based on Bandura’s social learning theory. His initial studies showed that children and adults learned behaviour by observing and imitating others. People’s expectations of mastery or achievement and their convictions about their own effectiveness determine the type of behaviour they would engage in. The amount of risk they would undertake also determines this. For example, people with high self-efficacy stop smoking the moment they decide to do so. Q. 9. What is ‘self-regulation’? Ans. Self-regulation refers to our ability to organize and monitor our own behavior. People who can change their behavior according to demands of the external environment are high on self-monitoring. Resistance to situational pressures and control over ourselves is possible through will-power. Q. 10. What is self-control or delay of gratification? Ans. Learning to delay or defer the gratification of needs is called self-control. For example, fasting in vrata or roza. Q. 11. Define personality.
 "
What is ‘self-regulation’?,Self-regulation refers to our ability to organize and monitor our own behavior. People who can change their behavior according to demands of the external environment are high on self-monitoring. Resistance to situational pressures and control over ourselves is possible through will-power.,"Q. 8. What is ‘self-efficacy’? Ans. A person who believes that she/he has ability or behaviours required by a particular situation demonstrates high self-efficacy. A strong self-efficacy sense allows us to select, influence, and construct the circumstances of our life. Strong self-efficacy people are less fearful. Self-efficacy can be developed with the help of society, parents and our own positive experiences as they present positive models during formative years of childhood. The notion of self-efficacy is based on Bandura’s social learning theory. His initial studies showed that children and adults learned behaviour by observing and imitating others. People’s expectations of mastery or achievement and their convictions about their own effectiveness determine the type of behaviour they would engage in. The amount of risk they would undertake also determines this. For example, people with high self-efficacy stop smoking the moment they decide to do so. Q. 9. What is ‘self-regulation’? Ans. Self-regulation refers to our ability to organize and monitor our own behavior. People who can change their behavior according to demands of the external environment are high on self-monitoring. Resistance to situational pressures and control over ourselves is possible through will-power. Q. 10. What is self-control or delay of gratification? Ans. Learning to delay or defer the gratification of needs is called self-control. For example, fasting in vrata or roza. Q. 11. Define personality.
 "
What is self-control or delay of gratification?,"Learning to delay or defer the gratification of needs is called self-control. For example, fasting in vrata or roza.","Q. 1. What is meant by delay of gratification? Discuss the techniques used for self-control. [CBSE Delhi 2011; (AI) 2011] Ans. Learning to delay or defer the gratification of needs is called self-control. For example, fasting in vrata or roza. The psychological techniques of self-control are: i. ii. iii.
 "
Define personality.  [CBSE (AI) 2013] ,"Personality refers to our characteristic ways of responding to individuals and situations. For example, a person who is socially active, assertive, talkative and funloving is an extravert personality. Personality refers to unique and relatively stable qualities that characterize an individual’s behaviour across different situations over a period of time. Consistency in behaviour, thought and emotion of an individual across situations and time-periods characterizes his/her personality. For example, an honest person is more likely to remain honest irrespective of time or situation.","Ans. Personality refers to our characteristic ways of responding to individuals and situations. For example, a person who is socially active, assertive, talkative and funloving is an extravert personality. Personality refers to unique and relatively stable qualities that characterize an individual’s behaviour across different situations over a period of time. Consistency in behaviour, thought and emotion of an individual across situations and time-periods characterizes his/her personality. For example, an honest person is more likely to remain honest irrespective of time or situation. Q. 12. Describe any two factors from the 5-Factor Model of Personality. (Write any two) Ans. The Big Five Factors include: Openness to experience: Those who score high on this factor are imaginative, curious, open to new ideas, and interested in cultural pursuits. In contrast, those who score low are rigid. Extraversion: It characterizes people who are socially active, assertive, talkative and fun-loving. On its opposite are people who are shy.
 "
