question,answer,context
Differentiate between climate and weather.,(i) Climate: It refers to the sum total of the weather conditions and variations over a large area for a long period of time. (ii) Weather: It refers to the state of atmosphere over an area at any point of time.  The elements of weather and climate are the same.,"n the last two chapters you have read about the landforms and the drainage of our country. These are the two of the three basic elements that one learns about the natural environment of any area. In this chapter you will learn about the third, that is, the atmospheric conditions that prevail over our country. Why do we wear woollens in December or why it is hot and uncomfortable in the month of May, and why it rains in June - July? The answers to all these questions can be found out by studying about the climate of India. Climate refers to the sum total of weather conditions and variations over a large area for a long period of time (more than thirty years). Weather refers to the state of the atmosphere over an area at any point of time. The elements of weather and climate are the same, i.e. temperature, atmospheric pressure, wind, humidity and precipitation. You may have observed that the weather conditions fluctuate very often even within a day. But there is some common pattern over a few weeks or months, i.e. days are cool or hot, windy or calm, cloudy or bright, and wet or dry. On the basis of the generalised monthly atmospheric conditions, the year is divided into seasons such as winter, summer or rainy seasons. The world is divided into a number of climatic regions. Do you know what type of climate India has and why it is so? We will learn about it in this chapter. • The word monsoon is derived from the Arabic word ‘mausim’ which literally means season. • ‘Monsoon’ refers to the seasonal reversal in the wind direction during a year.
 "
What type of climate does India have?,"(i) India has a ‘monsoon type’ of climate. (ii) This type of climate is found mainly in South and Southeast Asia. (iii) It is called ‘monsoonal’ since India receives pre-monsoon showers in the month of May, proper monsoon during the hot weather season, winter monsoon due to western disturbances in winter and a little rain when the monsoons retreat.","The climate of India is described as the ‘monsoon’ type. In Asia, this type of climate is found mainly in the south and the southeast. Despite an overall unity in the general pattern, there are perceptible regional variations in climatic conditions within the country. Let us take two important elements – temperature and precipitation, and examine how they vary from place to place and season to season. In summer, the mercury occasionally touches 50°C in some parts of the Rajasthan desert, whereas it may be around 20°C in Pahalgam in Jammu and Kashmir. On a winter night, temperature at Drass in Jammu and Kashmir may be as low as minus 45°C. Thiruvananthapuram, on the other hand, may have a temperature of 22°C. In certain places there is a wide difference between day and night temperatures. In the Thar Desert the day temperature may rise to 50°C, and drop down to near 15°C the same night. On the other hand, there is hardly any difference in day and night temperatures in the Andaman and Nicobar islands or in Kerala.
 "
Why does India have a monsoon type of climate?,"(i) Climate of India is strongly governed by the monsoon winds. Monsoon winds are confined to tropical lands between 20° North and 20° South. (ii) In the Indian subcontinent, the Himalaya’s guide the flow of the monsoon winds bringing the whole of subcontinent under the influence of these winds. (iii) These winds account for 75% to 90% of annual rainfall from June to September. (iv) It is influenced by South–West monsoons, Retreating monsoon’s and North–East monsoons.","The pressure and wind conditions over India are unique. During winter, there is a high-pressure area north of the Himalayas. Cold dry winds blow from this region to the low-pressure areas over the oceans to the south. In summer, a low-pressure area develops over interior Asia, as well as, over northwestern India. This causes a complete reversal of the direction of winds during summer. Air moves from the high-pressure area over the southern Indian Ocean, in a south-easterly direction, crosses the equator, and turns right towards the low-pressure areas over the Indian subcontinent. These are known as the Southwest Monsoon winds. These winds blow over the warm oceans, gather moisture and bring widespread rainfall over the mainland of India. The upper air circulation in this region is dominated by a westerly flow. An important component of this flow is the jet stream. These jet streams are located approximately over 27°-30° north latitude, therefore, they are known as subtropical westerly jet streams. Over India, these jet streams blow south of the
 Himalayas, all through the year except in summer. The western cyclonic disturbances experienced in the north and north-western parts of the country are brought in by this westerly flow. In summer, the subtropical westerly jet stream moves north of the Himalayas with the apparent movement of the sun. An easterly jet stream, called the sub-tropical easterly jet stream blows over peninsular India, approximately over 14°N during the summer months. Western Cyclonic Disturbances The western cyclonic disturbances are weather phenomena of the winter months brought in by the westerly flow from the Mediterranean region. They usually influence the weather of the north and north-western regions of India. Tropical cyclones occur during the monsoon, as well as, in October – November, and are part of the easterly flow. These disturbances affect the coastal regions of the country. Have you read or heard about the disasters caused by them on Odisha and Andhra Pradesh coast?
 THE INDIAN MONSOON The climate of India is strongly influenced by monsoon winds. The sailors who came to India in historic times were one of the first to have noticed the phenomenon of the monsoon. They benefited from the reversal of the wind system as they came by sailing ships at the mercy of winds. The Arabs, who had also come to India as traders named this seasonal reversal of the wind system ‘monsoon’.
 "
How does the latitude affect India’s climate?,"(i) The Tropic of Cancer passes almost from the middle of the country. (ii) Almost half of the country, lying south of the Tropic of Cancer, belongs to the tropical area. (iii) All the remaining area in the north of the Tropic lies in the sub-tropical area. Therefore, India’s climate has characteristics of tropical as well as subtropical type of climate.","The Tropic of Cancer passes through the middle of the country from the Rann of Kuchchh in the west to Mizoram in the east. Almost half of the country, lying south of the Tropic of Cancer, belongs to the tropical area. All the remaining area, north of the Tropic, lies in the sub-tropics. Therefore, India’s climate has characteristics of tropical as well as subtropical climates. Altitude India has mountains to the north, which have an average height of about 6,000 metres. India also has a vast coastal area where the maximum elevation is about 30 metres. The Himalayas prevent the cold winds from Central Asia from entering the subcontinent. It is because of these mountains that this subcontinent experiences comparatively milder winters as compared to central Asia. Pressure and Winds The climate and associated weather conditions in India are governed by the following atmospheric conditions: • • •
 Pressure and surface winds; Upper air circulation; and Western cyclonic disturbances and tropical cyclones.
 India lies in the region of north easterly winds. These winds originate from the subtropical high-pressure belt of the northern
 "
How does altitude affect the climate of India?,"(i) India has mountains to the north which have an average height of about 6,000 mts. (ii) The Himalayas prevent the cold winds from Central Asia, from entering the subcontinent. (iii) It is due to these mountains that the Indian subcontinent experiences comparatively milder winters as compared to Central Asia. ","You have alr eady known the way the Himalayas protect the subcontinent from extremely cold winds from central Asia. This enables northern India to have uniformly higher temperatures compared to other areas on the same latitudes. Similarly, the Peninsular plateau, under the influence of the sea from three sides, has moderate temperatures. Despite such moderating influences, there are great variations in the temperature conditions. Nevertheless, the unifying influence of the monsoon on the Indian subcontinent is quite perceptible. The seasonal alteration of the wind systems and the associated weather conditions provide a rhythmic cycle of seasons. Even the uncertainties of rain and uneven distribution
 "
What is the coriolis force? Describe its effect briefly on the world climate.,"Coriolis force is an apparent force caused by the Earth’s rotation. It is responsible for deflecting winds towards the right in the northern hemisphere and towards the left in the southern hemisphere. Under the effect of coriolis force, the trade winds moving from sub-tropical high pressure belts to equatorial low pressure belts become north-east trade winds in the northern hemisphere and south-east trade winds in the southern hemisphere. As a result, they bring heavy rainfall to the east coast and the west coast remains dry.","hemisphere. They blow southwards, get deflected to the right due to the Coriolis force, and move towards the equatorial low-pressure area. Generally, these winds carry little moisture as they originate and blow over land. Therefore, they bring little or no rain. Hence, India should have been an arid land, but it is not so. Let us see why? Coriolis force: An apparent force caused by the earth’s rotation. The Coriolis force is responsible for deflecting winds towards the right in the northern hemisphere and towards the left in the southern hemisphere. This is also known as ‘Ferrel’s Law’.
 The pressure and wind conditions over India are unique. During winter, there is a high-pressure area north of the Himalayas. Cold dry winds blow from this region to the low-pressure areas over the oceans to the south. In summer, a low-pressure area develops over interior Asia, as well as, over northwestern India. This causes a complete reversal of the direction of winds during summer. Air moves from the high-pressure area over the southern Indian Ocean, in a south-easterly direction, crosses the equator, and turns right towards the low-pressure areas over the Indian subcontinent. These are known as the Southwest Monsoon winds. These winds blow over the warm oceans, gather moisture and bring widespread rainfall over the mainland of India. The upper air circulation in this region is dominated by a westerly flow. An important component of this flow is the jet stream. These jet streams are located approximately over 27°-30° north latitude, therefore, they are known as subtropical westerly jet streams. Over India, these jet streams blow south of the
 Himalayas, all through the year except in summer. The western cyclonic disturbances experienced in the north and north-western parts of the country are brought in by this westerly flow. In summer, the subtropical westerly jet stream moves north of the Himalayas with the apparent movement of the sun. An easterly jet stream, called the sub-tropical easterly jet stream blows over peninsular India, approximately over 14°N during the summer months. Western Cyclonic Disturbances The western cyclonic disturbances are weather phenomena of the winter months brought in by the westerly flow from the Mediterranean region. They usually influence the weather of the north and north-western regions of India. Tropical cyclones occur during the monsoon, as well as, in October – November, and are part of the easterly flow. These disturbances affect the coastal regions of the country. Have you read or heard about the disasters caused by them on Odisha and Andhra Pradesh coast?
 "
What are western cyclonic disturbances?,(i) ‘Western cyclonic disturbances’ are a weather phenomenon of the winters. (ii) They are brought in by the westerly flow from the Mediterranean region. (iii) They usually influence the weather of the north and north-western regions of India.,"hemisphere. They blow southwards, get deflected to the right due to the Coriolis force, and move towards the equatorial low-pressure area. Generally, these winds carry little moisture as they originate and blow over land. Therefore, they bring little or no rain. Hence, India should have been an arid land, but it is not so. Let us see why? Coriolis force: An apparent force caused by the earth’s rotation. The Coriolis force is responsible for deflecting winds towards the right in the northern hemisphere and towards the left in the southern hemisphere. This is also known as ‘Ferrel’s Law’.
 The pressure and wind conditions over India are unique. During winter, there is a high-pressure area north of the Himalayas. Cold dry winds blow from this region to the low-pressure areas over the oceans to the south. In summer, a low-pressure area develops over interior Asia, as well as, over northwestern India. This causes a complete reversal of the direction of winds during summer. Air moves from the high-pressure area over the southern Indian Ocean, in a south-easterly direction, crosses the equator, and turns right towards the low-pressure areas over the Indian subcontinent. These are known as the Southwest Monsoon winds. These winds blow over the warm oceans, gather moisture and bring widespread rainfall over the mainland of India. The upper air circulation in this region is dominated by a westerly flow. An important component of this flow is the jet stream. These jet streams are located approximately over 27°-30° north latitude, therefore, they are known as subtropical westerly jet streams. Over India, these jet streams blow south of the
 The pressure and wind conditions over India are unique. During winter, there is a high-pressure area north of the Himalayas. Cold dry winds blow from this region to the low-pressure areas over the oceans to the south. In summer, a low-pressure area develops over interior Asia, as well as, over northwestern India. This causes a complete reversal of the direction of winds during summer. Air moves from the high-pressure area over the southern Indian Ocean, in a south-easterly direction, crosses the equator, and turns right towards the low-pressure areas over the Indian subcontinent. These are known as the Southwest Monsoon winds. These winds blow over the warm oceans, gather moisture and bring widespread rainfall over the mainland of India. The upper air circulation in this region is dominated by a westerly flow. An important component of this flow is the jet stream. These jet streams are located approximately over 27°-30° north latitude, therefore, they are known as subtropical westerly jet streams. Over India, these jet streams blow south of the
 Himalayas, all through the year except in summer. The western cyclonic disturbances experienced in the north and north-western parts of the country are brought in by this westerly flow. In summer, the subtropical westerly jet stream moves north of the Himalayas with the apparent movement of the sun. An easterly jet stream, called the sub-tropical easterly jet stream blows over peninsular India, approximately over 14°N during the summer months. Western Cyclonic Disturbances The western cyclonic disturbances are weather phenomena of the winter months brought in by the westerly flow from the Mediterranean region. They usually influence the weather of the north and north-western regions of India. Tropical cyclones occur during the monsoon, as well as, in October – November, and are part of the easterly flow. These disturbances affect the coastal regions of the country. Have you read or heard about the disasters caused by them on Odisha and Andhra Pradesh coast?
 Himalayas, all through the year except in summer. The western cyclonic disturbances experienced in the north and north-western parts of the country are brought in by this westerly flow. In summer, the subtropical westerly jet stream moves north of the Himalayas with the apparent movement of the sun. An easterly jet stream, called the sub-tropical easterly jet stream blows over peninsular India, approximately over 14°N during the summer months. Western Cyclonic Disturbances The western cyclonic disturbances are weather phenomena of the winter months brought in by the westerly flow from the Mediterranean region. They usually influence the weather of the north and north-western regions of India. Tropical cyclones occur during the monsoon, as well as, in October – November, and are part of the easterly flow. These disturbances affect the coastal regions of the country. Have you read or heard about the disasters caused by them on Odisha and Andhra Pradesh coast?
 "
What are Tropical cyclones?,"(i) They occur during the monsoon, as well as in October and November. (ii) These disturbances affect the eastern coastal regions of India. (iii) They originate over the Andaman sea and are often very destructive.","MONSOON AS A UNIFYING BOND temperature. While day temperatures are high, nights are cool and pleasant. The land is still moist. Owing to the conditions of high temperature and humidity, the weather becomes rather oppressive during the day. This is commonly known as ‘October heat’. In the second half of October, the mercury begins to fall rapidly in northern India. The low-pressure conditions, over northwestern India, get transferred to the Bay of Bengal by early November. This shift is associated with the occurrence of cyclonic depressions, which originate over the Andaman Sea. These cyclones generally cross the eastern coasts of India cause heavy and widespread rain. These tropical cyclones are often very destructive. The thickly populated
 "
Give a brief note on the ‘Inter Tropical Convergence Zone’.,(i) The Inter Tropical Convergence Zone is a trough of low pressure in equatorial latitudes. (ii) This is where the north-west and the south-east trade winds converge. (iii) This convergence zone lies more or less parallel to the equator but moves north or south with the apparent movement of the Sun.,"The monsoons are experienced in the tropical area roughly between 20° N and 20° S. To understand the mechanism of the monsoons, the following facts are important. (a) The differential heating and cooling of land and water creates low pressure on the landmass of India while the seas around experience comparatively high pressure. (b) The shift of the position of Inter Tropical Convergence Zone (ITCZ) in summer, over the Ganga plain (this is the equatorial trough normally positioned about 5°N of the equator. It is also known as the monsoontrough during the monsoon season). (c) The presence of the high-pressure area, east of Madagascar, approximately at 20°S over the Indian Ocean. The intensity and position of this high-pressure area affects the Indian Monsoon. (d) The Tibetan plateau gets intensely heated during summer, which results in strong vertical air currents and the formation of low pressure over the plateau at about 9 km above sea level. (e) The movement of the westerly jet stream to the north of the Himalayas and the presence of the tropical easterly jet stream over the Indian peninsula during summer. Inter Tropical Convergence Zone The Inter Tropical Convergence Zone (ITCZ,) is a broad trough of low pressure in equatorial latitudes. This is where the northeast and the southeast trade winds converge. This convergence zone lies more or less parallel to the equator but moves north or south with the apparent movement of the sun.
 Apart from this, it has also been noticed that changes in the pressure conditions over the southern oceans also affect the monsoons. Normally when the tropical eastern south Pacific Ocean experiences high pressure, the tropical eastern Indian Ocean experiences low pressure. But in certain years, there is a reversal in the pressure conditions and the eastern Pacific has lower pressure in comparison to the eastern Indian Ocean. This periodic change in pressure
 Apart from this, it has also been noticed that changes in the pressure conditions over the southern oceans also affect the monsoons. Normally when the tropical eastern south Pacific Ocean experiences high pressure, the tropical eastern Indian Ocean experiences low pressure. But in certain years, there is a reversal in the pressure conditions and the eastern Pacific has lower pressure in comparison to the eastern Indian Ocean. This periodic change in pressure
 conditions is known as the Southern Oscillation or SO. The difference in pressure over Tahiti (Pacific Ocean, 18°S/149°W) and Darwin in northern Australia (Indian Ocean, 12°30’S/131°E) is computed to predict the intensity of the monsoons. If the pressure differences were negative, it would mean below average and late monsoons. A feature connected with the SO is the El Nino phenomenon in which a warm ocean current that flows past the Peruvian Coast, in place of the cold Peruvian current, every 2 to 5 years. The changes in pressure conditions are connected to the El Nino. Hence, the phenomenon is referred to as ENSO (El Nino Southern Oscillations). El Nino: This is a name given to the periodic development of a warm ocean current along the coast of Peru as a temporary replacement of the cold Peruvian current. ‘El Nino’ is a Spanish word meaning ‘the child’, and refers to the baby Christ, as this current starts flowing during Christmas. The presence of the El Nino leads to an increase in sea-surface temperatures and weakening of the trade winds in the region.
 "
How is monsoon known for its uncertainties?,"(i) The alternation of dry and wet spells varies in intensity, frequency and duration. (ii) It may cause heavy floods in one part and drought in the other part. (iii) It is often irregular in its arrival and retreat.  Hence, monsoons affect the farming schedule of millions of farmers all over the country.","trough of low pressure”. The monsoon is known for its uncertainties. The alternation of dry and wet spells vary in intensity, frequency and duration. While it causes heavy floods in one part, it may be responsible for droughts in the other. It is often irregular in its arrival and its retreat. Hence, it sometimes disturbs the farming schedule of millions of farmers all over the country. Retreating/Post Monsoons (The Transition Season) During October-November, with the apparent movement of the sun towards the south, the monsoon trough or the low-pressure trough over the northern plains becomes weaker. This is gradually replaced by a high-pressure system. The south-west monsoon winds weaken and start withdrawing gradually. By the beginning of October, the monsoon withdraws from the Northern Plains. The months of October-November form a period of transition from hot rainy season to dry winter conditions. The retreat of the monsoon is marked by clear skies and rise in Mawsynram, the wettest place on the earth is also reputed for its stalagmite and stalactite caves.
 are very much typical of the monsoons. The Indian landscape, its animal and plant life, its entire agricultural calendar and the life of the people, including their festivities, revolve around this phenomenon. Year after year, people of India from north to south and from
 east to west, eagerly await the arrival of the monsoon. These monsoon winds bind the whole country by providing water to set the agricultural activities in motion. The river valleys which carry this water also unite as a single river valley unit.
 "
What do you understand by ‘October Heat’?,"(i) In the month of October, day temperatures are high, nights are cool and pleasant. The land is still moist. Monsoon winds retreat. (ii) Owing to the conditions of high temperature and humidity, the weather becomes oppressive during the day. Sky is clear. (iii) This condition is commonly known as October Heat.","MONSOON AS A UNIFYING BOND temperature. While day temperatures are high, nights are cool and pleasant. The land is still moist. Owing to the conditions of high temperature and humidity, the weather becomes rather oppressive during the day. This is commonly known as ‘October heat’. In the second half of October, the mercury begins to fall rapidly in northern India. The low-pressure conditions, over northwestern India, get transferred to the Bay of Bengal by early November. This shift is associated with the occurrence of cyclonic depressions, which originate over the Andaman Sea. These cyclones generally cross the eastern coasts of India cause heavy and widespread rain. These tropical cyclones are often very destructive. The thickly populated
 "
Why are Thiruvananthapuram and Shillong rainier in June?,"(i) The monsoons break there with full fury, right in the beginning of June. This month as a whole has good rains. (ii) The monsoon also strikes these places directly. Their location helps them get the first and full impact of the monsoon currents.","THE ONSET OF THE MONSOON AND WITHDRAWAL The Monsoon, unlike the trades, are not steady winds but are pulsating in nature, affected by different atmospheric conditions encountered by it, on its way over the warm tropical seas. The duration of the monsoon is between 100120 days from early June to mid-September. Around the time of its arrival, the normal rainfall increases suddenly and continues constantly for several days. This is known as the ‘burst’ of the monsoon, and can be distinguished from the pre-monsoon showers. The monsoon arrives at the southern tip of the Indian peninsula generally by the first week of June. Subsequently, it proceeds into two – the Arabian Sea branch and the Bay of Bengal branch. The Arabian Sea branch reaches Mumbai about ten days later on approximately the 10th of June. This is a fairly rapid advance. The Bay of Bengal branch also advances rapidly and arrives in Assam in the first week of June. The lofty mountains causes the monsoon winds to deflect towards the west
 "
Why is July rainier in Mumbai than in Thiruvananthapuram?,"(i) Mumbai is located about 10° north of Thiruvananthapuram. The monsoon reaches here in the second week of July. (ii) The first ten days of June are rainless in Mumbai, but July as a whole is very rainy for it. (iii) The monsoon breaks with full force on June 1 in Thiruvananthapuram. June is rainier here than July.","4. Now find out (i) Why are Thiruvananthapuram and Shillong rainier in June than in July? (ii) Why is July rainier in Mumbai than in Thiruvananthapuram? (iii) Why are southwest monsoons less rainy in Chennai? (iv) Why is Shillong rainier than Kolkata? (v) Why is Kolkata rainier in July than in June unlike Shillong which is rainier in June than in July? (vi) Why does Delhi receive more rain than Jodhpur? 5. Now think why — Thiruvananthapuram has equable climate? — Chennai has more rains only after the fury of monsoon is over in most parts of the country? — Jodhpur has a hot desert type of climate? — Leh has moderate precipitation almost throughut the year? — while in Delhi and Jodhpur most of the rain is confined to nearly three months, in Thiruvananthapuram and Shillong it is almost nine months of the year? In spite of these facts see carefully if there are strong evidences to conclude that the monsoons still provide a very strong framework lending overall climatic unity to the whole country. CLIMATE
 "
Why are South West (S.W.) monsoons less rainy in Chennai?,"(i) Chennai is located on the Coromandel coast. It lies in the rainshadow region of the Arabian Sea branch of S.W. monsoons. It first strikes the western coastal region and is almost exhausted by the time it reaches Chennai. (ii) The Bay of Bengal branch runs nearly parallel to the Coromandel coast. So, it also fails to give rains to Chennai. (iii) Besides, offshore dry winds blow over this region in the summers.","deltas of the Godavari, the Krishna and the Kaveri are frequently struck by cyclones, which cause great damage to life and property. Sometimes, these cyclones arrive at the coasts of Odisha, West Bengal and Bangladesh. The bulk of the rainfall of the Coromandel Coast is derived from depressions and cyclones.
 more prominent near the Indo-Pakistan boundary. If you visit Jaisalmer, you may go to see a group of barchans. The Coastal Plains The Peninsular plateau is flanked by stretch of narrow coastal strips, running along the Arabian Sea on the west and the Bay of Bengal on the east. The western coast, sandwiched between the Western Ghats and the Arabian Sea, is a narrow plain. It consists of three sections. The northern part of the coast is called the Konkan (Mumbai – Goa), the central stretch is called the Kannad Plain, while the southern stretch is referred to as the Malabar coast.
 The Indian Desert The Indian desert lies towards the western margins of the Aravali Hills. It is an undulating sandy plain covered with sand dunes. This region receives very low rainfall below 150 mm per year. It has arid climate with low vegetation cover. Streams appear during the rainy season. Soon after they disappear into the sand as they do not have enough water to reach the sea. Luni is the only large river in this region. Figure 2.8 : The Coastal Plains
 The plains along the Bay of Bengal are wide and level. In the northern part, it is referred to as the Northern Circar, while the southern part is known as the Coromandel Coast. Large rivers, such as the Mahanadi, the Godavari, the Krishna and the Kaveri have formed extensive delta on this coast. Lake Chilika is an important feature along the eastern coast. Figure 2.7 : The Indian Desert
 "
Why is Shillong rainier than Kolkata?,"(i) The Bay of Bengal branch of S.W. monsoons approaches Shillong about a week before it touches Kolkata. So, the early start of monsoons gives Shillong more rains.  (ii) Shillong is also located on the 1500-metre high Meghalaya plateau. A sub-branch of the Bay of Bengal branch strikes it directly. Here the Garo, Khasi Hills capture the clouds like a funnel and cause heavy rains, i.e., more than Kolkata.","the northernmost point of the Ganga delta. The river bifurcates here; the Bhagirathi-Hooghly (a distributary) flows southwards through the deltaic plains to the Bay of Bengal. The mainstream, flows southwards into Bangladesh and is joined by the Brahmaputra. Further downstream, it is known as the Meghna. This mighty river, with waters from the Ganga and the Brahmaputra, flows into the Bay of Bengal. The delta formed by these rivers is known as the Sundarban Delta. Figure 3.5 : Confluence of Bhagirathi and Alaknanda at Devaprayag
 "
How does Delhi receive more rainfall than Jodhpur?,(i) Delhi receives more rainfall since it is better located with respect to the arrival of the monsoons and the western disturbances. (ii) It gets mild rains from both the branches of S.W. monsoons as well as the western disturbances. (iii) Jodhpur gets rains mainly from the Arabian Sea branch of the monsoon. Thermal heating during the summer also reduces precipitation. Winter is dry in this region.,"westerly direction entering the Indian peninsula as the south-west monsoon. As these winds blow over warm oceans, they bring abundant moisture to the subcontinent. These winds are strong and blow at an average velocity of 30 km per hour. With the exception of the extreme north-west, the monsoon winds cover the country in about a month. The inflow of the south-west monsoon into India brings about a total change in the weather. Early in the season, the windward side of the Western Ghats receives very heavy rainfall, more than 250 cm. The Deccan Plateau and parts of Madhya Pradesh also receive some amount of rain in spite of lying in the rain shadow area. The maximum rainfall of this season is received in the north-eastern part of the country. Mawsynram in the southern ranges of the Khasi Hills receives the highest average rainfall in the world. Rainfall in the Ganga valley decreases from the east to the west. Rajasthan and parts of Gujarat get scanty rainfall. Another phenomenon associated with the monsoon is its tendency to have ‘breaks’ in rainfall. Thus, it has wet and dry spells. In other words, the monsoon rains take place only for a few days at a time. They are interspersed with rainless intervals. These breaks in monsoon are related to the movement of the monsoon trough. For various reasons, the trough and its axis keep on moving northward or southward, which determines the spatial distribution of rainfall. When the axis of the monsoon trough lies over the plains, rainfall is good in these parts. On the other hand, whenever the axis shifts closer to the Himalayas, there are longer dry spells in the plains, and widespread rain occur in the mountainous catchment areas of the Himalayan rivers. These heavy rains bring in their wake, devastating floods causing damage to life and property in the plains. The f r e q u e n c y a n d i n t e n s i t y o f t ropi cal depressions too, determine the amount and d u r a t i o n o f m o n s o o n r a i n s . Th ese depressions form at the head of the Bay of Bengal and cross over to the mainland. The depressions follow the axis of the “monsoon
 "
Why has Leh moderate precipitation almost throughout the year?,"Leh is also called a cold desert. (i) Leh has moderate precipitation almost throughout the year because of its topographical location. (ii) It lies on the landlocked high Ladakh plateau, beyond the Himalayas. (iii) The local precipitation is very less, but it is well distributed in the form of rains in summers and snowfall in winters.  ","Let us now look at precipitation. There are variations not only in the form and types of precipitation but also in its amount and the seasonal distribution. While precipitation is mostly in the form of snowfall in the upper parts of Himalayas, it rains over the rest of the country. The annual precipitation varies from over 400 cm in Meghalaya to less than 10 cm in Ladakh and western Rajasthan. Most parts of the country receive rainfall from June to September. But some parts like the Tamil Nadu
 "
What is India’s latitudinal and longitudinal extent? What is the total area of India?,(i) Latitudinal extent: 8°4′N to 37°6′N (ii) Longitudinal extent: 68°7′E to 97°25′E (iii) The landmass of India has an area of 3.28 million sq km.,"The land mass of India has an area of 3.28 million square km. India’s total area accounts for about 2.4 per cent of the total geographical 0°
 "
What is the significance of India’s central location?,"India is a south west extension of the Asian continent. The trans Indian Ocean routes which connect the countries of Europe in the west and the countries of East Asia provide a strategic central location to India. The Deccan Plateau protrudes into the Indian Ocean, thus helping India to establish close contact with West Asia, Africa and Europe from the western coast and East Asia and Southeast from the eastern coast.","area of the world. From Figure 1.2 it is clear that India is the seventh largest country of the world. India has a land boundary of about 15,200 km and the total length of the coastline of the mainland, including Andaman and Nicobar and Lakshadweep, is 7,516.6 km. India is bounded by the young fold mountains in the northwest, north and northeast. South of about 22° north latitude, it begins to taper, and extends towards the Indian Ocean, dividing it into two seas, the Arabian Sea on the west and the Bay of Bengal on its east. Look at Figure 1.3 and note that the latitudinal and longitudinal extent of the mainland is about 30°. Despite this fact, the east-west extent appears to be smaller than the north-south extent. From Gujarat to Arunachal Pradesh, there is a time lag of two hours. Hence, time along the Standard Meridian of India (82°30'E) passing through Mirzapur (in Uttar Pradesh) is taken as the standard time for the whole country. The latitudinal extent influences the duration of day and night, as one moves from south to north.
 • Why 82°30'E has been selected as the Standard Meridian of India? • Why is the difference between the durations of day and night hardly felt at Kanniyakumari but not so in Kashmir?
 INDIA AND THE WORLD The Indian landmass has a central location between the East and the West Asia. India is a southward extension of the Asian continent. The trans Indian Ocean routes, which connect the countries of Europe in the West and the countries of East Asia, provide a strategic central location to India. Note that the Deccan Peninsula protrudes into the Indian Ocean, thus helping India to establish close contact with West Asia, Africa and Europe from the western coast and with Southeast and East Asia from the eastern coast. No other country has a long coastline on the Indian Ocean as India has and indeed, it is India’s eminent position in the Indian Ocean, which justifies the naming of an Ocean after it. Since the opening of the Suez Canal in 1869, India’s distance from Europe has been reduced by 7,000 km.
 INDIA AND THE WORLD The Indian landmass has a central location between the East and the West Asia. India is a southward extension of the Asian continent. The trans Indian Ocean routes, which connect the countries of Europe in the West and the countries of East Asia, provide a strategic central location to India. Note that the Deccan Peninsula protrudes into the Indian Ocean, thus helping India to establish close contact with West Asia, Africa and Europe from the western coast and with Southeast and East Asia from the eastern coast. No other country has a long coastline on the Indian Ocean as India has and indeed, it is India’s eminent position in the Indian Ocean, which justifies the naming of an Ocean after it. Since the opening of the Suez Canal in 1869, India’s distance from Europe has been reduced by 7,000 km.
 "
What do you know about the size of India?,"The land mass of India has an area of 3.28 million sq. kms. India’s total area accounts for about 2.4 per cent of the total geographical area of the world. India is the seventh largest country of the world starting with Russia, Canada, USA, China, Brazil, Australia and India. India has a land boundary of about 15,200 km. The total length of the coastline of the mainland including Andaman and Nicobar and Lakshadweep is 7,576.6 kms.","area of the world. From Figure 1.2 it is clear that India is the seventh largest country of the world. India has a land boundary of about 15,200 km and the total length of the coastline of the mainland, including Andaman and Nicobar and Lakshadweep, is 7,516.6 km. India is bounded by the young fold mountains in the northwest, north and northeast. South of about 22° north latitude, it begins to taper, and extends towards the Indian Ocean, dividing it into two seas, the Arabian Sea on the west and the Bay of Bengal on its east. Look at Figure 1.3 and note that the latitudinal and longitudinal extent of the mainland is about 30°. Despite this fact, the east-west extent appears to be smaller than the north-south extent. From Gujarat to Arunachal Pradesh, there is a time lag of two hours. Hence, time along the Standard Meridian of India (82°30'E) passing through Mirzapur (in Uttar Pradesh) is taken as the standard time for the whole country. The latitudinal extent influences the duration of day and night, as one moves from south to north.
 "
Why is the difference between the durations of day and night hardly felt at Kanyakumari but not so in Kashmir?,"These places do not have the same duration of day and night. The circle of illumination divides the Equator into two equal parts. The days and nights are, therefore, of the same duration at the equator. As Kanyakumari is quite near the equator, the day-night difference is hardly one hour there. But as we move away from the equator towards the poles, the variations in the duration of day and night becomes greater. It is because of the unequal division of the parallels of latitude by the circle of illumination. Kashmir is over 30° away from the equator and so the difference in duration of day and night is over four hours there.","• Why 82°30'E has been selected as the Standard Meridian of India? • Why is the difference between the durations of day and night hardly felt at Kanniyakumari but not so in Kashmir?
 "
