question,answer,context
Draw a labelled diagram of unicellular organism.,Unicellular animal—Amoeba Pseudopodia Vacoule,"Activity 8.1 The teacher may show a permanent slide of amoeba and paramecium under a microscope. Alternatively, the teacher can collect pond water and show these organisms by preparing the slides. Shape of Cells Refer to Fig. 8.3 (a). How do you define the shape of amoeba in the figure? You may say that the shape appears irregular. Infact, amoeba has no definite shape, unlike other organisms. It keeps on changing its shape. Observe the projections of varying lengths protruding out of its body. These are called pseudopodia (pseudo : false; podia : feet), as you learnt in Class VII. These projections appear and disappear as amoeba moves or feeds.
 "
How does an organism begins its life ?,An organism with billions of cells begins life as a single cell which is the fertilized egg. This fertilized egg cell multiplies and the number of cells increases as development proceeds.,"Organisms made of more than one cell are called multicellular (multi : many; cellular : cell) organisms. The number of cells being less in smaller organisms does not, in any way, affect the functioning of the organisms. You will be surprised to know that an organism with billions of cells begins life as a single cell which is the fertilised egg. The fertilised egg cell multiplies and the number of cells increase as development proceeds. Look at Fig 8.3 (a) and (b). Both organisms are made up of a single cell. The single-celled organisms are called unicellular (uni : one; cellular : cell)
 "
How does amoeba capture the food ?,Amoeba captures the food by producing the projections of varying lengths. These are called pseudopodia .,"Activity 8.1 The teacher may show a permanent slide of amoeba and paramecium under a microscope. Alternatively, the teacher can collect pond water and show these organisms by preparing the slides. Shape of Cells Refer to Fig. 8.3 (a). How do you define the shape of amoeba in the figure? You may say that the shape appears irregular. Infact, amoeba has no definite shape, unlike other organisms. It keeps on changing its shape. Observe the projections of varying lengths protruding out of its body. These are called pseudopodia (pseudo : false; podia : feet), as you learnt in Class VII. These projections appear and disappear as amoeba moves or feeds.
 The change in shape is due to formation of pseudopodia which facilitates movement and help in capturing food.
 "
What are the shapes of cells ? CELL-STRUCTUERE AND FUNCTIONS,"Generally, cells are round, spherical or elongated. Some cells are long and pointed at both the ends. They exhibit a spindle shape. Sometimes they are quite long and branched like nerve cell.","Cells exhibit a variety of shapes and sizes.
 "
Write the size of the smallest and largest cell.,"The smallest cell is 0.1 to 0.5 micrometre in bacteria. The largest cell measuring 170 mm × 130 mm, is the egg of an Ostrich.","helping to control and coordinate the working of different parts of the body. Can you guess, which part of the cell gives it shape? Components of the cell are enclosed in a membrane. This membrane provides shape to the cells of plants and animals. Cell wall is an additional covering over the cell membrane in plant cells. It gives shape and rigidity to these cells (Fig. 8.7). Bacterial cell also has a cell wall. Size of Cells The size of cells in living organisms may be as small as a millionth of a metre (micrometre or micron) or may be as large as a few centimetres. However, most of the cells are microscopic in size and are not visible to the unaided eye. They need to be enlarged or magnified by a microscope. The smallest cell is 0.1 to 0.5 micrometre in bacteria. The largest cell measuring 170 mm ×130 mm, is the egg of an ostrich.
 "
Define tissue.,A tissue is a group of similar cells performing a specific function. Tissues together make an organ.,"TISSUE
 "
Describe the structure of hen’s egg.,In hen’s egg a white material surrounds the yellow part. White material is albumin and yellow part is yolk. They are part of a single cell.,"Activity 8.2 Boil a hen’s egg. Remove the shell. What do you observe? A white material surrounds the yellow part. White material is albumin which solidifies on boiling. The yellow part is yolk. It is part of the single cell. You can observe this single cell without any magnifying device.
 "
What is plasma membrane ? What are its characteristics ?,"The cytoplasm and nucleus are enclosed within the cell membrane, also called plasma membrane. The membrane separates cells from one another and also cells from the surrounding medium. It is porous and allows the movement of substances or materials both inwards and outwards.","The basic components of a cell are cell membrane, cytoplasm and nucleus (Fig. 8.7). The cytoplasm and nucleus are enclosed within the cell membrane, also called the plasma membrane. The membrane separates cells from one another and also the cell from the surrounding medium. The plasma membrane is porous and allows the 93
 Cytoplasm It is the jelly-like substance present between the cell membrane and the nucleus. Various other components, or organelles, of cells are present in the cytoplasm. These are mitochondria, golgi bodies, ribosomes, etc. You will learn about them in later classes.
 Nucleus, in addition to its role in inheritance, acts as control centre of the activities of the cell. The entire content of a living cell is known as protoplasm. It includes the cytoplasm and the nucleus. Protoplasm is called the living substance of the cell.
 Nucleus It is an important component of the living cell. It is generally spherical and located in the centre of the cell. It can be stained and seen easily with the help of a microscope. Nucleus is separated from the cytoplasm by a membrane called the nuclear membrane. This membrane is also porous and allows the movement of materials between the cytoplasm and the inside of the nucleus. With a microscope of higher magnification, we can see a smaller spherical body in the nucleus. It is called the nucleolus. In addition, nucleus contains thread-like structures called chromosomes. These carry genes and help in inheritance or transfer of characters from the parents to the offspring. The chromosomes can be seen only when the cell divides.
 "
Why plant cell needs cell wall ?,"There is an outer thick layer in cells of plants called cell wall. It is required by plant for protection. Plants cells need protection against variations in temperature, high wind speed, atmospheric moisture etc.","I want to know why plant cells need cell walls?
 You have learnt earlier that the cell membrane gives shape to the cell. In addition to the cell membrane, there is an outer thick layer in cells of plants called cell wall. This additional layer surrounding the cell membrane is required by plants for protection. Plant cells need protection against variations in temperature, high wind speed, atmospheric moisture etc. They are exposed to these variations because they cannot move. Cells can be observed in the leaf peel of Tradescantia, Elodea or Rhoeo. You can prepare a slide as in the case of onion. Paheli asks Boojho if he can also observe animal cells.
 You have learnt earlier that the cell membrane gives shape to the cell. In addition to the cell membrane, there is an outer thick layer in cells of plants called cell wall. This additional layer surrounding the cell membrane is required by plants for protection. Plant cells need protection against variations in temperature, high wind speed, atmospheric moisture etc. They are exposed to these variations because they cannot move. Cells can be observed in the leaf peel of Tradescantia, Elodea or Rhoeo. You can prepare a slide as in the case of onion. Paheli asks Boojho if he can also observe animal cells.
 "
What is cytoplasm ?,"Cytoplasm is a jelly like substance present between the cell membrane and the nucleus. Various components, or organelles are present in the cytoplasm. These are mitochondria, golgi bodies, ribosomes etc.","Cytoplasm It is the jelly-like substance present between the cell membrane and the nucleus. Various other components, or organelles, of cells are present in the cytoplasm. These are mitochondria, golgi bodies, ribosomes, etc. You will learn about them in later classes.
 "
Draw Red blood cell and nerve cell.,Fig. Red Blood Cells movement of material between the cytoplasm and nucleus. It has a small spherical body inside it called nucleolus. It contains small thread like structures called chromosomes. They carry genes and help in transferring of characters from parents to offsprings.,"Cytoplasm It is the jelly-like substance present between the cell membrane and the nucleus. Various other components, or organelles, of cells are present in the cytoplasm. These are mitochondria, golgi bodies, ribosomes, etc. You will learn about them in later classes.
 Nucleus, in addition to its role in inheritance, acts as control centre of the activities of the cell. The entire content of a living cell is known as protoplasm. It includes the cytoplasm and the nucleus. Protoplasm is called the living substance of the cell.
 Nucleus, in addition to its role in inheritance, acts as control centre of the activities of the cell. The entire content of a living cell is known as protoplasm. It includes the cytoplasm and the nucleus. Protoplasm is called the living substance of the cell.
 Nucleus It is an important component of the living cell. It is generally spherical and located in the centre of the cell. It can be stained and seen easily with the help of a microscope. Nucleus is separated from the cytoplasm by a membrane called the nuclear membrane. This membrane is also porous and allows the movement of materials between the cytoplasm and the inside of the nucleus. With a microscope of higher magnification, we can see a smaller spherical body in the nucleus. It is called the nucleolus. In addition, nucleus contains thread-like structures called chromosomes. These carry genes and help in inheritance or transfer of characters from the parents to the offspring. The chromosomes can be seen only when the cell divides.
 Nucleus It is an important component of the living cell. It is generally spherical and located in the centre of the cell. It can be stained and seen easily with the help of a microscope. Nucleus is separated from the cytoplasm by a membrane called the nuclear membrane. This membrane is also porous and allows the movement of materials between the cytoplasm and the inside of the nucleus. With a microscope of higher magnification, we can see a smaller spherical body in the nucleus. It is called the nucleolus. In addition, nucleus contains thread-like structures called chromosomes. These carry genes and help in inheritance or transfer of characters from the parents to the offspring. The chromosomes can be seen only when the cell divides.
 "
Differentiate between :  Prokaryotic and eukaryotic  Animal cell and plant cell.,"Differentiate Between Eukaryotic  Prokaryotic Cell Cell The cells having nuclear material without nuclear membrane. Organisms termed Prokaryotes e.g., Blue, green algae. Fig. Nerve cells","prokaryotic cells. Ü
 "
What is nucleus ? Describe it.,"Nucleus is an important component of the living cell. It is generally spherical and located in the centre of the cell. It is separated from the cytoplasm by a membrane called nuclear membrane. It is also porous and allows the The cells having wellorganised nucleus with nuclear membrane. Organism termed Eukaryotes e.g.,Onion cell, cheek cells.  Animal Cell Plant Cell Cell wall present.  Cell wall absent.  Vacuoles are small in A large vacuole presize. sent in the centre of cell.","Nucleus It is an important component of the living cell. It is generally spherical and located in the centre of the cell. It can be stained and seen easily with the help of a microscope. Nucleus is separated from the cytoplasm by a membrane called the nuclear membrane. This membrane is also porous and allows the movement of materials between the cytoplasm and the inside of the nucleus. With a microscope of higher magnification, we can see a smaller spherical body in the nucleus. It is called the nucleolus. In addition, nucleus contains thread-like structures called chromosomes. These carry genes and help in inheritance or transfer of characters from the parents to the offspring. The chromosomes can be seen only when the cell divides.
 "
Protected forests are not completely safe for wild animals. Why ? ,Because people living in neighbourhood of such forests encroach upon them and destroy them.,"It is a pity that even protected forests are not safe because people living in the neighbourhood encroach upon them and destroy them. Children are reminded of their visit to the zoo. They recall that zoos are also places where animals receive protection.
 "
Some tribals depend on jungle. How ? ,"Tribals depend on forest for their livelihood as they get wild fruits, firewood, fibre, construction material, industrial products and product of medicinal importance from it.","Some tribals depend on the jungle. How?
 "
What is Red Data book ? ,Red Data Book is the source book which keeps a record of all endangered animals and plants.,"7.9 Red Data Book Professor Ahmad explains about Red Data Book to the children. He tells them that Red Data Book is the source book which keeps a record of all the endangered animals and plants. Red Data Book is maintained internationally by an organisation. India also maintains Red Data Book for plants and animals found in India.
 "
What do you understand by the term migration ? ,"The phenomenon of movement of a species from its own habitat to some other for a particular time period every year for a specific purpose like breeding, climatic conditions etc. is called migration.","Migration is the phenomenon of movement of a species from its own habitat to some other
 MIGRATORY BIRDS
 MIGRATORY BIRDS
 habitat for a particular time period every year NATIONAL PARK
 "
What is desertification ?,"Deforestation results in more soil erosion. Removal of top layer of soil exposes the lower, hard and rocky layers. This soil has less humus and is less fertile. Gradually the fertile land gets converted into deserts. It is called desertification.","amount in the atmosphere. This will lead to global warming as carbon dioxide traps the heat rays reflected by the earth. The increase in temperature on the earth disturbs the water cycle and may reduce rainfall. This could cause droughts. Deforestation is a major cause which leads to the change in soil properties. Physical properties of the soil get affected by plantation and vegetation. Recall from Class VII how trees prevent soil erosion. Fewer trees result in more soil erosion. Removal of the top layer of the soil exposes the lower, hard and rocky layers. This soil has less humus and is less fertile. Gradually the fertile land gets converted into deserts. It is called desertification. Deforestation also leads to a decrease in the water holding capacity of the soil. The movement of water from the soil surface into the ground (infiltration rate) is reduced. So, there are floods. The other properties of the soil like nutrient content, texture etc., also change because of deforestation. We have studied in Class VII that we get many products from forests. List these products. Will we face shortage of these products if we continue cutting trees?
 "
Write any two consequences of deforestation.,Consequences of Deforestation :  Deforestation increases the temperature and pollution level on the earth. It increases the level of carbon dioxide in the atmosphere. 1,"7.1 Deforestation and Its Causes A great variety of plants and animals exist on earth. They are essential for the well-being and survival of mankind. Today, a major threat to survival of these organisms is deforestation. We know that deforestation means clearing of forests and using that land for other purposes. Trees in the forest are cut for some of the purposes mentioned below: l Procuring land for cultivation. l Building houses and factories. l Making furniture or using wood as fuel.
 Some natural causes of deforestation are forest fires and severe droughts.
 Some natural causes of deforestation are forest fires and severe droughts.
 Activity 7.1 Add more causes of deforestation to your list and classify them into natural and man-made.
 7.2 Consequences of Deforestation Paheli and Boojho recalled the consequences of deforestation. They remembered that deforestation increases the temperature and pollution level on the earth. It increases the level of carbon dioxide in the atmosphere. Ground water level also gets lowered. They know that deforestation disturbs the balance in nature. They were told by Professor Ahmad that if cutting of trees continues, rainfall and the fertility of the soil will
 7.2 Consequences of Deforestation Paheli and Boojho recalled the consequences of deforestation. They remembered that deforestation increases the temperature and pollution level on the earth. It increases the level of carbon dioxide in the atmosphere. Ground water level also gets lowered. They know that deforestation disturbs the balance in nature. They were told by Professor Ahmad that if cutting of trees continues, rainfall and the fertility of the soil will
 "
What do you understand by biological diversity ?,"Biological diversity, refers to the variety of organism existing on the earth, their inter relationships and their relationship with the environment.","Biosphere is that part of the earth in which living organisms exist or which supports life. Biological diversity or biodiversity, refers to the variety of organisms existing on the earth, their interrelationships and their relationship with the environment.
 "
What do you understand by Endemic species ? Name two endemic flora and fauna.,"Endemic species are those species of plants and animals that are found exclusively in a particular area. A particular type of animal or plant may be endemic to a zone, a state or a country. e.g., Sal and wild mango are endemic flora, Bison and the Indian giant squirrel are endemic fauna of the Pachmarhi Biosphere Reserve.","7.6 Endemic Species Soon the group quietly enters the deep forest. Children are surprised to see a very big squirrel. This squirrel has a big fluffy tail. They are very curious to know about it. Madhavji tells them that this is known as the giant squirrel and is endemic to this area. Endemic species are those species of plants and animals which are found exclusively in a particular area. They are not naturally found anywhere else. A particular type of animal or plant may be endemic to a zone, a state or a country. Madhavji shows sal and wild mango (Fig. 7.3 (a)] as two examples of the
 endemic flora of the Pachmarhi Biosphere Reserve. Bison, Indian giant squirrel [Fig. 7.3 (b)] and flying squirrel are endemic fauna of this area. Professor Ahmad explains that the destruction of their habitat, increasing population and introduction of new species may affect the natural habitat of endemic species and endanger their existence.
 SPECIES ENDEMIC SPECIES
 Endemic species are found only in a particular area.
 "
Write briefly about Rock paintings.,"Rock paintings are found inside the Satpura National Park. There are evi-dences of Prehistoric human life in these jungles, figures of animals and men hunting, dancing and playing musical instruments are depicated in these paintings.","7.8 National Park On the roadside there was another board on which was written ‘Satpura National Park’. Children are now eager to go there. Madhavji tells them that these reserves are large and diverse enough to protect whole sets of ecosystems. They preserve flora, fauna, landscape and historic objects of an area. Satpura National Park is the first Reserve Forest of India. The finest Indian teak is found in this forest. There are more than one hundred National Parks in India. Rock shelters are also found inside the Satpura National Park. These are evidences of prehistoric human life in these jungles. These give us an idea of the life of primitive people. Rock paintings are found in these shelters. A total of 55 rock shelters have been identified in Pachmarhi Biosphere Reserve. Figures of animals and men fighting, hunting, dancing and playing musical instruments are depicted in these paintings. Many tribals still live in the area.
 "
Which animals are known as endangered animals ?,"Animals whose numbers are diminishing to a level that they might face extinction are known as the endangered animals. e.g., Dinosaurs become extinct a long time ago. 2","Endangered species are those which are facing the danger of extinction.
 "
Why small animals are much more in danger of becoming extinct than the bigger animals ?,"At times, we kill snakes, frogs, lizards, bats and owls ruthlessly without releasing their importance in the ecosystem. By killing them we are harming ourselves. They might be small in size but the if play a significant role in the formation of food chains and food webs.","Are only big animals facing extinction?
 Madhavji tells Paheli that small animals are much more in danger of becoming extinct than the bigger animals. At times, we kill snakes, frogs, lizards, bats and owls ruthlessly without realising their importance in the ecosystem. By killing them we are harming ourselves. They might be small in size but their role in the ecosystem cannot be ignored. They form part of food chains and food webs, about which you learnt in Class VII. An ecosystem is made of all the plants, animals and microorganisms in an area along with non-living components such as climate, soil, river deltas etc. 83
 Madhavji tells Paheli that small animals are much more in danger of becoming extinct than the bigger animals. At times, we kill snakes, frogs, lizards, bats and owls ruthlessly without realising their importance in the ecosystem. By killing them we are harming ourselves. They might be small in size but their role in the ecosystem cannot be ignored. They form part of food chains and food webs, about which you learnt in Class VII. An ecosystem is made of all the plants, animals and microorganisms in an area along with non-living components such as climate, soil, river deltas etc. 83
 "
What is Ecosystem ?,"An ecosyste constitutes the plants, animals and micro-organisms in an area along with non-living components such as climate, soil, river deltas etc.","ECOSYSTEM
 Ü
 Plants and animals of a particular area are known as the flora and fauna of that area.
 "
Write in brief about wildlife sanctuary.," Wildlife sanctuaries provide protection and suitable living conditions to wild animals.  Sanctuaries are places where killing  or capturing of animals is strictly prohibited.  Indian sanctuaries have unique landscapes-broad level forests, mountains forests and bush land forests, in deltas of big rivers.  Some of the threatened wild animals such as black buck, white eyed buck, elephant, golden cat and pink headed duck are protected and preserved in our wildlife sanctuaries.  ","To protect our flora and fauna and their habitats, protected areas called wildlife sanctuaries, national parks and biosphere reserves have been earmarked. Plantation, cultivation, grazing, felling trees, hunting and poaching are prohibited there. Wildlife Sanctuary : Areas where animals are protected from any disturbance to them and their habitat. National Park : Areas reserved for wild life where they can freely use the habitats and natural resources. Biosphere Reserve : Large areas of protected land for conservation of wild life, plant and animal resources and traditional life of the tribals living in the area. SCIENCE
 2021–22
 agencies also take care of the forests and animals. The government lays down rules, methods and policies to protect and conserve them. Wildlife sanctuaries, national parks, biosphere reserves etc., are protected areas for conservation of plants and animals present in that area.
 7.7 Wildlife Sanctuary Soon Paheli sees a board with ‘Pachmarhi Wildlife Sanctuary’ written on it. Professor Ahmad explains that killing (poaching) or capturing animals in general is strictly prohibited and punishable by law in all such places. Wildlife Sanctuaries like reserve forests provide protection and suitable living conditions to wild animals. He also tells them that people living in wildlife sanctuaries are allowed to do certain activities such as grazing by their livestock, collecting medicinal plants, firewood, etc. Some of the threatened wild animals like black buck, white eyed buck, elephant, golden cat, pink headed duck, gharial, marsh crocodile, python, rhinoceros, etc., are protected and preserved in our wild life sanctuaries. Indian sanctuaries have unique landscapes—broad level forests, mountain forests and bush lands in deltas of big rivers.
 "
Explain how deforestation leads to reduction rainfall. ,Plants need carbon dioxide for photosynthesis. Fewer trees would means that less carbon dioxide is used up resulting in its increased amount in the atmosphere. This leads to global warming as carbon dioxide traps heat rays reflected by the earth. The increase in temperature on the earth disturbs the water cycle and may reduce rainfall.,"the role of carbon dioxide in plants. But if there is excess of CO2 in the air, it acts as a pollutant. Can you help Paheli find out the answer to her question? On the one hand, CO2 is continuously being released because of human activities. On the other hand, area under forests is decreasing. Plants utilise CO2 from the atmosphere for photosynthesis, thereby decreasing the amount of CO2 in the air. Deforestation leads to an increase in the amount of CO2 in the air because the number of trees which consume CO 2 is reduced. Human activities, thus, contribute to the accumulation of CO2 in the atmosphere. CO2 traps heat and does not allow it to escape into space. As a result, the average temperature of the earth’s atmosphere is gradually increasing. This is called global warming. Other gases like methane, nitrous oxide and water vapour also contribute Global Warming A Serious Threat! Global warming can cause sea levels to rise dramatically. In many places, coastal areas have already been flooded. Global warming could result in wide ranging effects on rainfall patterns, agriculture, forests, plants and animals. Majority of people living in regions which are threatened by global warming are in Asia. A recent climate change report gives us only a limited time to keep the greenhouse gases at the present level. Otherwise, the temperature may rise by more than 2 degrees Celsius by the end of the century, a level considered dangerous.
 decr ease. Moreover, there will be increased chances of natural calamities such as floods and droughts. Recall that plants need carbon dioxide for photosynthesis. Fewer trees would mean that less carbon dioxide will be used up resulting in its increased
 2021–22
 amount in the atmosphere. This will lead to global warming as carbon dioxide traps the heat rays reflected by the earth. The increase in temperature on the earth disturbs the water cycle and may reduce rainfall. This could cause droughts. Deforestation is a major cause which leads to the change in soil properties. Physical properties of the soil get affected by plantation and vegetation. Recall from Class VII how trees prevent soil erosion. Fewer trees result in more soil erosion. Removal of the top layer of the soil exposes the lower, hard and rocky layers. This soil has less humus and is less fertile. Gradually the fertile land gets converted into deserts. It is called desertification. Deforestation also leads to a decrease in the water holding capacity of the soil. The movement of water from the soil surface into the ground (infiltration rate) is reduced. So, there are floods. The other properties of the soil like nutrient content, texture etc., also change because of deforestation. We have studied in Class VII that we get many products from forests. List these products. Will we face shortage of these products if we continue cutting trees?
 3. Combustion of most fuels releases carbon dioxide in the environment. Increased concentration of carbon dioxide in the air is believed to cause global warming. Global warming is the rise in temperature of the atmosphere of the earth. This results, among other things, in the melting of polar glaciers, which leads to a rise in the sea level, causing floods in the coastal areas. Low lying coastal areas may even be permanently submerged under water.
 Burning of Fuels Leads to Harmful Products The increasing fuel consumption has harmful effects on the environment. 1. Carbon fuels like wood, coal, petroleum release unburnt carbon For centuries, wood was used as domestic and industrial fuel. But now it has been replaced by coal and other fuels like LPG. In many rural parts of our country, people still use wood as a fuel because of its easy availability and low cost. However, burning of wood gives a lot of smoke which is very harmful for human beings. It causes respiratory problem. Also, trees provide us with useful substances which are lost when wood is used as fuel. Moreover cutting of trees leads to deforestation which is quite harmful to the environment, as you learnt in Class VII.
 "
Identify some major national parks of your country. ,India has 92 national parks based on 2004 database. Some of these are :  Jim Corbett National Park : Uttrakhand.  Dudhwa National Park : Uttar Pradesh.  Kanha National Park : Madhya Pradesh.  Satpura National Park : Madhya Pradesh.,"Activity 7.3 Find out the number of national parks, wildlife sanctuaries and biosphere reserves in your district, state and country. Record in Table 7.1. Show these areas in an outline map of your state and India.
 "
Differentiate between the following :  Endangered species and extinct species.  Flora and fauna. ,Differentiate between the following :  Endangered Species Animals whose numbers are diminishing to a level that they might get extinct are known as the endangered animals. Extinct Species Animals that do not exist any more. found any where are called extinct animals. Example is Dinosaurs.  Flora Fauna The plants found in a particular area are termed as flora of that area. The animals found in a particular area are termed as fauna of that area.,"Endangered species are those which are facing the danger of extinction.
 "
Why should paper be saved ? Prepare a list of ways by which you can save paper.,"Papers is manufactured from trees. Seventeen full grown trees are needed to make one tonne of paper. Hence, protect the trees, we should save papers. Ways to save papers :  Write on both sides of the paper.  Avoid wastage of paper.  Recycle paper for reuse.  Obtain bill on e-mail to reduce paper use.","7.11 Recycling of Paper Professor Ahmad draws attention of the children to another cause of deforestation. He tells them that it takes 17 full grown trees to make one tonne of paper. Therefore, we should save paper. Professor Ahmad also tells that paper can be recycled five to seven times for use. If each student saves at least one sheet of paper in a day, we can save many trees in a year. We should save, reuse used paper and recycle it. By this we not only save trees but also save energy and water needed for manufacturing paper. Moreover, the amount of har mful chemicals used in paper making will also be reduced.
 "
What are the advantages of reforestation ?,Reforestation is restocking of the destroyed forests by planting new trees.  It retains our green wealth for future generations.  It also aims at preservation and conservation of natural forests and meeting the basic needs of the people living in or near the forests.,"REFORESTATION
 Ü
 Reforestation is the restocking of destroyed forests by planting new trees.
 Reforestation is the restocking of destroyed forests by planting new trees.
 "
Draw a diagram to show that earth accompanied by the moon is revolving around the Sun.,Fig. : Earth accompained by moon revolving arond the Sun.,"Remember that the moon revolves around the Earth. The Earth along with the moon, revolves around the Sun (Fig. 17.6).
 "
Describe the surface of the moon.,The moon’s surface is dusty and barren. There are many craters of different sizes. It also has a large numbers of steep and high mountains. It has no atmosphere and no water.,"The Moon’s Surface The moon is a fascinating object for poets and story-tellers. But when astronauts landed on the moon, they found that the moon’s surface is dusty and barren. There are many craters of different sizes. It also has a large number of steep and high mountains (Fig. 17.7). Some of these are as high as the highest mountains on the Earth.
 Fig. 17.7 : Surface of the moon
 The moon has no atmosphere. It has no water. Can any life exist on the moon?
 "
What is a star ? Why does it appear so small ?,"Stars are celestial bodies that emit light of their own. They are million times farther away than the Sun. Therefore, the stars appear to us like points.","the light of the Sun towards us. Stars are celestial bodies that emit light of
 Ü
 their own. Our sun is also a star. It is convenient to express distances of stars
 "
Why does pole star not appear to be moving?,Since the pole star is situated in the direction of the Earth’s axis. So it does not appear to move.,"There is actually a star, the pole star, which is situated in the direction of the earth’s axis. It does not appear to move (Fig. 17.10).
 Activity 17.5 Take an umbrella and open it. Make about 10-15 stars out of white paper. Paste one star at the position of the central rod of the umbrella and others at different places on the cloth near the end of each spoke (Fig. 17.9).
 Fig 17.10: The Pole star lies close to the axis of rotation of the Earth
 Fig 17.10: The Pole star lies close to the axis of rotation of the Earth
 17.3 Constellations Look at the sky for some time. Can you see some stars forming groups with shapes like those in Fig. 17.11. The stars forming a group that has a recognisable shape is called a constellation. Constellations were devised by ancient people to be able to recognise stars in the sky. The shapes of constellations resemble objects familiar to those people.
 Fig. 17.9 : Pole star does not appear to move
 "
What is the Sun ?,The Sun is a star. It is the nearest star from us. It is continuously emitting huge amounts of heat and light. It is the source of almost all energy on the Earth. It is also a source of heat and light for all the planets.,"Let us know about some members of the solar family. The Sun The Sun is the nearest star from us. It is continuously emitting huge amounts of heat and light. The Sun is the source of almost all energy on the Earth. In fact, the Sun is the main source of heat and light for all the planets. The Planets The planets look like stars, but they do not have light of their own. They merely 225
 the light of the Sun towards us. Stars are celestial bodies that emit light of
 Ü
 their own. Our sun is also a star. It is convenient to express distances of stars
 "
What is the difference between stars and planets ?,Difference between stars and planets : Stars  Star twinkles in the sky.  They are fixed at a point.  They have their own light.  They are very big in size. Planets They do not twinkle. They revolve around the Sun. They have no light. They are smaller in comparison to stars.,"reflect the sunlight that falls on them. Can you distinguish between planets and stars? The simplest method of identifying planets from stars is that stars twinkle, whereas planets do not. Also the planets keep changing their positions with respect to the stars. A planet has a definite path in which it revolves around the Sun. This path is called an orbit. The time taken by a planet to complete one revolution is called its period of revolution. The period of revolution increases as the distance of the planet increases from the sun.
 "
What is an orbit ?,A planet has definite path in which it revolves around the Sun. This path is called as orbit. 2,"reflect the sunlight that falls on them. Can you distinguish between planets and stars? The simplest method of identifying planets from stars is that stars twinkle, whereas planets do not. Also the planets keep changing their positions with respect to the stars. A planet has a definite path in which it revolves around the Sun. This path is called an orbit. The time taken by a planet to complete one revolution is called its period of revolution. The period of revolution increases as the distance of the planet increases from the sun.
 I wonder why the planets do not collide while revolving around the Sun.
 Fig. 17.18 : Planets move in their own orbits
 Fig. 17.18 : Planets move in their own orbits
 Besides revolving around the Sun, a planet also rotates on its own axis like a top (Fig. 17.19). The time taken by a planet to complete one rotation is called its period of rotation.
 "
What is an Asteroid ?,There is a large gap between the orbits of Mars and Jupiter. This gap is occupied by a large number of small objects that revolve around the Sun. These are called asteroids. It can be only seen through large telescopes.,"(Fig. 17.24). As a result, in its orbital motion it appears to roll on its side. The first four planets, Mercury, Venus, Earth and Mars are much nearer the Sun than the other four planets. They are called the inner planets. The inner planets have very few moons. The planets outside the orbit of Mars, namely Jupiter, Saturn, Uranus and Neptune are much farther off than the inner planets. They are called the outer planets. They have a ring system around them. The outer planets have large number of moons.
 17.5 Some Other Members of the Solar System There are some other bodies which revolve around the Sun. They are also members of the solar system. Let us learn about some of them.
 Asteroids There is a large gap in between the orbits of Mars and Jupiter (Fig. 17.25). This gap is occupied by a large number of small objects that revolve around the Sun. These are called asteroids . Asteroids can only be seen through large telescopes. Comets Comets are also members of our solar system. They revolve around the Sun in highly elliptical orbits. However, their period of revolution round the Sun is usually very long. A Comet appears generally as a bright head with a long tail. The length of the tail grows in size as it approaches the sun. The tail of a comet is always directed away from the sun (Fig. 17.26).
 Asteroids There is a large gap in between the orbits of Mars and Jupiter (Fig. 17.25). This gap is occupied by a large number of small objects that revolve around the Sun. These are called asteroids . Asteroids can only be seen through large telescopes. Comets Comets are also members of our solar system. They revolve around the Sun in highly elliptical orbits. However, their period of revolution round the Sun is usually very long. A Comet appears generally as a bright head with a long tail. The length of the tail grows in size as it approaches the sun. The tail of a comet is always directed away from the sun (Fig. 17.26).
 "
What is a meteor ?,"Sometimes we see bright streaks of light in the sky. These are commonly known as shooting stars, although they are meteors. It is usuallya small object that occasionally enters into the Earths atmosphere. At the time when they are at high speed, due to friction they glow and evaporate quickly. Hence, bright streak lasts for a very short time.","Fig. 17.27 : Streak of a Meteor
 Some meteors are large and so they can reach the Earth before they evaporate completely. The body that reaches the Earth is called a meteorite. Meteorites help scientists in investigating the nature of the material from which the solar system was formed. Meteor Showers When the Earth crosses the tail of a comet, swarms of meteors are seen. These are known as meteor showers. Some meteor showers occur at regular intervals each year. You can find the time of their appearance from a scientific magazine or from the internet.
 Some meteors are large and so they can reach the Earth before they evaporate completely. The body that reaches the Earth is called a meteorite. Meteorites help scientists in investigating the nature of the material from which the solar system was formed. Meteor Showers When the Earth crosses the tail of a comet, swarms of meteors are seen. These are known as meteor showers. Some meteor showers occur at regular intervals each year. You can find the time of their appearance from a scientific magazine or from the internet.
 Meteors and Meteorites At night, when the sky is clear and the moon is not there, you may sometimes see bright streaks of light in the sky (Fig. 17.27). These are commonly known as shooting stars, although they are not stars. They are called meteors. A meteor is usually a small object that occasionally enters the earth’s atmosphere. At that time it has a very high speed. The friction due to the atmosphere heats it up. It glows and evaporates quickly. That is why the bright steak lasts for a very short time.
 Meteors and Meteorites At night, when the sky is clear and the moon is not there, you may sometimes see bright streaks of light in the sky (Fig. 17.27). These are commonly known as shooting stars, although they are not stars. They are called meteors. A meteor is usually a small object that occasionally enters the earth’s atmosphere. At that time it has a very high speed. The friction due to the atmosphere heats it up. It glows and evaporates quickly. That is why the bright steak lasts for a very short time.
 "
