question,answer,context
What is the chief characteristic of Mangrove trees?,The chief characteristic is that Mangrove trees can survive both in salt water as well as fresh river water.,"ROLE OF RIVERS IN THE ECONOMY Rivers have been of fundamental importance throughout the human history. Water from rivers is a basic natural resource, essential for various human activities. Therefore, riverbanks have attracted settlers from ancient times. These settlements have now become big cities. Make a list of cities in your state which are located on the bank of a river. Using rivers for irrigation, navigation, hydro-power generation is of special significance — particularly to a country like India, where agriculture is the major source of livelihood of the majority of its population.
 RIVER POLLUTION The growing domestic, municipal, industrial and agricultural demand for water from rivers naturally affects the quality of water. As a
 result, more and more water is being drained out of the rivers reducing their volume. On the other hand, a heavy load of untreated sewage and industrial effluents are emptied into the rivers. This affects not only the quality of water but also the self-cleansing capacity of the river. For example, given the adequate streamflow, the Ganga water is able to dilute and assimilate pollution loads within 20 km of large cities. But the increasing urbanisation and industrialisation do not allow it to happen and the pollution level of many rivers has been rising. Concern over rising pollution in our rivers led to the launching of various action plans to clean the rivers. Have you heard about such action plans? How does our health get affected by polluted river water? Think about “life of human beings without fresh water”. Arrange a debate on this topic in the class.
 result, more and more water is being drained out of the rivers reducing their volume. On the other hand, a heavy load of untreated sewage and industrial effluents are emptied into the rivers. This affects not only the quality of water but also the self-cleansing capacity of the river. For example, given the adequate streamflow, the Ganga water is able to dilute and assimilate pollution loads within 20 km of large cities. But the increasing urbanisation and industrialisation do not allow it to happen and the pollution level of many rivers has been rising. Concern over rising pollution in our rivers led to the launching of various action plans to clean the rivers. Have you heard about such action plans? How does our health get affected by polluted river water? Think about “life of human beings without fresh water”. Arrange a debate on this topic in the class.
 extensively for grazing by nomadic tribes, like the Gujjars and the Bakarwals. At higher altitudes, mosses and lichens form part of tundra vegetation. The common animals found in these forests are Kashmir stag, spotted dear, wild sheep, jack rabbit, Tibetan antelope, yak, snow leopard, squirrels, Shaggy horn wild ibex, bear and rare red panda, sheep and goats with thick hair. Mangrove Forests The mangrove tidal forests are found in the areas of coasts influenced by tides. Mud and silt get accumutated on such coasts. Dense mangroves are the common varieties with roots of the plants submerged under water. The deltas of the Ganga, the Mahanadi, the Krishna, the Godavari and the Kaveri are covered by such vegetation. In the GangaBrahmaputra delta, sundari trees are found, which provide durable hard timber. Palm, coconut, keora, agar, etc., also grow in some parts of the delta. Royal Bengal Tiger is the famous animal in these forests. Turtles, crocodiles, gharials and snakes are also found in these forests.
 Figure 5.7 : Mangrove Forests Let us discuss : What will happen if plants and animals disappear from the earth’s surface? Can the human beings survive under such a situation? Why is biodiversity necessary and why should it be conserved?
 "
What are the natural habitats of lion and tiger in India?,"Gir Forests are the habitat of Indian lion and tigers which are existing in Madhya Pradesh, Sunderbans of West Bengal and the Himalayan Regions.","Some of the commercially important trees of this forest are ebony, mahogany, rosewood, rubber and cinchona. The common animals found in these forests are elephant, monkey, lemur and deer. Onehorned rhinoceroses are found in the jungles of Assam and West Bengal. Besides these animals, plenty of birds, bats, sloth, scorpions and snails are also found in these jungles. Tropical Deciduous Forests These are the most widespread forests of India. They are also called the monsoon forests and spread over the region receiving rainfall between 200 cm and 70 cm. Trees of this forest type shed their leaves for about six to eight weeks in dry summer. On the basis of the availability of water, these forests are further divided into moist and dry deciduous. The former is found in areas receiving rainfall between 200 and 100 cm. These forests exist, therefore, mostly in the eastern part of the country — northeastern states, along the foothills of the Himalayas, Jharkhand, West Odisha and Chhattisgarh, and on the eastern slopes of the Western Ghats. Teak is the most dominant species of this forest. Bamboos, sal, shisham, sandalwood, khair, kusum, arjun and mulberry are other commercially important species.
 The dry deciduous forests are found in areas having rainfall between 100 cm and 70 cm. These forests are found in the rainier parts of the Peninsular plateau and the plains of Bihar and Uttar Pradesh. There are open stretches, in which teak, sal, peepal and neem grow. A large part of this region has been cleared for cultivation and some parts are used for grazing. In these forests, the common animals found are lion, tiger, pig, deer and elephant. A huge variety of birds, lizards, snakes and tortoises are also found here. The Thorn Forests and Scrubs In regions with less than 70 cm of rainfall, the natural vegetation consists of thorny trees and bushes. This type of vegetation is found in the north-western part of the country, including semi-arid areas of Gujarat, Rajasthan, Madhya Pradesh, Chhattisgarh, Uttar Pradesh and Haryana. Acacias, palms, euphorbias and cacti are the main plant species. Trees are scattered and have long roots penetrating deep into the soil in order to get moisture. The stems are succulent to conserve water. Leaves are mostly thick and small to minimise evaporation. These forests give way to thorn forests and scrubs in arid areas. In these forests, the common animals are rats, mice, rabbits, fox, wolf, tiger, lion, wild ass, horses and camels.
 India is the only country in the world that has both tigers and lions. The natural habitat of the Indian lion is the Gir forest in Gujarat. Tigers are found in the forests of Madhya Pradesh, the Sundarbans of West Bengal and the Himalayan region. Leopards, too, are members of the cat family. They are important among animals of prey.
 Do you know The Gir Forest is the last remaining habitat of the Asiatic lion.
 "
Name some important birds found in India.,"Some of the important birds of India are peacocks, pheasants, ducks, parakeets, cranes and pigeons.","latter is the only representative of a variety of crocodile, found in the world today. Bird life in India is colourful. Peacocks, pheasants, ducks, parakeets, cranes and pigeons are some of the birds inhabiting the forests and wetlands of the country. We have selected our crops from a bio-diverse environment, i.e., from the reserve of edible plants. We also experimented and selected many medicinal plants. The animals were selected from large stock provided by nature as milch animal. They also provided us draught power, transportation, meat and eggs. The fish provide nutritive food. Many insects help in pollination of crops and fruit trees and exerting biological control on such insects is harmful. Every species has a role to play in the ecosystem. Hence, conservation is essential. As has been mentioned earlier due to excessive exploitation of plant and animal resources by human beings, the ecosystem has been disturbed. About 1,300 plant
 "
How many National Parks and Wild Life Sanctuaries are there in India?,There are 89 National Parks and 49 wild life sanctuaries in India.,"Seshachalam Panna (iii) Project Tiger, Project Rhino, Project Great Indian Bustard and many other eco-developmental projects have been introduced. (iv) 103 National Parks, 535 Wildlife sanctuaries and Zoological gardens are set up to take care of natural heritage. • •
 "
Which wild life projects are set up to save endangered species?,"‘Project Tiger’, ‘Project Rhino’ and ‘Project Great Indian Bustard’ are set up to save these endangered species.  ","WILDLIFE Like its flora, India is also rich in its fauna. It has approximately 90,000 animal species. The country has about 2,000 species of birds. They constitute 13% of the world’s total. There are 2,546 species of fish, which account for nearly 12% of the world’s stock. It also shares between 5 and 8 per cent of the world’s amphibians, reptiles and mammals. The elephants are the most majestic animals among the mammals. They are found in the hot wet forests of Assam, Karnataka and Kerala. One-horned rhinoceroses are the other animals, which live in swampy and marshy lands of Assam and West Bengal. Arid areas of the Rann of Kachchh and the Thar Desert are the habitat for wild ass and camels respectively. Indian bison, nilgai (blue bull), chousingha (four-horned antelope), gazel and
 India is the only country in the world that has both tigers and lions. The natural habitat of the Indian lion is the Gir forest in Gujarat. Tigers are found in the forests of Madhya Pradesh, the Sundarbans of West Bengal and the Himalayan region. Leopards, too, are members of the cat family. They are important among animals of prey.
 Seshachalam Panna (iii) Project Tiger, Project Rhino, Project Great Indian Bustard and many other eco-developmental projects have been introduced. (iv) 103 National Parks, 535 Wildlife sanctuaries and Zoological gardens are set up to take care of natural heritage. • •
 "
What does ‘census’ mean?,"Census is an official counting of population done periodically. In India, it is done regularly every tenth year.","Census A census is an official enumeration of population done periodically. In India, the first census was held in the year 1872. The first complete census, however, was taken in the year 1881. Since then, censuses have been held regularly every tenth year. The Indian Census is the most comprehensive source of demographic, social and economic data. Have you ever seen a census report? Check in your library if it has one.
 Fig. 6.4(b): India’s Population 1901-2011
 people were added to the total population in the 1990s alone (an annual addition larger than ever before). It is essential to realise that India has a very large population. When a low annual rate is applied to a very large population, it yields a
 "
"According to 2011 census, which state is most populous?",According to census 2011 Uttar Pradesh with the population of 199.5 million people is the most populous state of India.,"POPULATION SIZE AND DISTRIBUTION India’s Population Size and Distribution by Numbers India’s population as on March 2011 stood at 1,210.6 million, which account for 17.5 per cent of the world’s population. These 1.21 billion people are unevenly distributed over our country’s vast area of 3.28 million square km, which accounts for 2.4 per cent of the world’s area (Figure 6.1). The 2011 Census data reveal that Uttar Pradesh with a population size of 199 million is the most populous state of India. Uttar
 "
In which states of India does half of India’s population live?,"Almost half of India’s population lives in Uttar Pradesh, Maharashtra, Bihar, West Bengal and Andhra Pradesh.","Pradesh accounts for about 16 per cent of the country’s population. On the other hand, the Himalayan state of Sikkim has a population of just about 0.6 million and Lakshadweep has only 64,429 people. Almost half of India’s population lives in just five states. These are Uttar Pradesh, Maharashtra, Bihar, West Bengal and Andhra Pradesh. Rajasthan, the biggest state in terms of area, has only 5.5 per cent of the total population of India (Figure 6.2)
 "
How is density of population calculated?,Population density is calculated as the total number of persons living per square km area.,"Fig. 6.3: Density of Population 2011
 is calculated as the number of persons per unit area. India is one of the most densely populated countries of the world. Only Bangladesh and Japan have higher average population densities than India. Find out the population densities of Bangladesh and Japan.
 Do You Know
 The population density of India in the year 2011 was 382 persons per sq km. Densities vary from 1,102 persons per sq km in Bihar to only 17 persons per sq km in Arunachal Pradesh. A study of the Figure 6.3 shows the pattern of uneven distribution of population densities at the State level. Activity Study the Figure 6.3 and compare it with Figure 2.4 and Figure 4.7. Do you find any corelation between these maps?
 The population density of India in the year 2011 was 382 persons per sq km. Densities vary from 1,102 persons per sq km in Bihar to only 17 persons per sq km in Arunachal Pradesh. A study of the Figure 6.3 shows the pattern of uneven distribution of population densities at the State level. Activity Study the Figure 6.3 and compare it with Figure 2.4 and Figure 4.7. Do you find any corelation between these maps?
 Note the States with population densities below 250 persons per square km. Rugged terrain and unfavourable climatic conditions are primarily responsible for sparse population in these areas. Which states have density below 250 persons per square km? Assam and most of the Peninsular states have moderate population densities. Hilly, dissected and rocky nature of the terrain, moderate to low rainfall, shallow and less fertile soils have influenced population densities in these areas. The Northern plains and Kerala in the south have high to very high population densities because of the flat plains with fertile soils and abundant rainfall. Identify the three states of the Northern Plains with high population densities.
 Note the States with population densities below 250 persons per square km. Rugged terrain and unfavourable climatic conditions are primarily responsible for sparse population in these areas. Which states have density below 250 persons per square km? Assam and most of the Peninsular states have moderate population densities. Hilly, dissected and rocky nature of the terrain, moderate to low rainfall, shallow and less fertile soils have influenced population densities in these areas. The Northern plains and Kerala in the south have high to very high population densities because of the flat plains with fertile soils and abundant rainfall. Identify the three states of the Northern Plains with high population densities.
 POPULATION GROWTH AND PROCESSES OF POPULATION CHANGE Population is a dynamic phenomenon. The numbers, distribution and composition of the population are constantly changing. This is the influence of the interaction of the three processes, namely — births, deaths and migrations.
 Population Growth Growth of population refers to the change in the number of inhabitants of a country/territory during a specific period of time, say during the last 10 years. Such a change can be expressed in two ways: in terms of absolute numbers and in terms of percentage change per year. The absolute numbers added each year or decade is the magnitude of increase. It is obtained by simply subtracting the earlier population (e.g. that of 2001) from the later population (e.g. that of 2011). It is referred to as the absolute increase. The rate or the pace of population increase is the other important aspect. It is studied in per cent per annum, e.g. a rate of increase of 2 per cent per annum means that in a given year, there was an increase of two persons for every 100 persons in the base population. This is referred to as the annual growth rate. India’s population has been steadily increasing from 361 million in 1951 to 1210 million in 2011. Table 6.1 : The Magnitude and Rate of India’s Population Growth
 "
What was the population density of India in 2011 census?,382 person per sq. km.,"The population density of India in the year 2011 was 382 persons per sq km. Densities vary from 1,102 persons per sq km in Bihar to only 17 persons per sq km in Arunachal Pradesh. A study of the Figure 6.3 shows the pattern of uneven distribution of population densities at the State level. Activity Study the Figure 6.3 and compare it with Figure 2.4 and Figure 4.7. Do you find any corelation between these maps?
 Note the States with population densities below 250 persons per square km. Rugged terrain and unfavourable climatic conditions are primarily responsible for sparse population in these areas. Which states have density below 250 persons per square km? Assam and most of the Peninsular states have moderate population densities. Hilly, dissected and rocky nature of the terrain, moderate to low rainfall, shallow and less fertile soils have influenced population densities in these areas. The Northern plains and Kerala in the south have high to very high population densities because of the flat plains with fertile soils and abundant rainfall. Identify the three states of the Northern Plains with high population densities.
 Total Population (in million)
 "
What is the highest and lowest density of India?,Highest density of population is 1029 per sq. kms in West Bengal and lowest is 17 persons per sq. kms in Arunachal Pradesh.,"The population density of India in the year 2011 was 382 persons per sq km. Densities vary from 1,102 persons per sq km in Bihar to only 17 persons per sq km in Arunachal Pradesh. A study of the Figure 6.3 shows the pattern of uneven distribution of population densities at the State level. Activity Study the Figure 6.3 and compare it with Figure 2.4 and Figure 4.7. Do you find any corelation between these maps?
 Note the States with population densities below 250 persons per square km. Rugged terrain and unfavourable climatic conditions are primarily responsible for sparse population in these areas. Which states have density below 250 persons per square km? Assam and most of the Peninsular states have moderate population densities. Hilly, dissected and rocky nature of the terrain, moderate to low rainfall, shallow and less fertile soils have influenced population densities in these areas. The Northern plains and Kerala in the south have high to very high population densities because of the flat plains with fertile soils and abundant rainfall. Identify the three states of the Northern Plains with high population densities.
 "
Why do some states of India have sparse population?,Rugged terrain and unfavourable conditions are primarily responsible for sparse population in some states of India.,"Note the States with population densities below 250 persons per square km. Rugged terrain and unfavourable climatic conditions are primarily responsible for sparse population in these areas. Which states have density below 250 persons per square km? Assam and most of the Peninsular states have moderate population densities. Hilly, dissected and rocky nature of the terrain, moderate to low rainfall, shallow and less fertile soils have influenced population densities in these areas. The Northern plains and Kerala in the south have high to very high population densities because of the flat plains with fertile soils and abundant rainfall. Identify the three states of the Northern Plains with high population densities.
 "
Why do most of the peninsular states have moderate population?,"Most of the peninsular states have moderate population because of hilly dissected and rocky nature of the terrain, moderate to low rainfall, shallow and less fertile soils.","Note the States with population densities below 250 persons per square km. Rugged terrain and unfavourable climatic conditions are primarily responsible for sparse population in these areas. Which states have density below 250 persons per square km? Assam and most of the Peninsular states have moderate population densities. Hilly, dissected and rocky nature of the terrain, moderate to low rainfall, shallow and less fertile soils have influenced population densities in these areas. The Northern plains and Kerala in the south have high to very high population densities because of the flat plains with fertile soils and abundant rainfall. Identify the three states of the Northern Plains with high population densities.
 "
Why do Northern plains and Kerala have very high density of population?,Northern plains and Kerala have a very high density of population because of flat plains with fertile soils and abundant rainfall. ,"Note the States with population densities below 250 persons per square km. Rugged terrain and unfavourable climatic conditions are primarily responsible for sparse population in these areas. Which states have density below 250 persons per square km? Assam and most of the Peninsular states have moderate population densities. Hilly, dissected and rocky nature of the terrain, moderate to low rainfall, shallow and less fertile soils have influenced population densities in these areas. The Northern plains and Kerala in the south have high to very high population densities because of the flat plains with fertile soils and abundant rainfall. Identify the three states of the Northern Plains with high population densities.
 "
What does growth of population mean?,"Growth of population refers to the change in the number of inhabitants of a country during a specific period of time, say during the last ten years.","POPULATION GROWTH AND PROCESSES OF POPULATION CHANGE Population is a dynamic phenomenon. The numbers, distribution and composition of the population are constantly changing. This is the influence of the interaction of the three processes, namely — births, deaths and migrations.
 Population Growth Growth of population refers to the change in the number of inhabitants of a country/territory during a specific period of time, say during the last 10 years. Such a change can be expressed in two ways: in terms of absolute numbers and in terms of percentage change per year. The absolute numbers added each year or decade is the magnitude of increase. It is obtained by simply subtracting the earlier population (e.g. that of 2001) from the later population (e.g. that of 2011). It is referred to as the absolute increase. The rate or the pace of population increase is the other important aspect. It is studied in per cent per annum, e.g. a rate of increase of 2 per cent per annum means that in a given year, there was an increase of two persons for every 100 persons in the base population. This is referred to as the annual growth rate. India’s population has been steadily increasing from 361 million in 1951 to 1210 million in 2011. Table 6.1 : The Magnitude and Rate of India’s Population Growth
 Population Growth Growth of population refers to the change in the number of inhabitants of a country/territory during a specific period of time, say during the last 10 years. Such a change can be expressed in two ways: in terms of absolute numbers and in terms of percentage change per year. The absolute numbers added each year or decade is the magnitude of increase. It is obtained by simply subtracting the earlier population (e.g. that of 2001) from the later population (e.g. that of 2011). It is referred to as the absolute increase. The rate or the pace of population increase is the other important aspect. It is studied in per cent per annum, e.g. a rate of increase of 2 per cent per annum means that in a given year, there was an increase of two persons for every 100 persons in the base population. This is referred to as the annual growth rate. India’s population has been steadily increasing from 361 million in 1951 to 1210 million in 2011. Table 6.1 : The Magnitude and Rate of India’s Population Growth
 (iii) The magnitude of population growth refers to (a) the total population of an area (b) the number of persons added each year (c)
 the rate at which the population increases
 "
How do we get absolute increase in numbers of population?,It is obtained by simply subtracting the earlier population from the later population. It is referred as to absolute increase.,"Population Growth Growth of population refers to the change in the number of inhabitants of a country/territory during a specific period of time, say during the last 10 years. Such a change can be expressed in two ways: in terms of absolute numbers and in terms of percentage change per year. The absolute numbers added each year or decade is the magnitude of increase. It is obtained by simply subtracting the earlier population (e.g. that of 2001) from the later population (e.g. that of 2011). It is referred to as the absolute increase. The rate or the pace of population increase is the other important aspect. It is studied in per cent per annum, e.g. a rate of increase of 2 per cent per annum means that in a given year, there was an increase of two persons for every 100 persons in the base population. This is referred to as the annual growth rate. India’s population has been steadily increasing from 361 million in 1951 to 1210 million in 2011. Table 6.1 : The Magnitude and Rate of India’s Population Growth
 (iii) The magnitude of population growth refers to (a) the total population of an area (b) the number of persons added each year (c)
 the rate at which the population increases
 "
How is annual growth rate calculated?,The difference between birth rate and death rate gives us the annual growth rate.,"POPULATION GROWTH AND PROCESSES OF POPULATION CHANGE Population is a dynamic phenomenon. The numbers, distribution and composition of the population are constantly changing. This is the influence of the interaction of the three processes, namely — births, deaths and migrations.
 Population Growth Growth of population refers to the change in the number of inhabitants of a country/territory during a specific period of time, say during the last 10 years. Such a change can be expressed in two ways: in terms of absolute numbers and in terms of percentage change per year. The absolute numbers added each year or decade is the magnitude of increase. It is obtained by simply subtracting the earlier population (e.g. that of 2001) from the later population (e.g. that of 2011). It is referred to as the absolute increase. The rate or the pace of population increase is the other important aspect. It is studied in per cent per annum, e.g. a rate of increase of 2 per cent per annum means that in a given year, there was an increase of two persons for every 100 persons in the base population. This is referred to as the annual growth rate. India’s population has been steadily increasing from 361 million in 1951 to 1210 million in 2011. Table 6.1 : The Magnitude and Rate of India’s Population Growth
 The declining trend of the growth rate is indeed a positive indicator of the efforts of birth control. Despite that, the total additions to the population base continue to grow, and India may overtake China in 2045 to become the most populous country in the world. Processes of Population Change/Growth There are three main processes of change of population : birth rates, death rates and migration. The natural increase of population is the difference between birth rates and death rates. Birth rate is the number of live births per thousand persons in a year. It is a major component of growth because in India, birth rates have always been higher than death rates. Death rate is the number of deaths per thousand persons in a year. The main cause of the rate of growth of the Indian population has been the rapid decline in death rates. Till 1980, high birth rates and declining death rates led to a large difference between birth rates and death rates resulting in higher rates of population growth. Since 1981, birth rates have also started declining gradually, resulting in a gradual decline in the rate of population growth. What are the reasons for this trend? The third component of population growth is migration. Migration is the movement of people across regions and territories. Migration can be internal (within the country) or international (between the countries). Internal migration does not change the size of the population, but influences the distribution of population within the nation. Migration plays a very significant role in changing the composition and distribution of population. Activity On a map, trace the migration of each of your grandparents and parents since their birth. Try and analyse the reasons for each move.
 "
How is birth rate calculated?,Birth rate is the number of live births per thousand persons in a year.,"Since 1981, however, the rate of growth started declining gradually. During this period, birth rates declined rapidly. Still 182 million
 "
How is death rate counted?,Death rate is the number of deaths per thousand persons in a year.,"Population Growth Growth of population refers to the change in the number of inhabitants of a country/territory during a specific period of time, say during the last 10 years. Such a change can be expressed in two ways: in terms of absolute numbers and in terms of percentage change per year. The absolute numbers added each year or decade is the magnitude of increase. It is obtained by simply subtracting the earlier population (e.g. that of 2001) from the later population (e.g. that of 2011). It is referred to as the absolute increase. The rate or the pace of population increase is the other important aspect. It is studied in per cent per annum, e.g. a rate of increase of 2 per cent per annum means that in a given year, there was an increase of two persons for every 100 persons in the base population. This is referred to as the annual growth rate. India’s population has been steadily increasing from 361 million in 1951 to 1210 million in 2011. Table 6.1 : The Magnitude and Rate of India’s Population Growth
 Year
 Total Population (in million)
 (c) high death rates
 "
What is the impact of migration on population?,"Migration plays a very significant role in changing the composition and distribution of population, normally it adds to the population. It also changes population composition of urban and rural population in terms of age and sex composition.","The declining trend of the growth rate is indeed a positive indicator of the efforts of birth control. Despite that, the total additions to the population base continue to grow, and India may overtake China in 2045 to become the most populous country in the world. Processes of Population Change/Growth There are three main processes of change of population : birth rates, death rates and migration. The natural increase of population is the difference between birth rates and death rates. Birth rate is the number of live births per thousand persons in a year. It is a major component of growth because in India, birth rates have always been higher than death rates. Death rate is the number of deaths per thousand persons in a year. The main cause of the rate of growth of the Indian population has been the rapid decline in death rates. Till 1980, high birth rates and declining death rates led to a large difference between birth rates and death rates resulting in higher rates of population growth. Since 1981, birth rates have also started declining gradually, resulting in a gradual decline in the rate of population growth. What are the reasons for this trend? The third component of population growth is migration. Migration is the movement of people across regions and territories. Migration can be internal (within the country) or international (between the countries). Internal migration does not change the size of the population, but influences the distribution of population within the nation. Migration plays a very significant role in changing the composition and distribution of population. Activity On a map, trace the migration of each of your grandparents and parents since their birth. Try and analyse the reasons for each move.
 In India, most migrations have been from rural to urban areas because of the “push” factor in rural areas. These are adverse conditions of poverty and unemployment in the rural areas and the “pull” of the city in terms of increased employment opportunities and better living conditions. Migration is an important determinant of population change. It changes not only the population size but also the population composition of urban and rural populations in terms of age and sex composition. In India, the rural-urban migration has resulted in a steady increase in the percentage of population in cities and towns. The urban population has increased from 17.29 per cent of the total population in 1951 to 31.80 per cent in 2011. There has been a significant increase in the number of ‘million plus cities’ from 35 to 53 in just one decade, i.e., 2001 to 2011. Age Composition The age composition of a population refers to the number of people in different age groups in a country. It is one of the most basic characteristics of a population. To an important degree, a person’s age influences what he/she needs, buys, does and his/her capacity to perform. Consequently, the number and percentage of a population found within the children, working age and aged groups are notable determinants of the population’s social and economic structure. The population of a nation is, generally, grouped into three broad categories: Children (generally below 15 years) They are economically unproductive and need to be provided with food, clothing, education and medical care. Working Age (15–59 years) They are economically productive and biologically reproductive. They comprise the working population.
 In India, most migrations have been from rural to urban areas because of the “push” factor in rural areas. These are adverse conditions of poverty and unemployment in the rural areas and the “pull” of the city in terms of increased employment opportunities and better living conditions. Migration is an important determinant of population change. It changes not only the population size but also the population composition of urban and rural populations in terms of age and sex composition. In India, the rural-urban migration has resulted in a steady increase in the percentage of population in cities and towns. The urban population has increased from 17.29 per cent of the total population in 1951 to 31.80 per cent in 2011. There has been a significant increase in the number of ‘million plus cities’ from 35 to 53 in just one decade, i.e., 2001 to 2011. Age Composition The age composition of a population refers to the number of people in different age groups in a country. It is one of the most basic characteristics of a population. To an important degree, a person’s age influences what he/she needs, buys, does and his/her capacity to perform. Consequently, the number and percentage of a population found within the children, working age and aged groups are notable determinants of the population’s social and economic structure. The population of a nation is, generally, grouped into three broad categories: Children (generally below 15 years) They are economically unproductive and need to be provided with food, clothing, education and medical care. Working Age (15–59 years) They are economically productive and biologically reproductive. They comprise the working population.
 "
What does ‘Age Composition’ mean?,It refers to the number of people in different age groups in a country.,": Adolescence is a period in which a person is no longer a child and not yet an adult. Such persons are grouped in the age group of 10 to 19 years. : A level tract of land made up of alluvium or fine rock material brought down by a river. : The total population of an area at the beginning of a given time period. : Plant communities occuring in distinct groups in areas having similar climatic conditions. : The number of live births for every 1000 persons in a year. : In meteorology; it denotes an area of relatively low atmospheric pressure, which is found mainly in temperate regions. In geology, it refers to a hollow sunken area of the earth’s surface. : The number of deaths per 1000 persons in year. : The average number of persons per unit area, such as a square kilometre. : The ratio of people of dependent age (below 15 and above 60 years) to people of economically active ages (15-59 years). : A system which comprises the physical environment and the organisms living therein. : Surroundings or the conditions under which a person or thing exists and develops his or its character. It covers both physical and cultural elements. : A linear break in rocks of the earth’s crust along which there has been displacement in a horizontal, vertical or oblique direction. : The animal life of a given area. : The total vegetation or plant cover of a region. : A bend in the rock strata resulting from compression of an area of the earth’s crust. : A narrow, shallow, elongated basin with a sinking bottom in which a considerable thickness of sediments was deposited by the rivers coming from Angara and Gondwanaland. : A mass of snow and ice that moves slowly under the influence of gravity along a confined course away from its place of accumulation. : The growth rate of population indicates the rate at which the population is growing. In estimating the growth rate the increase in population is compared with the base population. It can be measured annually or over a decade. : It refers to the contiguous stretch of landmass from Jammu and Kashmir to Kanniyakumari and from Gujarat to Arunachal Pradesh. : The local time along the Standard Meridian of India (82°30'E). : A drainage system in which the waters of the rivers do not reach the oceans but fall into an inland sea or lake.
 "
How is ‘Age Composition’ an important component of population?,"To an important degree, a person’s age influences what he needs, buys, does and his capacity to perform.","an you imagine a world without human beings? Who would have utilised the resources and created social and cultural environment? The people are important to develop the economy and the society. The people make and use resources and are themselves resources with varying quality. Coal is but a piece of rock, until people were able to invent technology to obtain it and make it ‘resource’. Natural events, like a flood or a Tsunami, becomes a ‘disaster’ only when they affect a crowded village or a town. Hence, population is the pivotal element in social studies. It is the point of reference from which all other elements are observed and from which they derive significance and meaning. ‘Resources’, ‘calamities’ and ‘disasters’ are all meaningful only in relation to human beings. Their numbers, distribution, growth and characteristics or qualities provide the basic background for understanding and appreciating all aspects of the environment. Human beings are producers and consumers of earth’s resources. Therefore, it is important to know how many people are there in a country, where do they live, how and why their numbers are increasing and what are their characteristics. The census of India provides us with information regarding the population of our country.
 "
In which category are children below 15 years counted?,"Children are economically unproductive and need to be provided with food, clothing, education and medical care. So, they are counted in dependent population.","They can be economically productive though they may have retired. They may be working voluntarily but they are not available for employment through recruitment. The percentage of children and the aged affect the dependency ratio because these groups are not producers. The proportion of the three groups in India’s population is already presented in Figure 6.5 .
 delayed marriage and child-bearing, education of adolescents about the risks of unprotected sex, making contraceptive services accessible and affordable, providing food supplements, nutritional services, and strengthening legal measures to prevent child marriage. People are the nation’s most valuable resource. A well-educated healthy population provides potential power.
 NPP 2000 identified adolescents as one of the major section of the population that need greater attention. Besides nutritional requirements, the policy puts greater emphasis on other important needs of adolescent including protection from unwanted pregnancies and sexually transmitted diseases (STDs). It called for programmes that aim towards encouraging
 "
What is the age of working population in India?,Working population is aged between 15-59 years. They are economically productive and biologically reproductive.,"Aged (Above 59 years)
 "
What is the current sex ratio in India 2017? ,945 females for every thousand males.,"Sex ratio (Females per 1000 males)
 • Kerala has a sex ratio of 1084 females per 1000 males, Puducherry has 1038 females for every 1000 males, while Delhi has only 866 females per 1000 males and Haryana has just 877.
 "
What is the literacy rate of male and female as per the census of 2011?,It is 82.14 per cent for males and 65.46 per cent for females.,"Sex ratio (Females per 1000 males)
 • Kerala has a sex ratio of 1084 females per 1000 males, Puducherry has 1038 females for every 1000 males, while Delhi has only 866 females per 1000 males and Haryana has just 877.
 "
What is referred as occupational structure?,The distribution of population according to different types of occupation is referred as occupational structure.,"Occupational Structure The percentage of population that is economically active is an important index of development. The distribution of the population according to different types of occupation is referred to as the occupational structure. An enormous variety of occupations are found in any country. Occupations are, generally, classified as primary, secondary and tertiary.
 "
What is NPP?,"NPP is National Population Policy 2000, a comprehensive family planning programme initiated by government of India.  ","NPP 2000 and Adolescents
 delayed marriage and child-bearing, education of adolescents about the risks of unprotected sex, making contraceptive services accessible and affordable, providing food supplements, nutritional services, and strengthening legal measures to prevent child marriage. People are the nation’s most valuable resource. A well-educated healthy population provides potential power.
 NPP 2000 identified adolescents as one of the major section of the population that need greater attention. Besides nutritional requirements, the policy puts greater emphasis on other important needs of adolescent including protection from unwanted pregnancies and sexually transmitted diseases (STDs). It called for programmes that aim towards encouraging
 National River Conservation Plan (NRCP)
 The river cleaning programme in the country was initiated with the launching of the Ganga Action Plan (GAP) in 1985. The Ganga Action Plan was expanded to cover other rivers under the National River Conservation Plan (NRCP) in the year 1995. The objective of the NRCP is to improve the water quality of the rivers, which are major water sources in the country, through the implementation of pollultion abatement work. Source: http://nrcd.nic.in/nrcp.pd as on 25.07.17
 "
