question,answer,context
Q. 20. List names of any three Balkan states which earlier constituted a part of the Ottoman Empire.,"Ans. States were :  Bulgaria,  Greece and  Romania.","HUNGARY SMALL STATES
 "
Q. 1. What is the meaning of concentration camps ? ,Ans. A prison where people are detained without due process of law.,"EN SS E H
 RUSSIAN EMPIRE
 A SS NA
 A SS NA
 "
Q. 2. Why were Nghe An and Ha Tinh provinces called the electrical fuses of Vietnam ? ,Ans. Nghe An and Ha Tinh provinces of Vietnam were among the poorest and had an old radical tradition.,"The poorer peasantry were not just interested in the lowering of the revenue demand. Many of them were small tenants cultivating land they had rented from landlords. As the Depression continued and cash incomes dwindled, the small tenants found it difficult to pay their rent. They wanted the unpaid rent to the landlord to be remitted. They joined a variety of radical movements, often led by Socialists and Communists. Apprehensive of raising issues that might upset the rich peasants and landlords, the Congress was unwilling to support ‘no rent’ campaigns in most places. So the relationship between the poor peasants and the Congress remained uncertain. 41 2020-21
 "
Q. 3. Who formed the Communist Party of Vietnam ?,Ans. Ho Chi Minh.,"Acheh
 Malacca
 "
Q. 4. Who formed the Revolutionary Society in Vietnam in 1903 ?,Ans. Phan Boi Chau.,"BA DE N
 "
Q. 5. By whom Bao-Dai regime in Vietnam was overthrown ?,Ans. Ngo Dinh Diem.,"BA DE N
 "
Q. 6. Which book was written by Phan Boi Chau ?,Ans. History of the Loss of Vietnam.,"BA DE N
 "
Q. 7. Who founded the Indo-Chinese Communist Party in 1930 ?,Ans. Ho Chi Minh. ,"Acheh
 Malacca
 "
Q. 8. What was the name of the association organized by Vietnamese students after the end of monarchy ?,Ans. The Association for the Restoration of Vietnam. 1,"BA DE N
 "
Q. 9. Who wrote the book ‘The History of the Loss of Vietnam’ ?,Ans. Phan Boi Chau.,"BA DE N
 "
Q. 10. When was the long established monarchy in China overthrown ?,Ans. 1911.,"Fig. 2 – Two Magicians, published in Inland Printers, 26 January 1901.
 "
Q. 11. Which movement gained popularity in the Mekong Delta region of Vietnam ?,Ans. Hoa Hao.,"Hoogly
 "
Q. 12. Which society did Phan Bai Chau form ?,Ans. Carbonari.,"a
 "
Q. 13. Who charged the French for not abiding by the ideal of ‘liberty’?,Ans. Phan Chu Trinh.,"BA DE N
 "
Q. 14. Who was the founder of Hoa Hao Movement ?,Ans. Huynh Phu So.,"Surat Hanoi
 "
Q. 15. Who led the Scholars Revolt of 1868 in Vietnam ?,Ans. Officials of Imperial Court. ,"AUSTRIAN EMPIRE
 FRANCE SWITZERLAND
 AUSTRIA
 a
 "
Q. 1. Who remarked “When France sneezes the rest of Europe catches cold” ? ,Ans. Metternich.,"IA POSEN
 "
Q. 2. Name the event that mobilised nationalist feelings among the educated elite across Europe in 1830– 1848.  ,Ans. The Greek war of Independence.,"CRETE
 CYPRUS
 An event that mobilised nationalist feelings among the educated elite across Europe was the Greek war of independence. Greece had been part of the Ottoman Empire since the fifteenth century. The growth of revolutionary nationalism in Europe sparked off a struggle for independence amongst the Greeks which began in 1821. Nationalists in Greece got support from other Greeks living in exile and also from many West Europeans who had sympathies for ancient Greek culture. Poets and artists lauded Greece as the cradle of European civilisation and mobilised public opinion to support its struggle against a Muslim empire. The English poet Lord Byron organised funds and later went to fight in the war, where he died of fever in 1824. Finally, the Treaty of Constantinople of 1832 recognised Greece as an independent nation.
 "
Q. 3. Name the Treaty of 1832 that recognised Greece as an independent nation.  Which treaty recognised Greece as an independent nation ? ,Ans. Constantinople Treaty.,"Discuss
 2. Discuss the Salt March to make clear why it was an effective symbol of resistance against colonialism. 3. Imagine you are a woman participating in the Civil Disobedience Movement. Explain what the experience meant to your life.
 Discuss
 OTTOMAN EMPIRE
 "
Q. 4. What was the strong demand of the emerging middle classes in Europe during nineteenth century? ,Ans. The strong demand of the emerging middle classes in Eurpoe was freedom of markets and the abolition of state imposed restructure on the movement of goods and capital.,"Such conditions were viewed as obstacles to economic exchange and growth by the new commercial classes, who argued for the creation of a unified economic territory allowing the unhindered movement of goods, people and capital. In 1834, a customs union or zollverein was formed at the initiative of Prussia and joined by most of the German states. The union abolished tariff barriers and reduced the number of currencies from over thirty to two. The creation of a network of railways further stimulated mobility, harnessing economic interests to national unification. A wave of economic nationalism strengthened the wider nationalist sentiments growing at the time.
 "
Q. 1. Trace the reason because of which Gandhiji started Satyagraha in 1919.,Ans. To protest against Rowlatt Act.,"1.2 The Rowlatt Act Emboldened with this success, Gandhiji in 1919 decided to launch a nationwide satyagraha against the proposed Rowlatt Act (1919). This Act had been hurriedly passed through the Imperial Legislative Council despite the united opposition of the Indian members. It gave the government enormous powers to repress political activities, and allowed detention of political prisoners without trial for two years. Mahatma Gandhi wanted non-violent civil disobedience against such unjust laws, which would start with a hartal on 6 April.
 "
Q. 2. What did British do to repress the Rowlatt Satyagrahis ?,"Ans. To repress the Rowlatt Satyagrahis, British decided to clamp down on them.","1.2 The Rowlatt Act Emboldened with this success, Gandhiji in 1919 decided to launch a nationwide satyagraha against the proposed Rowlatt Act (1919). This Act had been hurriedly passed through the Imperial Legislative Council despite the united opposition of the Indian members. It gave the government enormous powers to repress political activities, and allowed detention of political prisoners without trial for two years. Mahatma Gandhi wanted non-violent civil disobedience against such unjust laws, which would start with a hartal on 6 April.
 with the British, as they had done in 1921-22, but also to break colonial laws. Thousands in different parts of the country broke the salt law, manufactured salt and demonstrated in front of government salt factories. As the movement spread, foreign cloth was boycotted, and liquor shops were picketed. Peasants refused to pay revenue and chaukidari taxes, village officials resigned, and in many places forest people violated forest laws – going into Reserved Forests to collect wood and graze cattle. Worried by the developments, the colonial government began arresting the Congress leaders one by one. This led to violent clashes in many palaces. When Abdul Ghaffar Khan, a devout disciple of Mahatma Gandhi, was arrested in April 1930, angry crowds demonstrated in the streets of Peshawar, facing armoured cars and police firing. Many were killed. A month later, when Mahatma Gandhi himself was arrested, industrial workers in Sholapur attacked police posts, municipal buildings, lawcourts and railway stations – all structures that symbolised British rule. A frightened government responded with a policy of brutal repression. Peaceful satyagrahis were attacked, women and children were beaten, and about 100,000 people were arrested. In such a situation, Mahatma Gandhi once again decided to call off the movement and entered into a pact with Irwin on 5 March 1931. By this Gandhi-Irwin Pact, Gandhiji consented to participate in a Round Table Conference (the Congress had boycotted the first 40 2020-21
 Fig. 8 – Police cracked down on satyagrahis, 1930.
 "
Q. 3. Who was the writer of the book ‘Hind Swaraj’ ?,Ans. Mahatma Gandhi.,"Fig. 6 – Meeting of Congress leaders at Allahabad, 1931. Apart from Mahatma Gandhi, you can see Sardar Vallabhbhai Patel (extreme left), Jawaharlal Nehru (extreme right) and Subhas Chandra Bose (fifth from right).
 38 2020-21
 Jawaharlal Nehru and Subhas Chandra Bose, became more assertive. The liberals and moderates, who were proposing a constitutional system within the framework of British dominion, gradually lost their influence. In December 1929, under the presidency of Jawaharlal Nehru, the Lahore Congress formalised the demand of ‘Purna Swaraj’ or full independence for India. It was declared that 26 January 1930, would be celebrated as the Independence Day when people were to take a pledge to struggle for complete independence. But the celebrations attracted very little attention. So Mahatma Gandhi had to find a way to relate this abstract idea of freedom to more concrete issues of everyday life.
 "
Q. 4. During which movement was the Indian tricolour first designed ?  ,Ans. Swadeshi Movement.,"revival. In Madras, Natesa Sastri published a massive four-volume collection of Tamil folk tales, The Folklore of Southern India. He believed that folklore was national literature; it was ‘the most trustworthy manifestation of people’s real thoughts and characteristics’. As the national movement developed, nationalist leaders became more and more aware of such icons and symbols in unifying people and inspiring in them a feeling of nationalism. During the Swadeshi movement in Bengal, a tricolour flag (red, green and yellow) was designed. It had eight lotuses representing eight provinces of British India, and a crescent moon, representing Hindus and Muslims. By 1921, Gandhiji had designed the Swaraj flag. It was again a tricolour (red, green and white) and had a spinning wheel in the centre, representing the Gandhian ideal of self-help. Carrying the flag, holding it aloft, during marches became a symbol of defiance.
 "
Q. 5. Why did Gandhiji take up the Khilafat issue ?,Ans. To launch a more broad-based movement and bring Hindus and Muslims together.,"Jinnah, one of the leaders of the Muslim League, was willing to give up the demand for separate electorates, if Muslims were assured reserved seats in the Central Assembly and representation in proportion to population in the Muslim-dominated provinces (Bengal and Punjab). Negotiations over the question of representation continued but all hope of resolving the issue at the All Parties Conference in 1928 disappeared when M.R. Jayakar of the Hindu Mahasabha strongly opposed efforts at compromise. When the Civil Disobedience Movement started there was thus an atmosphere of suspicion and distrust between communities. Alienated from the Congress, large sections of Muslims could not respond to the call for a united struggle. Many Muslim leaders and intellectuals expressed their concern about the status of Muslims as a minority within India. They feared that the culture and identity of minorities would be submerged under the domination of a Hindu majority. Source D In 1930, Sir Muhammad Iqbal, as president of the Muslim League, reiterated the importance of separate electorates for the Muslims as an important safeguard for their minority political interests. His statement is supposed to have provided the intellectual justification for the Pakistan demand that came up in subsequent years. This is what he said:
 ‘Communalism in its higher aspect, then, is indispensable to the formation of a harmonious whole in a country like India. The units of Indian society are not territorial as in European countries … The principle of European democracy cannot be applied to India without recognising the fact of communal groups. The Muslim demand for the creation of a Muslim India within India is, therefore, perfectly justified… ‘The Hindu thinks that separate electorates are contrary to the spirit of true nationalism, because he understands the word “nation” to mean a kind of universal amalgamation in which no communal entity ought to retain its private individuality. Such a state of things, however, does not exist. India is a land of racial and religious variety. Add to this the general economic inferiority of the Muslims, their enormous debt, especially in the Punjab, and their insufficient majorities in some of the provinces, as at present constituted and you will begin to see clearly the meaning of our anxiety to retain separate electorates.’
 In north India, the ulama were deeply anxious about the collapse of Muslim dynasties. They feared that colonial rulers would encourage conversion, change the Muslim personal laws. To counter this, they used cheap lithographic presses, published Persian and Urdu translations of holy scriptures, and printed religious newspapers and tracts. The Deoband Seminary, founded in 1867, published thousands upon thousands of fatwas telling Muslim readers how to conduct themselves in their everyday lives, and explaining the meanings of Islamic doctrines. All through the nineteenth century, a number of Muslim sects and seminaries appeared, each with a different interpretation of faith, each keen on enlarging its following and countering the influence of its opponents. Urdu print helped them conduct these battles in public. Among Hindus, too, print encouraged the reading of religious texts, especially in the vernacular languages. The first printed edition of
 "
Q. 6. What did the idea of Satyagraha emphasize ?,Ans. Appeal to the conscience of the oppressor.,"the racist regime with a novel method of mass agitation, which he called satyagraha. The idea of satyagraha emphasised the power of truth and the need to search for truth. It suggested that if the cause was true, if the struggle was against injustice, then physical force was not necessary to fight the oppressor. Without seeking vengeance or being aggressive, a satyagrahi could win the battle through nonviolence. This could be done by appealing to the conscience of the oppressor. People – including the oppressors – had to be persuaded to see the truth, instead of being forced to accept truth through the use of violence. By this struggle, truth was bound to ultimately triumph. Mahatma Gandhi believed that this dharma of non-violence could unite all Indians.
 "
Q. 7. Which act gave the government power to supress political activity and detain political prisoners without trial ?,Ans. Rowlatt Act.,"1.2 The Rowlatt Act Emboldened with this success, Gandhiji in 1919 decided to launch a nationwide satyagraha against the proposed Rowlatt Act (1919). This Act had been hurriedly passed through the Imperial Legislative Council despite the united opposition of the Indian members. It gave the government enormous powers to repress political activities, and allowed detention of political prisoners without trial for two years. Mahatma Gandhi wanted non-violent civil disobedience against such unjust laws, which would start with a hartal on 6 April.
 The power of the printed word is most often seen in the way governments seek to regulate and suppress print. The colonial government kept continuous track of all books and newspapers published in India and passed numerous laws to control the press. During the First World War, under the Defence of India Rules, 22 newspapers had to furnish securities. Of these, 18 shut down rather than comply with government orders. The Sedition Committee Report under Rowlatt in 1919 further strengthened controls that led to imposition of penalties on various newspapers. At the outbreak of the Second World War, the Defence of India Act was passed, allowing censoring of reports of war-related topics. All reports about the Quit India movement came under its purview. In August 1942, about 90 newspapers were suppressed.
 Source F Gandhi said in 1922: ‘Liberty of speech ... liberty of the press ... freedom of association. The Government of India is now seeking to crush the three powerful vehicles of expressing and cultivating public opinion. The fight for Swaraj, for Khilafat ... means a fight for this threatened freedom before all else ...’
 "
Q. 1. ‘Hind Swaraj’ was written by : ,Ans. Mahatma Gandhi.,"Fig. 6 – Meeting of Congress leaders at Allahabad, 1931. Apart from Mahatma Gandhi, you can see Sardar Vallabhbhai Patel (extreme left), Jawaharlal Nehru (extreme right) and Subhas Chandra Bose (fifth from right).
 38 2020-21
 Jawaharlal Nehru and Subhas Chandra Bose, became more assertive. The liberals and moderates, who were proposing a constitutional system within the framework of British dominion, gradually lost their influence. In December 1929, under the presidency of Jawaharlal Nehru, the Lahore Congress formalised the demand of ‘Purna Swaraj’ or full independence for India. It was declared that 26 January 1930, would be celebrated as the Independence Day when people were to take a pledge to struggle for complete independence. But the celebrations attracted very little attention. So Mahatma Gandhi had to find a way to relate this abstract idea of freedom to more concrete issues of everyday life.
 "
Q. 2. The resolution of Poorna Swaraj was adopted at which session of the Congress ? ,Ans. Lahore,"Lahore n ia rs Pe f ul G
 "
Q. 3. The Simon Commission was boycotted in India because : ,Ans. There was no Indian member in the Commission. 1,"In such a situation of internal debate and dissension two factors again shaped Indian politics towards the late 1920s. The first was the effect of the worldwide economic depression. Agricultural prices began to fall from 1926 and collapsed after 1930. As the demand for agricultural goods fell and exports declined, peasants found it difficult to sell their harvests and pay their revenue. By 1930, the countryside was in turmoil. Against this background the new Tory government in Britain constituted a Statutory Commission under Sir John Simon. Set up in response to the nationalist movement, the commission was to look into the functioning of the constitutional system in India and suggest changes. The problem was that the commission did not have a single Indian member. They were all British. When the Simon Commission arrived in India in 1928, it was greeted with the slogan ‘Go back Simon’. All parties, including the Congress and the Muslim League, participated in the demonstrations. In an effort to win them over, the viceroy, Lord Irwin, announced in October 1929, a vague offer of ‘dominion status’ for India in an unspecified future, and a Round Table Conference to discuss a future constitution. This did not satisfy the Congress leaders. The radicals within the Congress, led by
 "
Q. 4. Which was the main reason to withdraw NonCooperation Movement ?,Ans. Because the movement became violent.,"Source B A magistrate reported in 1790 about an incident when he was called in to protect a manufacturer’s property from being attacked by workers: ‘From the depredations of a lawless Banditti of colliers and their wives, for the wives had lost their work to spinning engines … they advanced at first with much insolence, avowing their intention of cutting to pieces the machine lately introduced in the woollen manufacture; which they suppose, if generally adopted, will lessen the demand for manual labour. The women became clamorous. The men were more open to conviction and after some expostulation were induced to desist from their purpose and return peaceably home.’
 "
Q. 5. Who was the leader of the peasants in the Gudem Hills of Andhra ?,Ans. Alluri Sitaram Raju. ,"Tribal peasants interpreted the message of Mahatma Gandhi and the idea of swaraj in yet another way. In the Gudem Hills of Andhra Pradesh, for instance, a militant guerrilla movement spread in the early 1920s – not a form of struggle that the Congress could approve. Here, as in other forest regions, the colonial government had closed large forest areas, preventing people from entering the forests to graze their cattle, or to collect fuelwood and fruits. This enraged the hill people. Not only were their livelihoods affected but they felt that their traditional rights were being denied. When the government began forcing them to contribute begar for road building, the hill people revolted. The person who came to lead them was an interesting figure. Alluri Sitaram Raju claimed that he had a variety of special powers: he could make correct astrological predictions and heal people, and he could survive even bullet shots. Captivated by Raju, the rebels proclaimed that he was an incarnation of God. Raju talked of the greatness of Mahatma Gandhi, said he was inspired by the Non-Cooperation Movement, and persuaded people to wear khadi and give up drinking. But at the same time he asserted that India could be liberated only by the use of force, not non-violence. The Gudem rebels attacked police stations, attempted to kill British officials and carried on guerrilla warfare for achieving swaraj. Raju was captured and executed in 1924, and over time became a folk hero.
 "
Q. 1. What was the result of the peace negotiation in Geneva that followed the French defeat in Vietnam ? ,Ans. Vietnam is divided into two parts : North and South.,"SECTION II
 "
Q. 2. Name the writer who wrote a play based on the lives of Trung sisters. 		 ,Ans. Phan Boi Chau.,"BA DE N
 "
Q. 3. When did the war between Vietnam and the US officially end?,"Ans. In January 1974, in Paris, a peace settlement was signed.","Native Opinion, 3 April 1870.
 "
Q. 4. Who overthrew the Bao Dai government in the South Vietnam? ,Ans. A coup led by Ngo Dinh Diem of the United Opposition Parties called the National Liberation Front.,"BA DE N
 "
Q. 5. At which place were the French outwitted by the Vietminh forces ?,Ans. Dien Bien Phu.,"BA DE N
 "
Q. 6. By what name was the League for Independence later known ?,Ans. Vietminh.,"BA DE N
 "
Q. 7. What does NLF stand for ?,Ans. National Liberation Front.,"A SS NA
 "
Q. 8. What do you mean by Napalm ?,Ans. A chemical bomb which destroys millions.,"of
 The Making of a Global World
 a
 a
 "
Q. 9. What was the Vietminh ?,Ans. League for the Independence of Vietnam.,"Readiness to fight
 Olive branch around the sword
 Willingness to make peace
 Surat Hanoi
 "
Q. 1. Why has the ‘National Manufacturing Competitiveness Council’ been set up ? ,"Ans. To improve the productivity, economist predict that manufacturing can achieve its target over the next decades.  1","IMPORTANCE OF MANUFACTURING Manufacturing sector is considered the backbone of development in general and economic development in particular mainly because– • Manufacturing industries not only help in modernising agriculture, which forms the backbone of our economy, they also reduce the heavy dependence of people on agricultural income by providing them jobs in secondary and tertiary sectors. • Industrial development is a precondition for eradication of unemployment and poverty from our country. This was the main philosophy behind public sector industries and joint sector ventures in India. It was also aimed at bringing down regional disparities by establishing industries in tribal and backward areas. • Export of manufactured goods expands trade and commerce, and brings in much needed foreign exchange. • Countries that transform their raw materials into a wide variety of finished goods of higher value are prosperous. India’s prosperity lies in increasing and diversifying its manufacturing industries as quickly as possible. Agriculture and industry are not exclusive of each other. They move hand in hand. For instance, the agro-industries in India have given a major boost to agriculture by raising its productivity. They depend on the latter for raw materials and sell their products such as irrigation pumps, fertilisers, insecticides, pesticides, plastic and PVC pipes, machines and tools, etc. to the farmers. Thus, development and competitiveness of
 2020-21
 manufacturing industry has not only assisted agriculturists in increasing their production but also made the production processes very efficient. In the present day world of globalisation, our industry needs to be more efficient and competitive. Self-sufficiency alone is not enough. Our manufactured goods must be at par in quality with those in the international market. Only then, will we be able to compete in the international market. Contribution of Industry to National Economy Over the last two decades, the share of manufacturing sector has stagnated at 17 per cent of GDP – out of a total of 27 per cent for the industry which includes 10 per cent for mining, quarrying, electricity and gas. This is much lower in comparison to some East Asian economies, where it is 25 to 35 per cent. The trend of growth rate in manufacturing over the last decade has been around 7 per cent per annum. The desired growth rate over the next decade is 12 per cent. Since 2003, manufacturing is once again growing at the rate of 9 to 10 per cent per annum. With appropriate policy interventions by the government and renewed efforts by the industry to improve productivity, economists predict that manufacturing can achieve its target over the next decade. The National Manufacturing Competitiveness Council (NMCC) has been set up with this objective.
 manufacturing industry has not only assisted agriculturists in increasing their production but also made the production processes very efficient. In the present day world of globalisation, our industry needs to be more efficient and competitive. Self-sufficiency alone is not enough. Our manufactured goods must be at par in quality with those in the international market. Only then, will we be able to compete in the international market. Contribution of Industry to National Economy Over the last two decades, the share of manufacturing sector has stagnated at 17 per cent of GDP – out of a total of 27 per cent for the industry which includes 10 per cent for mining, quarrying, electricity and gas. This is much lower in comparison to some East Asian economies, where it is 25 to 35 per cent. The trend of growth rate in manufacturing over the last decade has been around 7 per cent per annum. The desired growth rate over the next decade is 12 per cent. Since 2003, manufacturing is once again growing at the rate of 9 to 10 per cent per annum. With appropriate policy interventions by the government and renewed efforts by the industry to improve productivity, economists predict that manufacturing can achieve its target over the next decade. The National Manufacturing Competitiveness Council (NMCC) has been set up with this objective.
 are located in or near the cities. Thus, industrialisation and urbanisation go hand in hand. Cities provide markets and also provide services such as banking, insurance, transport, labour, consultants and financial advice, etc. to the industry. Many industries tend to come together to make use of the advantages offered by the urban centres known as agglomeration economies. Gradually, a large industrial agglomeration takes place. In the pre-Independence period, most manufacturing units were located in places from the point of view of overseas trade such as Mumbai, Kolkata, Chennai, etc. Consequently, there emerged certain pockets of industrially developed urban centres surrounded by a huge agricultural rural hinterland. Industry – Market Linkage
 "
Q. 2. Why is the ‘least cost’ known as decision making factor for ideal location of an industry? ,Ans. Manufacturing activity tends to locate at the most appropriate place where all the factors of industrial  locations are either available or can be arranged at a lower cost.  1,"Industrial Location Industrial locations are complex in nature. These are influenced by availability of raw material, labour, capital, power and market, etc. It is rarely possible to find all these factors available at one place. Consequently, manufacturing activity tends to locate at the most appropriate place where all the factors of industrial location are either available or can be arranged at lower cost. A fter an industrial activity starts, urbanisation follows. Sometimes, industries 64
 "
Q. 3. What is Manufacturing?,Ans. Production of goods in large quantities after processing from raw materials to more valuable products is called as Manufacturing.,"Production of goods in large quantities after processing from raw materials to more valuable products is called manufacturing. Do you know that paper is manufactured from wood, sugar from sugarcane, iron and steel from iron ore and aluminium from bauxite? Do you also know that some types of clothes are manufactured from yarn which itself is an industrial product? People employed in the secondary activities manufacture the primary materials into finished goods. The workers employed in steel factories, car, breweries, textile industries, bakeries etc. fall into this category. Some people are employed in providing services. In this chapter, we are mainly concerned with manufacturing industries which fall in the secondary sector. The economic strength of a country is measured by the development of manufacturing industries.
 "
Q. 4. Which factor has influenced Indian economy and standard of living of the people?,Ans. Industrial Revolution.,"Industry
 "
Q. 5. Name four main factors of production in modern industry.,"Ans. Raw material, Trained/specialised labour, Capital, Sources of power.","A
 "
Q. 1. How power resources are classified ?,Ans. Power resources may be broadly categorised as conventional and non-conventional resources.,"ENERGY RESOURCES
 "
Q. 2. What are conventional sources of energy ?,Ans. Conventional sources of energy are those which have been in common use for a long time. Example- Firewood.,"Non-Conventional Sources of Energy The growing consumption of energy has resulted in the country becoming increasingly dependent on fossil fuels such as coal, oil and gas. Rising prices of oil and gas and their potential shortages have raised uncertainties about the security of energy supply in future, which in turn has serious repercussions on the growth of the national economy. Moreover, increasing use of fossil fuels also causes serious environmental problems. Hence, there is a pressing need to use renewable energy sources like solar energy, wind, tide, biomass and energy from waste material. These are called nonconventional energy sources. India is blessed with an abundance of sunlight, water, wind and biomass. It has the largest programmes for the development of these renewable energy resources. Nuclear or Atomic Energy It is obtained by altering the structure of atoms. When such an alteration is made, much energy is released in the form of heat and this is used to generate electric power. Uranium and Thorium, which are available in Jharkhand and the Aravalli ranges of Rajasthan are used for generating atomic or nuclear power. The Monazite sands of Kerala is also rich in Thorium. Locate the 6 nuclear power stations and find out the state in which they are located.
 "
Q. 3. Which is the oldest oil producing state of India ? ,Ans. Assam.,"IN INDIA
 "
Q. 4. Which metal is obtained from bauxite ore ?,Ans. Aluminium.,"Have you read about the Kalinganagar controversy? Collect information from different sources and discuss. Aluminium Smelting Aluminium smelting is the second most important metallurgical industry in India. It is light, resistant to corrosion, a good conductor of heat, malleable and becomes strong when it is mixed with other metals. It is used to manufacture aircraft, utensils and wires. It has gained popularity as a substitute of steel, copper, zinc and lead in a number of industries.
 "
Q. 5. What acts as a nodal industry for synthetic textile ?,Ans. Petroleum refineries.,"S OIL
 "
Q. 6. Which state has the largest deposits of coal in India ?,Ans. West Bengal.,"west corridor? (a) Mumbai and Nagpur
 (c) Mumbai and Kolkata
 (c) Mumbai and Kolkata
 (b) Silchar and Porbandar
 (d) Nagpur and Siligudi
 "
Q. 7. Which mineral is formed as a result of compression of plant material over millions of years ?,Ans. Coal.,"India: Distribution of Coal, Oil and Natural Gas
 "
Q. 8. Which region is the largest producer of petroleum ?,Ans. Mumbai High.,"west corridor? (a) Mumbai and Nagpur
 (c) Mumbai and Kolkata
 (c) Mumbai and Kolkata
 "
Q. 1. What is a new arrival on the transportation map of India ? ,Ans. Pipeline transport network is a new arrival on the transportation map of India to transport liquids as well as solids in slurry form.,"pipelines is high but subsequent running costs are minimal. It rules out trans-shipment losses or delays. There are three important networks of pipeline transportation in the country. • From oil field in upper Assam to Kanpur (Uttar Pradesh), via Guwahati, Barauni and Allahabad. It has branches from Barauni to Haldia, via Rajbandh, Rajbandh to Maurigram and Guwahati to Siliguri.
 Pipelines
 Pipelines
 Waterways Since the ancient period, India was one of the seafaring countries. Its seamen sailed far and near, thus, carrying and spreading Indian commerce and culture. Waterways are the cheapest means of transport. They are most suitable for carrying heavy and bulky goods. It is a fuel-efficient and environment friendly mode of transport. India has inland navigation waterways of 14,500 km in length. Out of these only 5685 km are navigable by mechanised vessels. The following waterways have been declared as the National Waterways by the Government.
 Pipeline transport network is a new arrival on the transportation map of India. In the past, these were used to transport water to cities and industries. Now, these are used for transporting crude oil, petroleum products and natural gas from oil and natural gas fields to refineries, fertilizer factories and big thermal power plants. Solids can also be transported through a pipeline when converted into slurry. The far inland locations of refineries like Barauni, Mathura, Panipat and gas based fertilizer plants could be thought of only because of pipelines. Initial cost of laying
 Pipeline transport network is a new arrival on the transportation map of India. In the past, these were used to transport water to cities and industries. Now, these are used for transporting crude oil, petroleum products and natural gas from oil and natural gas fields to refineries, fertilizer factories and big thermal power plants. Solids can also be transported through a pipeline when converted into slurry. The far inland locations of refineries like Barauni, Mathura, Panipat and gas based fertilizer plants could be thought of only because of pipelines. Initial cost of laying
 "
Q. 2. Why was the Haldia seaport set up ? ,Ans. Haldia seaport was set up as a subsidiary port to relieve growing pressure on Kolkata port.,"Mumbai is the biggest port with a spacious natural and well-sheltered harbour. The Jawaharlal Nehru port was planned with a view to decongest the Mumbai port and serve as a hub port for this region. Marmagao port (Goa) is the premier iron ore exporting port of the country. This port accounts for about fifty per cent of India’s iron ore export. New Mangalore port, located in Karnataka caters to the export of iron ore concentrates from Kudremukh mines. Kochchi is the extreme south-western port, located at the entrance of a lagoon with a natural harbour.
 Major Sea Ports With a long coastline of 7,516.6 km, India is dotted with 12 major and 200 notified non-majors (minor/intermediate) ports. These major ports handle 95 per cent of India’s foreign trade. Kandla in Kuchchh was the first port developed soon after Independence to ease the volume of trade on the Mumbai port, in the wake of loss of Karachi port to Pakistan after the Partition. Kandla also known as the
 even our neighbouring countries like Sri Lanka, Maldives, etc. and the coastal regions of India. Chennai is one of the oldest artificial ports of the country. It is ranked next to Mumbai in terms of the volume of trade and cargo. Vishakhapatnam is the deepest landlocked and well-protected port. This port was, originally, conceived as an outlet for iron ore exports. Paradwip port located in Odisha, specialises in the export of iron ore. Kolkata is an inland riverine port. This port serves a very large and rich hinterland of GangaBrahmaputra basin. Being a tidal port, it requires constant dredging of Hoogly. Haldia port was developed as a subsidiary port, in order to relieve growing pressure on the Kolkata port.
 "
Q. 3. What is the major objective to develop Super Highways?  ,Ans. The major objective of developing Super Highways is to reduce the time and distance between the mega-cities of India.,"TRANSPORT Roadways India has one of the largest road networks in the world, aggregating to about 56 lakh km. In India, roadways have preceded railways. They still have an edge over railways in view of the ease with which they can be built and maintained. The growing importance of road transport vis-à-vis rail transport is rooted in the following reasons; (a) construction cost of roads is much lower than that of railway lines, (b) roads can traverse comparatively more dissected and undulating topography, (c) roads can negotiate higher gradients of slopes and as such can traverse mountains such as the Himalayas, (d) road transport is economical in transportation of few persons and relatively smaller amount of goods over short distances, (e) it also provides door-to-door service, thus the cost of loading and unloading is much lower, (f) road transport is also used as a feeder to other modes of transport such as they provide a link between railway stations, air and sea ports. In India, roads are classified in the following six classes according to their capacity. Look at the map of the National Highways and find out about the significant role played by these roads. • Golden Quadrilateral Super Highways: The government has launched a major road development project linking DelhiKolkata-Chennai-Mumbai and Delhi by six-lane Super Highways. The NorthSouth corridors linking Srinagar (Jammu & Kashmir) and Kanniyakumari (Tamil N a d u ) , a n d E a s t - We s t C o r r i d o r connecting Silchar (Assam) and Porbander (Gujarat) are part of this project. The major objective of these Super Highways is to reduce the time and distance between the mega cities of India. These highway projects are being implemented by the National Highway Authority of India (NHAI). • National Highways: National Highways link extreme parts of the country. These are the primary road systems and are 80
 Find out places linked by the National Highway 2 and 3. • State Highways: Roads linking a state capital with different district headquarters are known as State Highways. These roads are constructed and maintained by the State Public Works Department (PWD) in State and Union Territories. • District Roads: These roads connect the district headquarters with other places of the district. These roads are maintained by the Zila Parishad. • Other Roads: Rural roads, which link rural areas and villages with towns, are classified under this category. These roads received special impetus under the Pradhan Mantri Grameen Sadak Yojana. Under this scheme special provisions are made so that every village in the country is linked to a major town in the country by an all season motorable road. • Border Roads: Apart from these, Border Roads Organisation a Government of India undertaking constructs and
 India: National Highways
 "
