question,answer,context
 Classify three major groups of activities for improving crop yields.  Name another way of improving crop variety. How is it done? ,  Crop production management 		 Crop improvement 		 Crop protection management  Another way of improving crop variety is hybridization. It is done by crossing genetically dissimlar plants. ,"This approach depends on finding a crop variety that can give a good yield. Varieties or strains of crops can be selected by breeding for various useful characteristics such as disease resistance, response to fertilisers, product quality and high yields. One way of incorporating desirable characters into crop varieties is by hybridisation. Hybridisation refers to crossing between genetically dissimilar plants. This crossing may be intervarietal (between different varieties), interspecific (between two different species of the same genus) or intergeneric (between different genera). Another way of improving the crop is by introducing a gene that would provide the desired characteristic. This results in genetically modified crops. For new varieties of crops to be accepted, it is necessary that the variety produces high yields under different conditions that are found in different areas. Farmers would need to be provided with good quality seeds of a particular variety, that is, the seeds should
 "
" Distinguish between :  Inland fishery and marine fishery,  Culture fishery and capture fishery.  List one problem associated with composite fish culture. ",  Marine fisheries are concerned with obtaining fish from oceans and seas and inland fishers include capturing fish from fresh water resources.,"15.2.3 FISH PRODUCTION Fish is a cheap source of animal protein for our food. Fish production includes the finned true fish as well as shellfish such as prawns and molluscs. There are two ways of obtaining fish. One is from natural resources, which is called capture fishing. The other way is by fish farming, which is called culture fishery. The water source of the fish can be either seawater or fresh water, such as in rivers and ponds. Fishing can thus be done both by capture and culture of fish in marine and freshwater ecosystems.
 15.2.3 (i) MARINE FISHERIES India’s marine fishery resources include 7500 km of coastline and the deep seas 211
 As marine fish stocks get further depleted, the demand for more fish can only be met by such culture fisheries, a practice called mariculture.
 15.2.3 (ii) INLAND FISHERIES Fresh water resources include canals, ponds, reservoirs and rivers. Brackish water resources, where seawater and fresh water mix together, such as estuaries and lagoons are also important fish reservoirs. While capture fishing is also done in such inland water bodies, the yield is not high. Most fish production from these resources is through aquaculture. Fish culture is sometimes done in combination with a rice crop, so that fish are grown in the water in the paddy field. More intensive fish farming can be done in composite fish culture systems. Both local and imported fish species are used in such systems.
 15.2.3 (ii) INLAND FISHERIES Fresh water resources include canals, ponds, reservoirs and rivers. Brackish water resources, where seawater and fresh water mix together, such as estuaries and lagoons are also important fish reservoirs. While capture fishing is also done in such inland water bodies, the yield is not high. Most fish production from these resources is through aquaculture. Fish culture is sometimes done in combination with a rice crop, so that fish are grown in the water in the paddy field. More intensive fish farming can be done in composite fish culture systems. Both local and imported fish species are used in such systems.
 "
Why are pieces of pumice stone placed in the container before heating water while determining the boiling point of water in the laboratory ? Explain briefly.,"Pieces of pumice stones are placed in the container before heating to avoid bumping of liquid when the temperature increase. On boiling, water releases energy as bubbles. If the bubbles do not form it can develop lot of heat and possibly explode. Addition of stones given lots of surface area for bubbles to form and release the energy gradually.","Foam, rubber, sponge, pumice
 "
"To find the boiling point of water, three students A, B and C used distilled water at 0°C, at room temperature and luke warm respectively. Compare the boiling point of water observed by the three students and give reason for your answer. ","The value of the boiling point does not depend on the temperature of the liquid when pressure is kept constant. Thus, all the three students will observe same boiling point.","uestions 1. Convert the following temperature to celsius scale: a. 300 K b. 573 K. 2. What is the physical state of water at: a. 250ºC b. 100ºC ? 3. For any substance, why does the temperature remain constant during the change of state? 4. Suggest a method to liquefy atmospheric gases.
 1.5 Evaporation Do we always need to heat or change pressure for changing the state of matter? Can you quote some examples from everyday life where change of state from liquid to vapour takes place without the liquid reaching the boiling point? Water, when left uncovered, slowly changes into vapour. Wet clothes dry up. What happens to water in the above two examples? We know that particles of matter are always moving and are never at rest. At a given temperature in any gas, liquid or solid, there are particles with different amounts of kinetic energy. In the case of liquids, a small fraction of particles at the surface, having higher kinetic energy, is able to break away from the forces of attraction of other particles and gets converted into vapour. This phenomenon of change of a liquid into vapours at any temperature below its boiling point is called evaporation.
 1.5 Evaporation Do we always need to heat or change pressure for changing the state of matter? Can you quote some examples from everyday life where change of state from liquid to vapour takes place without the liquid reaching the boiling point? Water, when left uncovered, slowly changes into vapour. Wet clothes dry up. What happens to water in the above two examples? We know that particles of matter are always moving and are never at rest. At a given temperature in any gas, liquid or solid, there are particles with different amounts of kinetic energy. In the case of liquids, a small fraction of particles at the surface, having higher kinetic energy, is able to break away from the forces of attraction of other particles and gets converted into vapour. This phenomenon of change of a liquid into vapours at any temperature below its boiling point is called evaporation.
 "
"In an experiment to determine the melting point of ice, mention two important precautions to be taken. ", The bulb of the thermometer should be completely inside the crushed ice.  The solution should be stirred regularly to keep a uniform temperature. ,"Take about 150 g of ice in a beaker and suspend a laboratory thermometer so that its bulb is in contact with the ice, as in Fig. 1.6.
 "
"In an experiment to determine the boiling point of water, the stop watch used to note down the temperature of water at different intervals of time has 20 divisions between 0 to 10s marks. Find the least count of the stop watch. (Board Term I, 2015, 3GS246G, Board 2014, Set-MNM9GZH) 18.  19 divisions is equivalent to 9·5°C. Thus overall temperature is 99·5°C. 19.  Distilled water does not contain any impurity. 20.  To make sure that the boiling point obtained is accurate even when water sample contains nonvolatile impurities dissolved. 21.  Liquid, solid, gas. 22.  On boiling, temperature remains constant till all the water is converted into steam. 23.  10 C/20 div.= 0·5. 24.  Boiling point may increase due to presence of impurities. 25.  Pumice stone pieces helps in avoiding bumping. 26.  It has a wide range of temperature tolerance.",Least count = 10/20 = 0.5   2,"20
 "
"In an experiment to determine the melting point of ice in laboratory, what form of ice should be preferably used ? When should the reading of thermometer be noted ? ", Crushed ice preferably from distilled water.  When whole of the ice melts and temperature becomes constant. ,"Start heating the beaker on a low flame. Note the temperature when the ice starts melting. Note the temperature when all the ice has converted into water. Record your observations for this conversion of solid to liquid state. Now, put a glass rod in the beaker and heat while stirring till the water starts boiling. Keep a careful eye on the thermometer reading till most of the water has vaporised. Record your observations for the conversion of water in the liquid state to the gaseous state.
 "
"In an experiment to determine the boiling point of water, mention two important precautions to be taken. ", Pumice stone pieces should be added to stop bumping of water.  The thermometer should be just above the surface of water.  1 + 1,"Fill water in a beaker or a glass up to the brim. Gently touch the water surface with one of the prongs of the vibrating tuning fork, as shown in Fig. 12.2. Next dip the prongs of the vibrating tuning fork in water, as shown in Fig. 12.3. Observe what happens in both the cases. Discuss with your friends why this happens.
 Fig. 12.2: One of the prongs of the vibrating tuning fork touching the water surface.
 Fig. 12.2: One of the prongs of the vibrating tuning fork touching the water surface.
 "
"In an experiment to determine the boiling point of water, state reason for the following precautions :   The bulb of thermometer should not touch the sides of beaker.  While boiling water, pumice stones should be added.", Sides of the beaker are at slightly higher temperature.  To avoid bumping.  1 + 1,"Take approximately 50 mL of water each in two separate beakers. Add salt in one beaker and sugar or barium chloride in the second beaker with continuous stirring. When no more solute can be dissolved, heat the contents of the beaker to raise the temperature by about 5°C. Start adding the solute again.
 "
Why do we fix a two holed-cork in the round bottom flask while determining the boiling point of water ?,We fix a two holed-cork in the round bottom flask in order to fix the thermometer through one of the holes in the cork and the glass tube through the other.,"Take a test tube of good quality glass material and put a small amount of water in it. Place a stop cork at the mouth of it. Now suspend the test tube horizontally by two strings or wires as shown in Fig. 9.16. Heat the test tube with a burner until water vaporises and the cork blows out. Observe that the test tube recoils in the direction opposite to the direction of the cork.
 "
Why does the temperature of a substance remain constant during its melting point or boiling point ?,"During melting, latent heat of fusion and during boiling, latent heat of vaporisation overcome the interparticle force of attraction, therefore, temperature remains constant. www.excellup.com www.gradestack.com www.physicscatalyst.com www.en.wikipedia.org www.chem4kids.com www.edinformatics.com qqq","On increasing the temperature of solids, the kinetic energy of the particles increases. Due to the increase in kinetic energy, the particles start vibrating with greater speed. The energy supplied by heat overcomes the forces of attraction between the particles. The particles leave their fixed positions and start moving more freely. A stage is reached when the solid melts and is converted to a liquid. The minimum temperature at which a solid melts to become a liquid at the atmospheric pressure is called its melting point. The melting point of a solid is an indication of the strength of the force of attraction between its particles. The melting point of ice is 273.15 K*. The process of melting, that is, change of solid state into liquid state is also known as fusion. When a solid melts, its temperature remains the same, so where does the heat energy go? You must have observed, during the experiment of melting, that the temperature of the system does not change after the melting point is reached, till all the ice melts. This happens even though we continue to heat the beaker, that is, we continue to supply heat. This heat gets used up in changing the
 state by overcoming the forces of attraction between the particles. As this heat energy is absorbed by ice without showing any rise in temperature, it is considered that it gets hidden into the contents of the beaker and is known as the latent heat. The word latent means hidden. The amount of heat energy that is required to change 1 kg of a solid into liquid at atmospheric pressure at its melting point is known as the latent heat of fusion. So, particles in water at 00 C (273 K) have more energy as compared to particles in ice at the same temperature. When we supply heat energy to water, particles start moving even faster. At a certain temperature, a point is reached when the particles have enough energy to break free from the forces of attraction of each other. At this temperature the liquid starts changing into gas. The temperature at which a liquid starts boiling at the atmospheric pressure is known as its boiling point. Boiling is a bulk phenomenon. Particles from the bulk of the liquid gain enough energy to change into the vapour state. For water this temperature is 373 K (100 0C = 273 + 100 = 373 K). Can you define the latent heat of vaporisation? Do it in the same way as we have defined the latent heat of fusion. Particles in steam, that is, water vapour at 373 K (1000 C) have more energy than water at the same temperature. This is because particles in steam have absorbed extra energy in the form of latent heat of vaporisation.
 Latent heat of vaporisation is the heat energy required to change 1 kg of a liquid to gas at atmospheric pressure at its boiling point.
 •
 Latent heat of fusion is the amount of heat energy required to change 1 kg of solid into liquid at its melting point. 11
 Latent heat of fusion is the amount of heat energy required to change 1 kg of solid into liquid at its melting point. 11
 "
 Name the two components of a colloidal solution.   Colloids are quite stable. Name the process by which you can separate the components of a colloidal solution. , Dispersed phase and the dispersion meduim.  Centrifugation.  1 + 1,"The components of a colloidal solution are the dispersed phase and the dispersion medium. The solute-like component or the dispersed particles in a colloid form the dispersed phase, and the component in which the dispersed phase is suspended is known as the dispersing medium. Colloids are classified according to the state (solid, liquid or gas) of the dispersing medium and the dispersed phase. A few common examples are given in Table 2.1. From this table you can see that they are very common everyday life. Fig. 2.4: The Tyndall effect
 Table 2.1: Common examples of colloids Dispersed phase
 Dispersing Medium
 "
Differentiate between true solution and colloids on the basis of particle size and homogeneity. ,Difference Between True Solution and Colloids : S. No.   True Solutions Colloids The particle size of The particle size ranges solute is less than 1 from 1 to 100 nm. nm. It is homogeneous. It may appear to be homogeneous but it is heterogeneous.,"A mixture contains more than one substance (element and/ or compound) mixed in any proportion. Mixtures can be separated into pure substances using appropriate separation techniques. A solution is a homogeneous mixture of two or more substances. The major component of a solution is called the solvent, and the minor, the solute. The concentration of a solution is the amount of solute present per unit volume or per unit mass of the solution. Materials that are insoluble in a solvent and have particles that are visible to naked eyes, form a suspension. A suspension is a heterogeneous mixture. Colloids are heterogeneous mixtures in which the particle size is too small to be seen with the naked eye, but is big enough to scatter light. Colloids are useful in industry and daily life. The particles are called the dispersed phase and the medium in which they are distributed is called the dispersion medium. Pure substances can be elements or compounds. An element is a form of matter that cannot be broken down by chemical reactions into simpler substances. A compound is a substance composed of two or more different types of elements, chemically combined in a fixed proportion. Properties of a compound are different from its constituent elements, whereas a mixture shows the properties of its constituting elements or compounds. 27
 "
A solution is prepared by adding 40 g of sugar in 100 g of water. Calculate the concentration in terms of mass by mass percentage of solution.,Mass% = mass of solute mass of solution ,"Example 2.1 A solution contains 40 g of common salt in 320 g of water. Calculate the concentration in terms of mass by mass percentage of the solution. Solution: Mass of solute (salt) = 40 g Mass of solvent (water) = 320 g We know, Mass of solution = Mass of solute + Mass of solvent = 40 g + 320 g = 360 g Mass percentage of solution =
 =
 Mass of solute Mass of solution
 Mass of solute Mass of solution
 "
"On dissolving chalk powder in water, a suspension is obtained. Give any four reasons to support the fact that mixture so obtained is a suspension only. ",Reasons :  Heterogeneous mixture  Particles can be seen with the naked eye  Scatter a beam of light  Unstable  Can be filtered.  ½ × 4 ,"A solution is a homogeneous mixture. The particles of a solution are smaller than 1 nm (10-9 metre) in diameter. So, they cannot be seen by naked eyes. Because of very small particle size, they do not scatter a beam of light passing through the solution. So, the path of light is not visible in a solution. The solute particles cannot be separated from the mixture by the process of filtration. The solute particles do not settle down when left undisturbed, that is, a solution is stable.
 "
"Identify solute and solvent in the following :  Tincture of iodine,  Aerated drinks. ","Tincture of iodine : Iodine  and alcohol , Aerated drinks : CO2  and water .  1+1","Examples: (i) A solution of sugar in water is a solid in liquid solution. In this solution, sugar is the solute and water is the solvent. (ii) A solution of iodine in alcohol known as ‘tincture of iodine’, has iodine (solid) as the solute and alcohol (liquid) as the solvent. (iii) Aerated drinks like soda water etc., are gas in liquid solutions. These contain carbon dioxide (gas) as solute and water (liquid) as solvent. (iv) Air is a mixture of gas in gas. Air is a homogeneous mixture of a number of gases. Its two main constituents are: oxygen (21%) and nitrogen (78%). The other gases are present in very small quantities.
 "
Define metalloid. Write names of two metalloids. ," Metalloids are the elements which have intermediate properties between metals and non-metals.  Boron, silicon and germanium.   1 + 1 ","Table 3.3 : Atomicity of some elements Type of Element Non-Metal
 "
State two reasons to justify that air is a mixture and water is compound. ,S.No. Air Water  Variable composition. Definite composition i.e. 2 atoms of hydrogen and 1 atom of O.  Constituents can be Cannot be separated separated by simple into its constituents by physical methods physical methods.  1 + 1,"2. A mixture has a variable composition.
 "
What are the two components of a solution ? Write two properties of a solution. ," The two components of a solution are solute and solvent.  The solution is stable, particles of solution are very small in size, smaller than 1 nm.  1 + 1","A solution has a solvent and a solute as its components. The component of the solution that dissolves the other component in it (usually the component present in larger amount) is called the solvent. The component of the solution that is dissolved in the solvent (usually present in lesser quantity) is called the solute.
 "
"Identify the dispersed phase and dispersing medium in the following colloids :  Fog,  Cheese. ",S. No. Colloids Dispersed phase Dispersing Medium  Fog Liquid Gas  Cheese Liquid Solid  1 + 1,"They cannot be separated from the mixture by the process of filtration. But, a special technique of separation known as centrifugation (perform activity 2.5), can be used to separate the colloidal particles.
 The components of a colloidal solution are the dispersed phase and the dispersion medium. The solute-like component or the dispersed particles in a colloid form the dispersed phase, and the component in which the dispersed phase is suspended is known as the dispersing medium. Colloids are classified according to the state (solid, liquid or gas) of the dispersing medium and the dispersed phase. A few common examples are given in Table 2.1. From this table you can see that they are very common everyday life. Fig. 2.4: The Tyndall effect
 The components of a colloidal solution are the dispersed phase and the dispersion medium. The solute-like component or the dispersed particles in a colloid form the dispersed phase, and the component in which the dispersed phase is suspended is known as the dispersing medium. Colloids are classified according to the state (solid, liquid or gas) of the dispersing medium and the dispersed phase. A few common examples are given in Table 2.1. From this table you can see that they are very common everyday life. Fig. 2.4: The Tyndall effect
 A colloid is a heterogeneous mixture. The size of particles of a colloid is too small to be individually seen by naked eyes. Colloids are big enough to scatter a beam of light passing through it and make its path visible. They do not settle down when left undisturbed, that is, a colloid is quite stable.
 uestions 1. Differentiate between homogeneous and heterogeneous mixtures with examples. 2. How are sol, solution and suspension different from each other? 3. To make a saturated solution, 36 g of sodium chloride is dissolved in 100 g of water at 293 K. Find its concentration at this temperature.
 Table 2.1: Common examples of colloids Dispersed phase
 "
"Classify the following into element, compound and mixture :  Brass, gold, hydrogen sulphide, air.","Brass and air – mixture, Gold – element, Hydrogen sulphide – compound. ","Copper Fluorine Gold Hydrogen Iodine Iron Lead Magnesium
 "
What is meant by concentration of a solution ? How will you prepare a 10% solution of sugar ? ,Concentration of a solution is the amount of the solute present in a given amount  of solution . Dissolve 10 g of sugar in  = 90 g of water  1 + 1,"Example 2.1 A solution contains 40 g of common salt in 320 g of water. Calculate the concentration in terms of mass by mass percentage of the solution. Solution: Mass of solute (salt) = 40 g Mass of solvent (water) = 320 g We know, Mass of solution = Mass of solute + Mass of solvent = 40 g + 320 g = 360 g Mass percentage of solution =
 =
 Mass of solute Mass of solution
 "
A mixture of alcohol and water is homogeneous while that of oil and water is heterogeneous. Explain. ,"When alcohol combines with water, the components mix uniformly to form a single phase and there is no boundary of separation. When oil is added to water, the components are not thoroughly mixed and there is a boundary of separation between oil and water forming separate layers.","Liquids Water (Sea) Water (distilled) Ethanol Methanol
 "
" What does it mean when we say that the solubility of sodium chloride is 36 g at 293 K ?  The quantity of sodium chloride dissolved in 100 g of water at 310 K will be :  more than 36 g,  less than 36 g ? Give reasons for your answer. ", This means that 36 g of NaCl can dissolve in 100 g of water at 293 K and at 1 atm. pressure .  More than 36 g because increase in temperature will increases the solubility of a solid in a liquid.  1 + 1,"Example 2.1 A solution contains 40 g of common salt in 320 g of water. Calculate the concentration in terms of mass by mass percentage of the solution. Solution: Mass of solute (salt) = 40 g Mass of solvent (water) = 320 g We know, Mass of solution = Mass of solute + Mass of solvent = 40 g + 320 g = 360 g Mass percentage of solution =
 "
Beakers A and B contain a solution of potassium permanganate and a mixture of chalk powder in water. Mention one point of difference that you would observe in the two mixtures. On the basis of the observation categorize the two as homogeneous or heterogeneous mixture. ,"A : Uniform composition/particles not visible. B : Non-uniform composition/particle may be visible. Therefore, A is homogeneous and B is heterogeneous.","A colloid is a heterogeneous mixture. The size of particles of a colloid is too small to be individually seen by naked eyes. Colloids are big enough to scatter a beam of light passing through it and make its path visible. They do not settle down when left undisturbed, that is, a colloid is quite stable.
 "
Both smoke and fog are called as Aerosols. Identify the dispersed phase and dispersing medium in each of them. ,In smoke dispersed phase is solid and dispersing medium is gas. In fog dispersed phase is liquid and dispersing medium is gas. ,"The components of a colloidal solution are the dispersed phase and the dispersion medium. The solute-like component or the dispersed particles in a colloid form the dispersed phase, and the component in which the dispersed phase is suspended is known as the dispersing medium. Colloids are classified according to the state (solid, liquid or gas) of the dispersing medium and the dispersed phase. A few common examples are given in Table 2.1. From this table you can see that they are very common everyday life. Fig. 2.4: The Tyndall effect
 "
"Roopa mixed sugar and common salt in a pot by mistake, what will be the nature of this mixture ? Write any two observations on the basis of which you would categorise it. ","Heterogeneous. This mixture will have :  Physically distinct parts,  Non-uniform composition ","2.1 What is a Mixture?
 •
 Mixtures are constituted by more than one kind of pure form of matter. We know that dissolved sodium chloride can be separated from water by the physical process of
 2. A mixture has a variable composition.
 "
Give an example for each of the following :  Solid - Liquid homogeneous mixture.  Gas - Gas homogeneous mixture.  Liquid - Liquid heterogeneous mixture. , Sugar in water  Air  Oil in water,"Sugar
 "
 How can we say that sugar is a pure substance whereas milk in not ?  Which of the following materials fall in the category of a pure substance ?  Ice  Iron  Wood  Brick ," Sugar is a pure substance because it cannot be separated and formed of only single type of molecule. In the case of milk it can be separated IS MATTER AROUND US PURE ? by physical process into its components. It has components like water, fat, proteins etc.  Ice and iron are pure substances as they contain particles of only one kind of matter while wood and brick contains more than one kind of matter.","Chapter 2 IS MATTER AROUND US PURE? How do we judge whether milk, ghee, butter, salt, spices, mineral water or juice that we buy from the market are pure?
 Fig. 2.1: Some consumable items
 Have you ever noticed the word ‘pure’ written on the packs of these consumables? For a common person pure means having no adulteration. But, for a scientist all these things are actually mixtures of different substances and hence not pure. For example, milk is actually a mixture of water, fat, proteins etc. When a scientist says that something is pure, it means that all the constituent particles of that substance are the same in their chemical nature. A pure substance consists of a single type of particles. In other words, a substance is a pure single form of matter. As we look around, we can see that most of the matter around us exist as mixtures of two or more pure components, for example, sea water, minerals, soil etc. are all mixtures.
 Have you ever noticed the word ‘pure’ written on the packs of these consumables? For a common person pure means having no adulteration. But, for a scientist all these things are actually mixtures of different substances and hence not pure. For example, milk is actually a mixture of water, fat, proteins etc. When a scientist says that something is pure, it means that all the constituent particles of that substance are the same in their chemical nature. A pure substance consists of a single type of particles. In other words, a substance is a pure single form of matter. As we look around, we can see that most of the matter around us exist as mixtures of two or more pure components, for example, sea water, minerals, soil etc. are all mixtures.
 evaporation. However, sodium chloride is itself a pure substance and cannot be separated by physical process into its chemical constituents. Similarly, sugar is a substance which contains only one kind of pure matter and its composition is the same throughout. Soft drink and soil are not single pure substances. Whatever the source of a pure substance may be, it will always have the same characteristic properties. Therefore, we can say that a mixture contains more than one pure substance.
 "
"What do you mean by a concentration of a solution ? Mention two ways, of expressing the concentration of a solution. ",Mercury is the only liquid metal and bromine is the only liquid non-metal. Two gaseous non-metals are hydrogen and nitrogen.,"Liquid
 Liquid
 Liquid
 "
Differentiate between mixture and compound. ,S. Mixture No. Elements or compounds Combination of two just mix together to form or more elements. a mixture and no new compounds is formed. Variable composition. Shows the properties New substance has of the constituent totally different substances. properties. Constituents can be Constituents can separated fairly easily by be separated by physical methods. only chemical or electrochemical reaction.,"1. Elements or compounds just mix together to form a mixture and no new compound is formed.
 "
"Compare solution, suspension and colloids in terms of :  Stability  Filterability  Tyndall effect","S.No. Compounds Solutions  Suspension Colloids  Stability Stable Unstable Stable  Filterability Cannot be filtered Can be filtered Cannot be filtered  Tyndall effect Do not show tyndall effect Do not show tyndall effect Shows Tyndall effect  1 × 3  Identify metals from the following : boron, sodium, mercury, carbon.","Fig. 2.3: (a) Solution of copper sulphate does not show Tyndall effect, (b) mixture of water and milk shows Tyndall effect.
 "
 State any one difference between pure and impure substances.    What will you observe when : 		 Carbon disulphide is added compound iron sulphide ? to the 		 Dil. hydrochloric acid is added to a mixture of iron filings and sulphur powder. ," Pure substances contain only one kind of particles or two or more particles in a fixed ratio while impure substance contain more than one kind of particles.   No reaction,  Evolution of gas.","Have you ever noticed the word ‘pure’ written on the packs of these consumables? For a common person pure means having no adulteration. But, for a scientist all these things are actually mixtures of different substances and hence not pure. For example, milk is actually a mixture of water, fat, proteins etc. When a scientist says that something is pure, it means that all the constituent particles of that substance are the same in their chemical nature. A pure substance consists of a single type of particles. In other words, a substance is a pure single form of matter. As we look around, we can see that most of the matter around us exist as mixtures of two or more pure components, for example, sea water, minerals, soil etc. are all mixtures.
 "
 Compare metals and non-metals based on their physical properties .  What are metalloids. Give two example., Differences between Metals and Non-Metals : S. Metal No.  They have lustre.    Non-Metals They are not lustrous. They are ductile. They are non-ductile. They are malleable. Non-malleable. Conduct heat and Poor conductors of electricity. heat and electricity.  They are sonorous. They are nonsonorous   Metalloids : Some elements have intermediate properties between those of metals and nonmetals. e.g. Boron/Silicon etc.  Sodium and mercury are metals.,"2.5.1 ELEMENTS Robert Boyle was the first scientist to use the term element in 1661. Antoine Laurent Lavoisier (1743-94), a French chemist, was the first to establish an experimentally useful definition of an element. He defined an element as a basic form of matter that cannot be broken down into simpler substances by chemical reactions. Elements can be normally divided into metals, non-metals and metalloids. Metals usually show some or all of the following properties: • They have a lustre (shine). • They have silvery-grey or golden-yellow colour. • They conduct heat and electricity. • They are ductile (can be drawn into wires). • They are malleable (can be hammered into thin sheets). • They are sonorous (make a ringing sound when hit). Examples of metals are gold, silver, copper, iron, sodium, potassium etc. Mercury is the only metal that is liquid at room temperature. Non-metals usually show some or all of the following properties: • They display a variety of colours. • They are poor conductors of heat and electricity. • They are not lustrous, sonorous or malleable. Examples of non-metals are hydrogen, oxygen, iodine, carbon (coal, coke), bromine, chlorine etc. Some elements have intermediate properties between those of metals and non-metals, they are called metalloids; examples are boron, silicon, germanium etc.
 "
Name the three categories in which elements can be normally divided. Give any one property of each element belonging to each category. ,"Metals, non-metal, metalloids. Metals have lustre / conduct heat / ductile / malleable / sonorous / conduct electricity etc. Non-metals have variety of colours / poor conductors of heat and electricity etc. Metalloids have properties intermediate between those of metals and non-metals.   1½ + 1½","2.5.1 ELEMENTS Robert Boyle was the first scientist to use the term element in 1661. Antoine Laurent Lavoisier (1743-94), a French chemist, was the first to establish an experimentally useful definition of an element. He defined an element as a basic form of matter that cannot be broken down into simpler substances by chemical reactions. Elements can be normally divided into metals, non-metals and metalloids. Metals usually show some or all of the following properties: • They have a lustre (shine). • They have silvery-grey or golden-yellow colour. • They conduct heat and electricity. • They are ductile (can be drawn into wires). • They are malleable (can be hammered into thin sheets). • They are sonorous (make a ringing sound when hit). Examples of metals are gold, silver, copper, iron, sodium, potassium etc. Mercury is the only metal that is liquid at room temperature. Non-metals usually show some or all of the following properties: • They display a variety of colours. • They are poor conductors of heat and electricity. • They are not lustrous, sonorous or malleable. Examples of non-metals are hydrogen, oxygen, iodine, carbon (coal, coke), bromine, chlorine etc. Some elements have intermediate properties between those of metals and non-metals, they are called metalloids; examples are boron, silicon, germanium etc.
 "
"Classify sol, aerosol and gel, from the following list : Milk of magnesia, smoke, cheese, mist, mud, butter. ","Milk of magnesia - Sol, Smoke- Aerosol, Cheese - Gel, Mist - Aerosol, Mud- Sol, Butter - Gel. ½ × 6 ","Milk of magnesia, mud
 "
"You are provided with soda water, milk and muddy water. How can you differentiate between them in terms of :  Homogeneity,  Filtration,  Tyndall effect. ",S. No. Property Soda water Milk Muddy water  Homogeneity Homogeneous Heterogeneous Heterogeneous  Filtration Cannot be separated Cannot be separated Cannot be separated  Tyndall effect Does not show Shows Shows  ,"Fig. 2.3: (a) Solution of copper sulphate does not show Tyndall effect, (b) mixture of water and milk shows Tyndall effect.
 "
"Give reasons :   Survival of fish and other aquatic animals become difficult during summers ? 		 When a beam of light is thrown on a clear solution of copper sulphate kept in a dark room, it does not glow.  Give two reasons why crystallization is better than simple evaporation. ","  Because at high temperature solubility of a gas in a liquid decreases. Thus, less amount of dissolved oxygen is available. 		 Because it doesn’t show Tyndall effect.   Some solids decompose on heating to dryness. 			On evaporation these contaminate the solid. 		 Some impurities may remain dissolved in the solution even after filtration. 			On evaporation these contaminate the solid. 		  1 + 1 + 1","On increasing the temperature of solids, the kinetic energy of the particles increases. Due to the increase in kinetic energy, the particles start vibrating with greater speed. The energy supplied by heat overcomes the forces of attraction between the particles. The particles leave their fixed positions and start moving more freely. A stage is reached when the solid melts and is converted to a liquid. The minimum temperature at which a solid melts to become a liquid at the atmospheric pressure is called its melting point. The melting point of a solid is an indication of the strength of the force of attraction between its particles. The melting point of ice is 273.15 K*. The process of melting, that is, change of solid state into liquid state is also known as fusion. When a solid melts, its temperature remains the same, so where does the heat energy go? You must have observed, during the experiment of melting, that the temperature of the system does not change after the melting point is reached, till all the ice melts. This happens even though we continue to heat the beaker, that is, we continue to supply heat. This heat gets used up in changing the
 state by overcoming the forces of attraction between the particles. As this heat energy is absorbed by ice without showing any rise in temperature, it is considered that it gets hidden into the contents of the beaker and is known as the latent heat. The word latent means hidden. The amount of heat energy that is required to change 1 kg of a solid into liquid at atmospheric pressure at its melting point is known as the latent heat of fusion. So, particles in water at 00 C (273 K) have more energy as compared to particles in ice at the same temperature. When we supply heat energy to water, particles start moving even faster. At a certain temperature, a point is reached when the particles have enough energy to break free from the forces of attraction of each other. At this temperature the liquid starts changing into gas. The temperature at which a liquid starts boiling at the atmospheric pressure is known as its boiling point. Boiling is a bulk phenomenon. Particles from the bulk of the liquid gain enough energy to change into the vapour state. For water this temperature is 373 K (100 0C = 273 + 100 = 373 K). Can you define the latent heat of vaporisation? Do it in the same way as we have defined the latent heat of fusion. Particles in steam, that is, water vapour at 373 K (1000 C) have more energy than water at the same temperature. This is because particles in steam have absorbed extra energy in the form of latent heat of vaporisation.
 So, we infer that the state of matter can be changed into another state by changing the temperature. We have learnt that substances around us change state from solid to liquid and from liquid to gas on application of heat. But there
 Applying pressure and reducing temperature can liquefy gases. Have you heard of solid carbon dioxide (CO2)? It is stored under high pressure. Solid CO2 gets converted directly to gaseous state on decrease of pressure to 1 atmosphere* without coming into liquid state. This is the reason that solid carbon dioxide is also known as dry ice. Thus, we can say that pressure and temperature deter mine the state of a substance, whether it will be solid, liquid or gas.
 "
List three differences between properties of metals and non-metals. ,"Metals :  Metals are sonorous i.e., they produce sound.  Metals can be beaten into thin sheets i.e., malleable.  Metals can be drawn into wires i.e., ductile. Non-metals :  Non-metals are non-sonorous as they do not produce any sound.  Non-metals are fragile.  Non-metals are non-ductile.","From the above activities what do you conclude? Can you produce sound without a vibrating object? In the above activities we have produced sound by striking the tuning fork. We can also produce sound by plucking, scratching, rubbing, blowing or shaking different objects. As per the above activities what do we do to the objects? We set the objects vibrating and produce sound. Vibration means a kind of rapid to and fro motion of an object. The sound of the human voice is produced due to vibrations in the vocal cords. When a bird flaps its wings, do you hear any sound? Think how the buzzing sound accompanying a bee is produced. A stretched rubber band when
 "
