question,answer,context
(a) Write the similarities between mode of transmission of ‘factor’ from parents to offspring as conceived by Mendel and chromosomes through gametes. (b) What were the three main steps adopted by Mendel for his breeding experiments ?,"(a) (i) Both Mendelian factors, which are now known as genes and chromosomes are found in pairs. 		(ii) Both segregate at the time of gamete formation, during meiotic cell division. 		(iii) The paired condition is again restored after fertilization. (b) (i) Selection of a pure plant. 		(ii) Production of first generation plants (hybrids) by cross-pollination between the two varieties. 		(iii) Raising of second and subsequent generation by self-fertilization of hybrids.","Mendel used a number of contrasting visible characters of garden peas – round/wrinkled seeds, tall/short plants, white/violet flowers and so on. He took pea plants with different characteristics – a tall plant and a short plant, produced progeny by crossing them, and calculated the percentages of tall or short progeny. In the first place, there were no halfway characteristics in this firstgeneration, or F1 progeny – no ‘medium-height’ plants. All plants were tall. This meant that only one of the parental traits was seen, not some mixture of the two. So the next question was, were the tall plants in the F1 generation exactly the same as the tall plants of the parent generation? Mendelian experiments test this by getting both the parental plants and these F1 tall plants to reproduce by self-pollination. The progeny of the parental plants are, of course, all tall. However, the second-generation, or F2, progeny of the F1 tall plants are not all tall. Instead, one quarter of them are short. This indicates that both the tallness and shortness traits were inherited in the F1 plants, but only the tallness trait was expressed. This led Mendel to propose that two copies of factor (now called genes) controlling traits are present in sexually reproducing organism. These two may be identical, or may be different, depending on the parentage. A pattern of inheritance can be worked out with this assumption, as shown in Fig. 9.3.
 "
State and describe in brief any three main factors responsible for the rise of a new species.,"Factors responsible for rise of a new species are : (i) Genetic drift : Over generation, genetic drift may accumulate which lead to the formation of a new species. (ii) Natural selection : Due to natural selection, variation may occur which lead to the formation of a new species. (iii) DNA change : Variation during DNA copying often lead to the formation of a new species. (Any two) 3","What factors could lead to the rise of a new species?
 "
List three roles of fossils in tracing evolutionary relationships.,"(i) Fossils and their study is useful in knowing about the species which are no longer alive. (ii) They provide evidence and missing links between two classes. (iii) They are helpful in forming a sequence of organisms in the pathway of evolution. Thus, fossils have an importance in deciding evolutionary relationship. 3","What are fossils? What do they tell us about the process of evolution?
 "
What is the significance of homologous and analogous organs in the process of evolution ? 5,"The significance of homologous and analogous organs in the process of evolution are as follows : (i) The existence of homologous anatomical structures implies a common evolutionary origin of amphibians, reptiles, birds and mammals from same ancient fish ancestor. (ii) The homologous structures seen in successive generations indicate relationship and their possessors are the diverse descendants of common ancestry. They point to evolution and divergence from the ancestral type. (iii) Analogous organs have arisen in the evolutionary process through adaptation of different organisms to a similar mode of life.","Figure 9.8 Homologous organs
 When we try to follow evolutionary relationships, how do we identify characteristics as common? These characteristics in different organisms would be similar because they are inherited from a common ancestor. As an example, consider the fact that mammals have four limbs, as do birds, reptiles and amphibians (Fig. 9.8). The basic structure of the limbs is similar though it has been modified to perform different functions in various vertebrates. Such a homologous characteristic helps to identify an evolutionary relationship between apparently different species. However, all similarities simply in organ shape are not necessarily because of common ancestry. What would we think about the wings of
 When we try to follow evolutionary relationships, how do we identify characteristics as common? These characteristics in different organisms would be similar because they are inherited from a common ancestor. As an example, consider the fact that mammals have four limbs, as do birds, reptiles and amphibians (Fig. 9.8). The basic structure of the limbs is similar though it has been modified to perform different functions in various vertebrates. Such a homologous characteristic helps to identify an evolutionary relationship between apparently different species. However, all similarities simply in organ shape are not necessarily because of common ancestry. What would we think about the wings of
 "
How do you call in short the Lamarck’s theory of evolution ? Who disapproved it initially and how ?,"Lamarck theory is called theory of inheritance of acquired characters. It says that the organisms are exposed to new needs due to a change in the environment. They acquire same characters during their lifetime to adapt themselves to the new needs. These characters are passed on to the next generation. For example, the long neck of giraffe is due to need to catch the leaves of long tress. A. Weismann rejected the theory of Lamarck, stating that adaptations based in the somatic cells cannot be inherited.","9.3.2 Acquired and Inherited Traits We discussed the idea that the germ cells of sexually reproducing populations are made in specialised reproductive tissue. If the weight of the beetle is reduced because of starvation, that will not change the DNA of the germ cells. Therefore, low weight is not a trait that can be inherited by the progeny of a starving beetle. Therefore, even if some generations of beetles are low in weight because of starvation, that is not an example of evolution, since the change is not inherited over generations. Change in non-reproductive tissues cannot be passed on to the DNA of the germ cells. Therefore the experiences of an individual during its lifetime cannot be passed on to its progeny, and cannot direct evolution. Consider another example of how an individual cannot pass on to its progeny the experiences of its lifetime. If we breed a group of mice, all their progeny will have tails, as expected. Now, if the tails of these mice are removed by surgery in each generation, do these tailless mice have tailless progeny? The answer is no, and it makes sense because removal of the tail cannot change the genes of the germ cells of the mice. Charles Robert Darwin (1809–1882) Charles Darwin set out on a voyage when he was 22 years old. The five-year voyage took him to South America and the islands off its coast. The studies that he conducted during this voyage were to change forever the way we look at the variety of life on earth. Interestingly, after he got back to England, he never left its shores again. He stayed at home and conducted various experiments that led him to formulate his hypothesis that evolution took place due to natural selection. He did not know the mechanism whereby variations arose in the species. He would have been enlightened by Mendel’s experiments, but these two gentlemen did not know of each other or their work! We often associate Darwin solely with the theory of evolution. But he was an accomplished naturalist, and one of the studies he conducted was to do with the role of earthworms in soil fertility. This is the reason why the ideas of heredity and genetics that we have discussed earlier are so essential for understanding evolution. Even Charles Darwin, who came up with the idea of evolution of species by natural selection in the nineteenth century, could not work out the mechanism. It is ironic that he could have done so if he had seen the significance of the experiments his Austrian contemporary, Gregor Mendel, was doing. But then, Mendel too did not notice Darwin’s work as relevant to his!
 "
"All the human races like Africans, Asians, Europeans, Americans and other might have evolved from a common ancestor. Provide a few evidences in support of this view.  5",All the human races have evolved from a common ancestor because they possess : (i) Common body plan (ii) Common structure (iii) Common physiology (iv) Common metabolism (v) Constant chromosome number (vi) Common genetic blue–print (vii) Free inter–breeding (Any five) ,"9.6.1 Human Evolution The same tools for tracing evolutionary relationships – excavating, time-dating and studying fossils, as well as determining DNA sequences – have been used for studying human evolution. There is a great diversity of human forms and features across the planet. So much so that, for a long time, people used to talk about human ‘races’. Skin colour used to be the commonest way of identifying these socalled races. Some were called yellow, some black, white or brown. A major question debated for a long time was, have these apparent groups evolved differently? Over recent years, the evidence has become very clear. The answer is that there is no biological basis to the notion of human races. All humans are a single species. Not only that, regardless of where we have lived for the past few thousand years, we all come from Africa. The earliest members of the human species, Homo sapiens, can be traced there. Our genetic footprints can be traced back to our African roots. A couple of hundred thousand years ago, some of our ancestors left Africa while others stayed on. While
 "
Why do fire flies glow at night ? ,"Fire flies have a special kind of substances i.e., luciferin that undergoes oxidation (in the presence of air) in the presence of an enzyme. This reaction is accompanied by the emission of light. Therefore, fire flies glow at night.","Why do substances burn with or without a flame? Have you ever observed either a coal or a wood fire? If not, the next time you get a chance, take close note of what happens when the wood or coal starts to burn. You have seen above that a candle or the LPG in the gas stove burns with a flame. However, you will observe the coal or charcoal in an ‘angithi’ sometimes just glows red and gives out heat without a flame. This is because a flame is only produced when gaseous substances burn. When wood or charcoal is ignited, the volatile substances present vapourise and burn with a flame in the beginning. A luminous flame is seen when the atoms of the gaseous substance are heated and start to glow. The colour produced by each element is a characteristic property of that element. Try and heat a copper wire in the flame of a gas stove and observe its colour. You have seen that incomplete combustion gives soot which is carbon. On this basis, what will you attribute the yellow colour of a candle flame to?
 "
Grapes hanging on the plant do not ferment but after being plucked from the plant can be fermented. Under what conditions do these grapes ferment ? Is it a chemical change ? ,"Grapes when attached to the plants are living and therefore their own immune system presents fermentation. The microbes can grow in the plucked grapes and under anaerobic conditions, these can be fermented.","Take some fruit juice or sugar solution and add some yeast to this. Take this mixture in a test tube fitted with a one-holed cork. Fit the cork with a bent glass tube. Dip the free end of the glass tube into a test tube containing freshly prepared lime water. What change is observed in the lime water and how long does it take for this change to occur? What does this tell us about the products of fermentation?
 We have discussed nutrition in organisms in the last section. The food material taken in during the process of nutrition is used in cells to provide energy for various life processes. Diverse organisms do this in different ways – some use oxygen to break-down glucose completely into carbon dioxide and water, some use other pathways that do not involve oxygen (Fig. 6.8). In all cases, the first step is the break-down of glucose, a six-carbon molecule, into a three-carbon molecule called pyruvate. This process takes place in the cytoplasm. Further, the pyruvate may be converted into ethanol and carbon dioxide. This process takes place in yeast during fermentation. Since this process takes place in the absence of air (oxygen), it is called anaerobic respiration. Breakdown of pyruvate using oxygen takes place in the mitochondria. This
 milk is left at room temperature during summers. an iron tawa/pan/nail is left exposed to humid atmosphere. grapes get fermented. food is cooked. food gets digested in our body. we respire.
 "
"A metal ‘x’ available in the form of ribbons burn in air with a dazzling white light, once heated to its ignition temperature. It leaves a white powder ‘y’ which dissolves in water. The solution so formed turns red litmus blue. Identify ‘x’ and ‘y’ and write the balanced chemical equation of the reaction. 3","Magnesium ribbon burns with dazzling white light, once heated to its ignition temperature. The white powder formed is Magnesium oxide which dissolves in water to give a basic solution which turns red litmus blue. Thus ‘x’ is Mg and ‘y’ is MgO. 2Mg + O2 → 2MgO MgO + H2O → Mg(OH)2","Figure 1.1 Burning of a magnesium ribbon in air and collection of magnesium oxide in a watch-glass
 2020-21
 You must have observed that magnesium ribbon burns with a dazzling white flame and changes into a white powder. This powder is magnesium oxide. It is formed due to the reaction between magnesium and oxygen present in the air.
 You must have observed that magnesium ribbon burns with a dazzling white flame and changes into a white powder. This powder is magnesium oxide. It is formed due to the reaction between magnesium and oxygen present in the air.
 "
Identify the type of chemical reaction and also write the chemical equation for the reaction that takes place when a solution of potassium chloride is mixed with silver nitrate solation. Write the chemical name of one of the products obtained. 3,AgNO3(aq) + KCl(aq) → AgCl(s) + KNO3(aq) 1½ It is a double displacement reaction. Silver chloride / Potassium nitrate.,"Barium chloride + Potassium sulphate → Barium sulphate + Potassium chloride
 8. Write the balanced chemical equation for the following and identify the type of reaction in each case. (a)
 Potassium bromide(aq) + Barium iodide(aq) → Potassium iodide(aq) + Barium bromide(s)
 "
A solution of substance ‘X’ is used for white washing : (i) Name the substance ‘X’ and write its formula. (ii) Express the reaction of ‘X’ with water in the form of a balanced chemical equation.,"(i) X → Quick lime, formula — CaO (ii) CaO + H2O → Ca(OH)2","Ca(OH)2 (aq) + CO2 (g) → CaCO3 ( s) + H2 O (l) (Lime water)
 Figure 1.3 Formation of slaked lime by the reaction of calcium oxide with water
 Take a small amount of calcium oxide or quick lime in a beaker. Slowly add water to this. Touch the beaker as shown in Fig. 1.3. Do you feel any change in temperature?
 Calcium oxide reacts vigorously with water to produce slaked lime (calcium hydroxide) releasing a large amount of heat. CaO(s)
 Calcium oxide reacts vigorously with water to produce slaked lime (calcium hydroxide) releasing a large amount of heat. CaO(s)
 +
 H2O(l) → Ca(OH)2(aq)
 "
"A compound ‘X’ is a constituent of baking powder. It is used as an antacid. When ‘X’ is heated it gives out a gas ‘Y’ which when passed through lime water turns it milky and a salt ‘Z’ is formed which is the main constituent of washing power. Identify X, Y and Z. Write balanced chemical equations for the reactions involved. ","Baking powder (NaHCO3) salt X is commonly used in bakery products. On heating, it forms sodium carbonate (Na2CO3), Y and CO2 gas, Z is evolved. When CO2 gas, Z is passed through lime water, it forms calcium carbonate (CaCO3), which is slightly soluble in water making it milky. X - NaHCO3 ; Y - Na2CO3 ; Z - CO2 Heat → Na2CO3 + H2O + CO2 2 NaHCO3  Heat → Na2CO3 + 10H2O Na2CO3·10H2O ","Bleaching powder is used – (i) for bleaching cotton and linen in the textile industry, for bleaching wood pulp in paper factories and for bleaching washed clothes in laundry; (ii) as an oxidising agent in many chemical industries; and (iii) to make drinking water free from germs. Baking soda The baking soda is commonly used in the kitchen for making tasty crispy pakoras, etc. Sometimes it is added for faster cooking. The chemical name of the compound is sodium hydrogencarbonate (NaHCO3). It is produced using sodium chloride as one of the raw materials. NaCl + H2 O + CO2 + NH3 → NH4 Cl + NaHCO3 (Ammonium (Sodium chloride) hydrogencarbonate)
 (Sodium carbonate)
 Sodium hydrogencarbonate has got various uses in the household. Uses of Baking soda (i) For making baking powder, which is a mixture of baking soda (sodium hydrogencarbonate) and a mild edible acid such as tartaric acid. When baking powder is heated or mixed in water, the following reaction takes place – NaHCO3 + H+
 "
(i) A solution of a substance ‘X’ is used for testing carbon dioxide. Write the equation of the reaction of ‘X’ with carbon dioxide. (ii) How is X obtained ? Write chemical equation.,(i) Substance X is lime water. 		Ca(OH)2 + CO2 → CaCO3 (Lime water) (Carbon dioxide) + H2O (Calcium (Water) carbonate) (ii) Calcium oxide reacts vigorously with water to produce slaked lime (calcium hydroxide) releasing a large amount of heat. CaO(s) + H2O(l) → Ca(OH)2(aq) (Quick lime) (slaked lime),"The reactions occurring in the above Activity are written as – Test tube A: Na 2CO3 (s) + 2 HCl(aq) → 2NaCl(aq) + H2 O(l) + CO2 (g) Test tube B: NaHCO3 (s) + HCl(aq) → NaCl(aq) + H2O(l) + CO 2 (g) On passing the carbon dioxide gas evolved through lime water,
 Ca(OH)2 (aq) + CO2 (g) → CaCO3 ( s) + H2 O (l) (Lime water)
 Figure 1.3 Formation of slaked lime by the reaction of calcium oxide with water
 Take a small amount of calcium oxide or quick lime in a beaker. Slowly add water to this. Touch the beaker as shown in Fig. 1.3. Do you feel any change in temperature?
 Calcium oxide reacts vigorously with water to produce slaked lime (calcium hydroxide) releasing a large amount of heat. CaO(s)
 Calcium oxide reacts vigorously with water to produce slaked lime (calcium hydroxide) releasing a large amount of heat. CaO(s)
 "
Give reasons for the following : (i) All decomposition reactions are endothermic reactions. (ii) Colour of copper sulphate solution changes when an iron nail is dipped in it. (iii) Respiration is an exothermic reaction.,"(i) Decomposition reactions require energy either in the form of heat, light or electricity for breaking down the reactants. So energy is absorbed and are endothermic in nature. (ii) Iron has displaced copper from copper sulphate solution to form iron sulphate which is light green in colour because Fe is more reactive than copper. (iii) During digestion, food containing carbohydrates are broken down to form glucose. This glucose combines with oxygen in the cells of our body and provides energy. Since energy is given, so it is exothermic. ","The above reactions are used in black and white photography. What form of energy is causing these decomposition reactions? We have seen that the decomposition reactions require energy either in the form of heat, light or electricity for breaking down the reactants. Reactions in which energy is absorbed are known as endothermic reactions.
 "
"A brown substance ‘X’ on heating in air forms a substance ‘Y’. When hydrogen gas is passed over heated ‘Y’, it again changes back into X. (i) Name the substances ‘X’ and ‘Y’ (ii) Name the chemical process occurring during both the changes. (iii) Write the chemical equations involved in both the changes. [Board Term-I Set (40), 2012] 3","(i) ‘X’ is Copper (Cu), ‘Y’ is Copper oxide (CuO) 1 (ii) Oxidation and Reduction Heat → 2CuO (iii) 2Cu + O2  Heat → Cu + H2O CuO + H2  ","(1.29)  CuO +H 2 Heat → Cu + H2 O If a substance gains oxygen during a reaction, it is said to be oxidised. If a substance loses oxygen during a reaction, it is said to be reduced. During this reaction (1.29), the copper(II) oxide is losing oxygen and is being reduced. The hydrogen is gaining oxygen and is being oxidised. In other words, one reactant gets oxidised while the other gets reduced during a reaction. Such reactions are called oxidation-reduction reactions or redox reactions.
 "
Can two magnetic lines of force intersect each other ? Give reasons in support of your answer. 3 ,"No, two magnetic lines of force never intersect each other. If two magnetic lines of force intersect each other then at the point of intersection there will be two different directions of magnetic field which is not possible.","Magnetic field is a quantity that has both direction and magnitude. The direction of the magnetic field is taken to be the direction in which a north pole of the compass needle moves inside it. Therefore it is taken by convention that the field lines emerge from north pole and merge at the south pole (note the arrows marked on the field lines in Fig. 13.4). Inside the magnet, the direction of field lines is from its south pole to its north pole. Thus the magnetic field lines are closed curves. The relative strength of the magnetic field is shown by the degree of closeness of the field lines. The field is stronger, that is, the force acting on the pole of another magnet placed is greater where the field lines are crowded (see Fig. 13.4). No two field-lines are found to cross each other. If they did, it would mean that at the point of intersection, the compass needle would point towards two directions, which is not possible.
 A magnetic field exists in the region surrounding a magnet, in which the force of the magnet can be detected.
 n
 Field lines are used to represent a magnetic field. A field line is the path along which a hypothetical free north pole would tend to move. The direction of the magnetic field at a point is given by the direction that a north pole placed at that point would take. Field lines are shown closer together where the magnetic field is greater.
 "
The deflection of the compass needle increases as it is moved towards the pole of a bar magnet. Why ? 3,"The magnetic field due to a bar magnet is highest near its two poles. Therefore, the force exerted by the bar magnet on the compass needle is larger in such a region. That is why the deflection of the compass needle increases when it is moved towards the pole of a bar magnet.","Why does a compass needle get deflected when brought near a bar magnet?
 "
"Sita wants to determine the direction of a force, experienced by a straight current carrying conductor placed in a magnetic field which is perpendicular to it. Which rule will she apply to determine it ?","Sita will apply Fleming’s left hand rule. According to Fleming’s left hand rule, when the forefinger, the central finger and the thumb of the left hand are stretched mutually perpendicular to each other and if the forefinger points in the direction of the magnetic field, the central finger in the direction of current, then the thumb points in the direction of force on the conductor.","the direction of force acting on the current-carrying rod gets reversed. It shows that the direction of the force on the conductor depends upon the direction of current and the direction of the magnetic field. Experiments have shown that the displacement of the rod is largest (or the magnitude of the force is the highest) when the direction of current is at right angles to the direction of the magnetic field. In such a condition we can use a simple rule to find the direction of the force on the conductor. In Activity 13.7, we considered the direction of the current and that of the magnetic field perpendicular to each other and found that the force is perpendicular to both of them. The three directions can be illustrated through a simple rule, called Fleming’s left-hand rule. According to this rule, stretch the thumb, forefinger and middle finger of your left hand such that they are mutually perpendicular (Fig. 13.13). If the first finger points in the direction of magnetic field and the second finger in the direction of current, then the Figure 13.13 thumb will point in the direction of motion or Fleming’s left-hand rule the force acting on the conductor. Devices that use current-carrying conductors and magnetic fields include electric motor, electric generator, loudspeakers, microphones and measuring instruments. In the next few sections we shall study about electric motors and generators. Example 13.2 An electron enters a magnetic field at right angles to it, as shown in Fig. 13.14. The direction of force acting on the electron will be (a) to the right. (b) to the left. (c) out of the page. (d) into the page.
 "
A coil of insulated copper wire is connected to a galvanometer as shown in the diagram. State your observations when a bar magnet is : (i) Pushed into the coil with its north pole entering first. (ii) Held at rest inside the coil. (iii) Name the phenomenon responsible for the above observation.,(i) Momentary deflection in the needle of galvanometer say to the right. (ii) Deflection of the galvanometer drops to zero. (iii) Electromagnetic Induction.,"There is a momentary deflection in the needle of the galvanometer, say to the right. This indicates the presence of a current in the coil AB. The deflection becomes zero the moment the motion of the magnet stops. Now withdraw the north pole of the magnet away from the coil. Now the galvanometer is deflected toward the left, showing that the current is now set up in the direction opposite to the first. Place the magnet stationary at a point near to the coil, keeping its north pole towards the end B of the coil. We see that the galvanometer needle deflects toward the right when the coil is moved towards the north pole of the magnet. Similarly the needle moves toward left when the coil is moved away. When the coil is kept stationary with respect to the magnet, the deflection of the galvanometer drops to zero. What do you conclude from this activity?
 Figure 13.16 Moving a magnet towards a coil sets up a current in the coil circuit, as indicated by deflection in the galvanometer needle.
 Figure 13.16 Moving a magnet towards a coil sets up a current in the coil circuit, as indicated by deflection in the galvanometer needle.
 A galvanometer is an instrument that can detect the presence of a current in a circuit. The pointer remains at zero (the centre of the scale) for zero current flowing through it. It can deflect either to the left or to the right of the zero mark depending on the direction of current. You can also check that if you had moved south pole of the magnet towards the end B of the coil, the deflections in the galvanometer would just be opposite to the previous case. When the coil and the magnet are both stationary, there is no deflection in the galvanometer. It is, thus, clear from this activity that motion of a magnet with respect to the coil produces an induced potential difference, which sets up an induced electric current in the circuit. Michael Faraday (1791–1867) Michael Faraday was an experimental physicist. He had no formal education. He worked in a book-binding shop during his early years. He used to read books that came for binding. This way Faraday developed his interest in science. He got an opportunity to listen to some public lectures by Humphrey Davy of Royal Institute. He made careful notes of Davy’s lectures and sent them to Davy. Soon he was made an assistant in Davy’s laboratory at the Royal Institute. Faraday made several path-breaking discoveries that include electromagnetic induction and the laws of electrolysis. Several universities conferred on him the honorary degrees but he turned down such honours. Faraday loved his science work more than any honour.
 "
All the household electric appliances are connected in parallel. List two advantages of this type of arrangement.,"Two advantages : (i) To have equal potential difference across each appliance. (ii) Each appliance has separate switch to ON / OFF the flow of current through it, so that each circuit can work independently.","What are the advantages of connecting electrical devices in parallel with the battery instead of connecting them in series?
 "
How would the strength of magnetic field due to current carrying loop be affected if : (i) Radius of the loop is reduced to half its original value ? (ii) Strength of current through the loop is doubled ? 3,(i) Strength of magnetic field gets doubled and increases. (ii) Strength of magnetic field gets doubled and increases.,"Magnetic Effects of Electric Current I
 "
Where do we connect a fuse; with a live wire or with a neutral wire ? What happens if the fuse wire is connected to neutral wire ?,"Fuse is always connected to live wire. If fuse wire is connected to neutral wire instead of live wire then even when the fuse burns out, the appliance remains connected to the live wire and the current supply will not be disrupted due to over loading. 3","Figure 13.20 gives a schematic diagram of one of the common domestic circuits. In each separate circuit, different appliances can be connected across the live and neutral wires. Each appliance has a separate switch to ‘ON’/‘OFF’ the flow of current through it. In order that each appliance has equal potential difference, they are connected parallel to each other. Electric fuse is an important component of all domestic circuits. We have already studied the principle and working of a fuse in the previous chapter (see Section 12.7). A fuse in a circuit prevents damage to the appliances and the circuit due to overloading. Overloading can occur when the live wire and the neutral wire come into direct contact. (This occurs when the insulation of wires is damaged or there is a fault in the appliance.) In such a situation, the current in the circuit abruptly increases. This is called short-circuiting. The use of an electric fuse prevents the electric circuit and the appliance from a possible damage by stopping the flow of unduly high electric current. The Joule heating that takes place in the fuse melts it to break the electric circuit. Overloading can also occur due to an accidental hike in the supply voltage. Sometimes overloading is caused by connecting too many appliances to a single socket.
 In our houses we receive AC electric power of 220 V with a frequency of 50 Hz. One of the wires in this supply is with red insulation, called live wire. The other one is of black insulation, which is a neutral wire. The potential difference between the two is 220 V. The third is the earth wire that has green insulation and this is connected to a metallic body deep inside earth. It is used as a safety measure to ensure that any leakage of current to a metallic body does not give any severe shock to a user.
 n
 Fuse is the most important safety device, used for protecting the circuits due to short-circuiting or overloading of the circuits.
 "
Is it possible to change the polarity of an electromagnet ? Give any two uses of electromagnets.,"Yes, we can change the polarity of an electromagnet by reversing the direction of current. Uses of electromagnets : (i) In electric bells (ii) For separating magnetic substances such as iron and other metallic substances from metallic scrap.","Take a long straight copper wire, two or three cells of 1.5 V each, and a plug key. Connect all of them in series as shown in Fig. 13.5 (a). Place the straight wire parallel to and over a compass needle. Plug the key in the circuit. Observe the direction of deflection of the north pole of the needle. If the current flows from north to south, as shown in Fig. 13.5 (a), the north pole of the compass needle would move towards the east. Replace the cell connections in the circuit as shown in Fig. 13.5 (b). This would result in the change of the direction of current through the copper wire, that is, from south to north. Observe the change in the direction of deflection of the needle. You will see that now the needle moves in opposite direction, that is, towards the west [Fig. 13.5 (b)]. It means that the direction of magnetic field produced by the electric current is also reversed.
 "
"In a three pin plug, the earth pin is thicker and longer than the live and the neutral pins. Why ? 3",The earth pin is thicker so that it does not enter into the live or neutral sockets. It is longer so that the earth connection is made first. This ensures the safety of the users.,"In our houses we receive AC electric power of 220 V with a frequency of 50 Hz. One of the wires in this supply is with red insulation, called live wire. The other one is of black insulation, which is a neutral wire. The potential difference between the two is 220 V. The third is the earth wire that has green insulation and this is connected to a metallic body deep inside earth. It is used as a safety measure to ensure that any leakage of current to a metallic body does not give any severe shock to a user.
 "
The given figure shows a closed coil connected to a galvanometer G. The galvanometer shows a deflection to the right when N-pole of the bar magnet is brought closer to the coil AB. (i) Why does the deflection occur in the galvanometer ? (ii) State the observation when : 		(a) the coil is moved away from N-pole 		(b) both the coil and magnet are moved to the right with the same speed.,"(i) As the magnet is moved closer to coil AB, the flux linked with the coil increases. This set up induced current in the coil as shown by deflection in the galvanometer. (ii) (a) The direction of induced current in the coil AB is reversed and the galvanometer shows a deflection to the left. 		(b) When both the magnet and the coil AB are moved towards right with the same speed, the flux linked with the coil does not change. No induced current is set up. Hence no deflection is shown by the galvanometer.","There is a momentary deflection in the needle of the galvanometer, say to the right. This indicates the presence of a current in the coil AB. The deflection becomes zero the moment the motion of the magnet stops. Now withdraw the north pole of the magnet away from the coil. Now the galvanometer is deflected toward the left, showing that the current is now set up in the direction opposite to the first. Place the magnet stationary at a point near to the coil, keeping its north pole towards the end B of the coil. We see that the galvanometer needle deflects toward the right when the coil is moved towards the north pole of the magnet. Similarly the needle moves toward left when the coil is moved away. When the coil is kept stationary with respect to the magnet, the deflection of the galvanometer drops to zero. What do you conclude from this activity?
 Figure 13.16 Moving a magnet towards a coil sets up a current in the coil circuit, as indicated by deflection in the galvanometer needle.
 Figure 13.16 Moving a magnet towards a coil sets up a current in the coil circuit, as indicated by deflection in the galvanometer needle.
 A galvanometer is an instrument that can detect the presence of a current in a circuit. The pointer remains at zero (the centre of the scale) for zero current flowing through it. It can deflect either to the left or to the right of the zero mark depending on the direction of current. You can also check that if you had moved south pole of the magnet towards the end B of the coil, the deflections in the galvanometer would just be opposite to the previous case. When the coil and the magnet are both stationary, there is no deflection in the galvanometer. It is, thus, clear from this activity that motion of a magnet with respect to the coil produces an induced potential difference, which sets up an induced electric current in the circuit. Michael Faraday (1791–1867) Michael Faraday was an experimental physicist. He had no formal education. He worked in a book-binding shop during his early years. He used to read books that came for binding. This way Faraday developed his interest in science. He got an opportunity to listen to some public lectures by Humphrey Davy of Royal Institute. He made careful notes of Davy’s lectures and sent them to Davy. Soon he was made an assistant in Davy’s laboratory at the Royal Institute. Faraday made several path-breaking discoveries that include electromagnetic induction and the laws of electrolysis. Several universities conferred on him the honorary degrees but he turned down such honours. Faraday loved his science work more than any honour.
 "
How does the resistance of a wire depend upon its radius ?,"As R ∝ l/A, R ∝ l/ r ∝ pr2, i.e. R ∝ l/r2.","R2 =
 "
"Though same current flows through the electric line wires and the bulb filament, yet only the filament of bulb glows. Give the reason behind it.","The resistance of electric line wires is very, very less than that of the filament of the bulb. Therefore, the current through high resistance filament produces more heat which makes it glow.","Set up an electric circuit as shown in Fig. 3.2. Place the metal to be tested in the circuit between terminals A and B as shown. Does the bulb glow? What does this indicate?
 "
The heating elements of electric toasters and electric irons are made of an alloy rather than a pure metal. Why ?,The heating elements of electric toasters and electric irons are made of an alloy rather than a pure metal due to the following reasons : (i) Alloys do not oxidise readily at high temperature. (ii) Alloys have higher resistivity than their constituent elements.,"Why are coils of electric toasters and electric irons made of an alloy rather than a pure metal?
 "
"For domestic purposes, we connect the electrical devices in parallel instead of connecting them in series. What are the advantages of connecting electrical devices in parallel ?","By connecting the electrical devices in parallel : (i) Each device gets the full or same voltage. (ii) Each device gets proper current depending on its resistance. (iii) If one device is switched off / on, other electrical appliances remain unaffected. That is why for domestic purposes we connect the electrical devices in parallel instead of connecting them in series.","What are the advantages of connecting electrical devices in parallel with the battery instead of connecting them in series?
 "
(a) A large number of free electrons are present in metals. Why is there no current in the absence of electric field across it ? (b) V-I graphs for parallel and series combination of two metallic resistors are shown in figure. Which graph represents parallel combination ? Justify your answer.,"(a) In the absence of an electric field, the motion of the electrons in a metal is random. There is no net flow of charge across any section of the conductor. So no current flows in the metal. (b) As R = , clearly, slope of V-I graph gives resistance R. As graph B has a greater slope than A, so graph B represent series combination (higher resistance) and graph A represents parallel combination (lower resistance).","In this Activity, you will find that approximately the same value for V/I is obtained in each case. Thus the V–I graph is a straight line that passes through the origin of the graph, as shown in Fig. 12.3. Thus, V/I is a constant ratio. In 1827, a German physicist Georg Simon Ohm (1787–1854) found out the relationship between the current I, flowing in a metallic wire and the potential difference across its terminals. The potential difference, V, across the ends of a given metallic wire in an electric circuit is directly proportional to the current flowing through it, provided its temperature remains the same. This is called Ohm’s law. In other words – V∝I (12.4) or V/I = constant = R or V = IR (12.5) In Eq. (12.4), R is a constant for the given metallic wire at a given temperature and is called its resistance. It is the property of a conductor to resist the flow of charges
 "
A number of bulbs are to be connected to a single source. Will they provide more illumination when connected in parallel or in series ? Give reasons to justify your answer and also list two advantages of this type of arrangement.  3,"The bulbs will provide more illumination when connected in parallel as each bulb will get the required voltage/current and their illuminations will be added. In case the bulbs are connected in series, they will not get the required voltage and may even not glow. The bulbs should be connected in parallel because each bulb will show its maximum power or total resistance decrease hence greater current may be drawn from the cell. Advantages of parallel arrangement : (i) Voltage across each device is same and it can take current as per its resistance. (ii) If one device is damaged, then others continue to work properly. ","What are the advantages of connecting electrical devices in parallel with the battery instead of connecting them in series?
 "
