question,answer,context
What is an an allegory ? State State any one example to  clarify the same.,"Allegory : When an abstract idea for instance, greed, envy, freedom, liberty is expressed through 1 mark a person or a thing. Examples : Statue of Liberty, Marianne, Germaina etc.  1","5 Visualising the Nation While it is easy enough to represent a ruler through a portrait or a statue, how does one go about giving a face to a nation? Artists in the eighteenth and nineteenth centuries found a way out by personifying a nation. In other words they represented a country as if it were a person. Nations were then portrayed as female figures. The female form that was chosen to personify the nation did not stand for any particular woman in real life; rather it sought to give the abstract idea of the nation a concrete form. That is, the female figure became an allegory of the nation. You will recall that during the French Revolution artists used the female allegory to portray ideas such as Liberty, Justice and the Republic. These ideals were represented through specific objects or symbols. As you would remember, the attributes of Liberty are the red cap, or the broken chain, while Justice is generally a blindfolded woman carrying a pair of weighing scales.
 Fig. 16 — Postage stamps of 1850 with the figure of Marianne representing the Republic of France.
 Similar female allegories were invented by artists in the nineteenth century to represent the nation. In France she was christened Marianne, a popular Christian name, which underlined the idea of a people’s nation. Her characteristics were drawn from those of Liberty and the Republic – the red cap, the tricolour, the cockade. Statues of Marianne were erected in public squares to remind the public of the national symbol of unity and to persuade them to identify with it. Marianne images were marked on coins and stamps.
 New words Allegory – When an abstract idea (for instance, greed, envy, freedom, liberty) is expressed through a person or a thing. An allegorical story has two meanings, one literal and one symbolic
 "
What was the major change that occurred occurred in the political and constitutional scenario due to French Revolution in Europe ? ,The French Revolution led to the transfer of sovereignty from the monarchy to a body of French citizen.,"1 The French Revolution and the Idea of the Nation
 The first clear expression of nationalism came with the French Revolution in 1789. France, as you would remember, was a full-fledged territorial state in 1789 under the rule of an absolute monarch. The political and constitutional changes that came in the wake of the French Revolution led to the transfer of sovereignty from the monarchy to a body of French citizens. The revolution proclaimed that it was the people who would henceforth constitute the nation and shape its destiny. From the very beginning, the French revolutionaries introduced various measures and practices that could create a sense of collective identity amongst the French people. The ideas of la patrie (the fatherland) and le citoyen (the citizen) emphasised the notion of a united community enjoying equal rights under a constitution. A new French flag, the tricolour, was chosen to replace the former royal standard. The Estates General was elected by the body of active citizens and renamed the National Assembly. New hymns were composed, oaths taken and martyrs commemorated, all in the name of the nation. A centralised administrative system was put in place and it formulated uniform laws for all citizens within its territory. Internal customs duties and dues were abolished and a uniform system of weights and measures was adopted. Regional dialects were discouraged and French, as it was spoken and written in Paris, became the common language of the nation.
 The first clear expression of nationalism came with the French Revolution in 1789. France, as you would remember, was a full-fledged territorial state in 1789 under the rule of an absolute monarch. The political and constitutional changes that came in the wake of the French Revolution led to the transfer of sovereignty from the monarchy to a body of French citizens. The revolution proclaimed that it was the people who would henceforth constitute the nation and shape its destiny. From the very beginning, the French revolutionaries introduced various measures and practices that could create a sense of collective identity amongst the French people. The ideas of la patrie (the fatherland) and le citoyen (the citizen) emphasised the notion of a united community enjoying equal rights under a constitution. A new French flag, the tricolour, was chosen to replace the former royal standard. The Estates General was elected by the body of active citizens and renamed the National Assembly. New hymns were composed, oaths taken and martyrs commemorated, all in the name of the nation. A centralised administrative system was put in place and it formulated uniform laws for all citizens within its territory. Internal customs duties and dues were abolished and a uniform system of weights and measures was adopted. Regional dialects were discouraged and French, as it was spoken and written in Paris, became the common language of the nation.
 "
What was the main aim of the French Revolutionaries ? ,The main aim of French Revolutionaries was to create a sense of collective identity amongst the French people.,"1 The French Revolution and the Idea of the Nation
 The first clear expression of nationalism came with the French Revolution in 1789. France, as you would remember, was a full-fledged territorial state in 1789 under the rule of an absolute monarch. The political and constitutional changes that came in the wake of the French Revolution led to the transfer of sovereignty from the monarchy to a body of French citizens. The revolution proclaimed that it was the people who would henceforth constitute the nation and shape its destiny. From the very beginning, the French revolutionaries introduced various measures and practices that could create a sense of collective identity amongst the French people. The ideas of la patrie (the fatherland) and le citoyen (the citizen) emphasised the notion of a united community enjoying equal rights under a constitution. A new French flag, the tricolour, was chosen to replace the former royal standard. The Estates General was elected by the body of active citizens and renamed the National Assembly. New hymns were composed, oaths taken and martyrs commemorated, all in the name of the nation. A centralised administrative system was put in place and it formulated uniform laws for all citizens within its territory. Internal customs duties and dues were abolished and a uniform system of weights and measures was adopted. Regional dialects were discouraged and French, as it was spoken and written in Paris, became the common language of the nation.
 1. Write a note on: a) Guiseppe Mazzini b) Count Camillo de Cavour c) The Greek war of independence d) Frankfurt parliament e) The role of women in nationalist struggles 2. What steps did the French revolutionaries take to create a sense of collective identity among the French people? 3. Who were Marianne and Germania? What was the importance of the way in which they were portrayed? 4. Briefly trace the process of German unification.
 "
What was the main aim of revolutionaries revolutionaries of Europe during the years following 1815 ?  ,To oppose monarchial forms of government. It emphasized the notion of a united community enjoying equal rights under a constitution. liberalism in early,"2.2 What did Liberal Nationalism Stand for? Ideas of national unity in early-nineteenth-century Europe were closely allied to the ideology of liberalism. The term ‘liberalism’ derives from the Latin root liber, meaning free. For the new middle classes liberalism stood for freedom for the individual and equality of all before the law. Politically, it emphasised the concept of government by consent. Since the French Revolution, liberalism had stood for the end of autocracy and clerical privileges, a constitution and representative government through parliament. Nineteenth-century liberals also stressed the inviolability of private property. New words
 "
What was the meaning of liberalism nineteenth century in Europe ? ,Liberalism stood for freedom for individual and equality for all before the law. Treaty of Vienna,"2.2 What did Liberal Nationalism Stand for? Ideas of national unity in early-nineteenth-century Europe were closely allied to the ideology of liberalism. The term ‘liberalism’ derives from the Latin root liber, meaning free. For the new middle classes liberalism stood for freedom for the individual and equality of all before the law. Politically, it emphasised the concept of government by consent. Since the French Revolution, liberalism had stood for the end of autocracy and clerical privileges, a constitution and representative government through parliament. Nineteenth-century liberals also stressed the inviolability of private property. New words
 "
What was the main aim of Treaty 1815 ? ,The main aim was to undo most of the changes that had come about in Europe during the Napoleonic wars.,"drew up the Treaty of Vienna of 1815 with the object of undoing most of the changes that had come about in Europe during the Napoleonic wars. The Bourbon dynasty, which had been deposed during the French Revolution, was restored to power, and France lost the territories it had annexed under Napoleon. A series of states were set up on the boundaries of France to prevent French expansion in future. Thus the kingdom of the Netherlands, which included Belgium, was set up in the north and Genoa was added to Piedmont in the south. Prussia was given important new territories on its western frontiers, while Austria was given control of northern Italy. But the German confederation of 39 states that had been set up by Napoleon was left untouched. In the east, Russia was given part of Poland while Prussia was given a portion of Saxony. The main intention was to restore the monarchies that had been overthrown by Napoleon, and create a new conservative order in Europe.
 "
What does ‘Silk Route’ refer refer to ?,Network of routes connecting Asia with Europe and Northern Africa.,"1.1 Silk Routes Link the World The silk routes are a good example of vibrant pre-modern trade and cultural links between distant parts of the world. The name ‘silk routes’ points to the importance of West-bound Chinese silk cargoes along this route. Historians have identified several silk routes, over land and by sea, knitting together vast regions of Asia, and linking Asia with Europe and northern Africa. They are known to have existed since before the Christian Era and thrived almost till the fifteenth century. But Chinese pottery also travelled the same route, as did textiles and spices from India and Southeast Asia. In return, precious metals – gold and silver – flowed from Europe to Asia. Trade and cultural exchange always went hand in hand. Early Christian missionaries almost certainly travelled this route to Asia, as did early Muslim preachers a few centuries later. Much before all this, Buddhism emerged from eastern India and spread in several directions through intersecting points on the silk routes.
 "
Who discovered the continent of America ?,Christopher Columbus.,"1.2 Food Travels: Spaghetti and Potato Food offers many examples of long-distance cultural exchange. Traders and travellers introduced new crops to the lands they travelled. Even ‘ready’ foodstuff in distant parts of the world might share common origins. Take spaghetti and noodles. It is believed that noodles travelled west from China to become spaghetti. Or, perhaps Arab traders took pasta to fifth-century Sicily, an island now in Italy. Similar foods were also known in India and Japan, so the truth about their origins may never be known. Yet such guesswork suggests the possibilities of long-distance cultural contact even in the pre-modern world. Many of our common foods such as potatoes, soya, groundnuts, maize, tomatoes, chillies, sweet potatoes, and so on were not known to our ancestors until about five centuries ago. These foods were only introduced in Europe and Asia after Christopher Columbus accidentally discovered the vast continent that would later become known as the Americas.
 Fig. 3 – Merchants from Venice and the Orient exchanging goods, from Marco Polo, Book of Marvels, fifteenth century.
 Fig. 3 – Merchants from Venice and the Orient exchanging goods, from Marco Polo, Book of Marvels, fifteenth century.
 "
Who was a well-known pioneer of mass production ?,Henry Ford.,"trouble in the years after the war, the US economy resumed its strong growth in the early 1920s. One important feature of the US economy of the 1920s was mass production. The move towards mass production had begun in the late nineteenth century, but in the 1920s it became a characteristic feature of industrial production in the US. A well-known pioneer of mass production was the car manufacturer Henry Ford. He adapted the assembly line of a Chicago slaughterhouse (in which slaughtered animals were picked apart by butchers as they came down a conveyor belt) to his new car plant in Detroit. He realised that the ‘assembly line’ method would allow a faster and cheaper way of producing vehicles. The assembly line forced workers to Fig. 21 – T-Model automobiles lined up outside the repeat a single task mechanically and continuously – such as factory. fitting a particular part to the car – at a pace dictated by the conveyor belt. This was a way of increasing the output per worker by speeding up the pace of work. Standing in front of a conveyor belt no worker could afford to delay the motions, take a break, or even have a friendly word with a workmate. As a result, Henry Ford’s cars came off the assembly line at three-minute intervals, a speed much faster than that achieved by previous methods. The TModel Ford was the world’s first mass-produced car.
 India and the Contemporary World
 At first workers at the Ford factory were unable to cope with the stress of working on assembly lines in which they could not control the pace of work. So they quit in large numbers. In desperation Ford doubled the daily wage to $5 in January 1914. At the same time he banned trade unions from operating in his plants. Henry Ford recovered the high wage by repeatedly speeding up the production line and forcing workers to work ever harder. So much so, he would soon describe his decision to double the daily wage as the ‘best cost-cutting decision’ he had ever made. Fordist industrial practices soon spread in the US. They were also widely copied in Europe in the 1920s. Mass production lowered costs and prices of engineered goods. Thanks to higher wages, more workers could now afford to purchase durable consumer goods such as cars. Car production in the US rose from 2 million in 1919 to more than 5 million in 1929. Similarly, there was a spurt in the purchase of refrigerators, washing machines, radios, gramophone players, all through a system of ‘hire purchase’ (i.e., on 70 2020-21
 "
"Identify the group of the countries, which was known as Axis powers during the Second World War ?","Nazi Germany, Japan and Italy.","GERMAN SOUTH WEST AFRICA
 BRITISH SOMALILAND ETHIOPIA ITALIAN SOMALILAND BRITISH EAST AFRICA GERMAN EAST AFRICA
 BRITISH SOMALILAND ETHIOPIA ITALIAN SOMALILAND BRITISH EAST AFRICA GERMAN EAST AFRICA
 "
How did Rinderpest re reach ach Africa,Through cattle that was imported to British Asia to feed Italian soldiers.,"many decades. And, as you have read last year, opium shipments to China grew rapidly from the 1820s to become for a while India’s single largest export. Britain grew opium in India and exported it to China and, with the money earned through this sale, it financed its tea and other imports from China. Over the nineteenth century, British manufactures flooded the Indian market. Food grain and raw material exports from India to Britain and the rest of the world increased. But the value of British exports to India was much higher than the value of British imports from India. Thus Britain had a ‘trade surplus’ with India. Britain used this surplus to balance its trade deficits with other countries – that is, with countries from which Britain was importing more than it was selling to. This is how a multilateral settlement system works – it allows one country’s deficit with another country to be settled by its surplus with a third country. By helping Britain balance its deficits, India played a crucial role in the late-nineteenth-century world economy.
 "
Which country has an effective right of VETO over IMF and World Bank ?,USA.,"U
 "
Which crop was not known to our ancestors until about five centuries ago ?,Potato. the British,"Fig. 4 – The Irish Potato Famine, Illustrated London News, 1849. Hungry children digging for potatoes in a field that has already been harvested, hoping to discover some leftovers. During the Great Irish Potato Famine (1845 to 1849), around 1,000,000 people died of starvation in Ireland, and double the number emigrated in search of work.
 "
What do we call the law that allowed the Government to restrict the import of corn ?,Corn Laws.,"Population growth from the late eighteenth century had increased the demand for food grains in Britain. As urban centres expanded and industry grew, the demand for agricultural products went up, pushing up food grain prices. Under pressure from landed groups, the government also restricted the import of corn. The laws allowing the government to do this were commonly known as the ‘Corn Laws’. Unhappy with high food prices, industrialists and urban dwellers forced the abolition of the Corn Laws. After the Corn Laws were scrapped, food could be imported into Britain more cheaply than it could be produced within the country. British agriculture was unable to compete with imports. Vast areas of land were now left uncultivated, and thousands of men and women were thrown out of work. They flocked to the cities or migrated overseas. 57 2020-21
 "
Till the discovery of which place potatoes were were not known to people in Asia a nd Europe? Europe?,America. the most powerful weapon used by,"Precious metals, particularly silver, from mines located in presentday Peru and Mexico also enhanced Europe’s wealth and financed its trade with Asia. Legends spread in seventeenth-century Europe about South America’s fabled wealth. Many expeditions set off in search of El Dorado, the fabled city of gold. The Portuguese and Spanish conquest and colonisation of America was decisively under way by the mid-sixteenth century. European conquest was not just a result of superior firepower. In fact, the most powerful weapon of the Spanish conquerors was not a conventional military weapon at all. It was the germs such as those of smallpox that they carried on their person. Because of their long isolation, America’s original inhabitants had no immunity against these diseases that came from Europe. Smallpox in particular proved a deadly killer. Once introduced, it spread deep into the continent, ahead even of any Europeans reaching there. It killed and decimated whole communities, paving the way for conquest.
 "
What was the the Spanish to conquer America ?,"Germs, for example : germs of small pox.","2. Choose three examples to show the contribution of culture to the growth of nationalism in Europe.
 "
Who was Menocchio ? ,Menocchio was a miller of sixteenth century in Italy. He reinterpreted the message of the Bible and formulated a view of God and Creation that enraged the Roman Catholic Church.  1 ,"Print and popular religious literature stimulated many distinctive individual interpretations of faith even among little-educated working people. In the sixteenth century, Menocchio, a miller in Italy, began to read books that were available in his locality. He reinterpreted the message of the Bible and formulated a view of God and Creation that enraged the Roman Catholic Church. When the Roman Church began its inquisition to repress heretical ideas, Menocchio was hauled up twice and ultimately executed. The Roman Church, troubled by such effects of popular readings and questionings of faith, imposed severe controls over publishers and booksellers and began to maintain an Index of Prohibited Books from 1558.
 "
Who was Martin Martin Luther Luther ? Germany..,Religious reformer of Germany,"In 1517, the religious reformer Martin Luther wrote Ninety Five Theses criticising many of the practices and rituals of the Roman Catholic Church. A printed copy of this was posted on a church door in Wittenberg. It challenged the Church to debate his ideas. Luther’s writings were immediately reproduced in vast numbers and read widely. This lead to a division within the Church and to the beginning of the Protestant Reformation. Luther’s translation of the New Testament sold 5,000 copies within a few weeks and a second edition appeared within three months. Deeply grateful to print, Luther said, ‘Printing is the ultimate gift of God and the greatest one.’ Several scholars, in fact, think that print brought about a new intellectual atmosphere and helped spread the new ideas that led to the Reformation. 112 2020-21
 New words Protestant Reformation – A sixteenth-century movement to reform the Catholic Church dominated by Rome. Martin Luther was one of the main Protestant reformers. Several traditions of anti-Catholic Christianity developed out of the movement
 New words Protestant Reformation – A sixteenth-century movement to reform the Catholic Church dominated by Rome. Martin Luther was one of the main Protestant reformers. Several traditions of anti-Catholic Christianity developed out of the movement
 "
Who introduced introduced hand-printing technology in  Japan ?,Buddhist missionaries from China.,"The Jikji of Korea is among the world’s oldest existing books printed with movable metal type. It contains the essential features of Zen Buddhism. About 150 monks of India, China and Korea are mentioned in the book. It was printed in late 14th century. While the first volume of the book is unavailable, the second one is available in the National Library of France. This work marked an important technical change in the print culture. That is why it was inscribed on the UNESCO Memory of the World Register in 2001.
 "
Who was the enlightened thinker whose writings are said to have created conditions for a revolution in France ?,Rousseau.,"1 The French Revolution and the Idea of the Nation
 The first clear expression of nationalism came with the French Revolution in 1789. France, as you would remember, was a full-fledged territorial state in 1789 under the rule of an absolute monarch. The political and constitutional changes that came in the wake of the French Revolution led to the transfer of sovereignty from the monarchy to a body of French citizens. The revolution proclaimed that it was the people who would henceforth constitute the nation and shape its destiny. From the very beginning, the French revolutionaries introduced various measures and practices that could create a sense of collective identity amongst the French people. The ideas of la patrie (the fatherland) and le citoyen (the citizen) emphasised the notion of a united community enjoying equal rights under a constitution. A new French flag, the tricolour, was chosen to replace the former royal standard. The Estates General was elected by the body of active citizens and renamed the National Assembly. New hymns were composed, oaths taken and martyrs commemorated, all in the name of the nation. A centralised administrative system was put in place and it formulated uniform laws for all citizens within its territory. Internal customs duties and dues were abolished and a uniform system of weights and measures was adopted. Regional dialects were discouraged and French, as it was spoken and written in Paris, became the common language of the nation.
 2.4 The Revolutionaries
 "
"Name the first book printed by Johann Term-I, DDE-2015, Set-E)] Gutenberg. [Board Term-I,",Bible.,"Fig. 7 – Pages of Gutenberg’s Bible, the first printed book in Europe.
 India and the Contemporary World
 Gutenberg printed about 180 copies, of which no more than 50 have survived. Look at these pages of Gutenberg’s Bible carefully. They were not just products of new technology. The text was printed in the new Gutenberg press with metal type, but the borders were carefully designed, painted and illuminated by hand by artists. No two copies were the same. Every page of each copy was different. Even when two copies look similar, a careful comparison will reveal differences. Elites everywhere preferred this lack of uniformity: what they possessed then could be claimed as unique, for no one else owned a copy that was exactly the same. In the text you will notice the use of colour within the letters in various places. This had two functions: it added colour to the page, and highlighted all the holy words to emphasise their significance. But the colour on every page of the text was added by hand. Gutenberg printed the text in black, leaving spaces where the colour could be filled in later.
 "
"How we can say that, that, Gutenberg’s press was too too slow as compared to present press technology ? Give one example. ",It could print 180 copies of Bible in three years.  1,"Fig. 7 – Pages of Gutenberg’s Bible, the first printed book in Europe.
 India and the Contemporary World
 Gutenberg printed about 180 copies, of which no more than 50 have survived. Look at these pages of Gutenberg’s Bible carefully. They were not just products of new technology. The text was printed in the new Gutenberg press with metal type, but the borders were carefully designed, painted and illuminated by hand by artists. No two copies were the same. Every page of each copy was different. Even when two copies look similar, a careful comparison will reveal differences. Elites everywhere preferred this lack of uniformity: what they possessed then could be claimed as unique, for no one else owned a copy that was exactly the same. In the text you will notice the use of colour within the letters in various places. This had two functions: it added colour to the page, and highlighted all the holy words to emphasise their significance. But the colour on every page of the text was added by hand. Gutenberg printed the text in black, leaving spaces where the colour could be filled in later.
 Gutenberg printed about 180 copies, of which no more than 50 have survived. Look at these pages of Gutenberg’s Bible carefully. They were not just products of new technology. The text was printed in the new Gutenberg press with metal type, but the borders were carefully designed, painted and illuminated by hand by artists. No two copies were the same. Every page of each copy was different. Even when two copies look similar, a careful comparison will reveal differences. Elites everywhere preferred this lack of uniformity: what they possessed then could be claimed as unique, for no one else owned a copy that was exactly the same. In the text you will notice the use of colour within the letters in various places. This had two functions: it added colour to the page, and highlighted all the holy words to emphasise their significance. But the colour on every page of the text was added by hand. Gutenberg printed the text in black, leaving spaces where the colour could be filled in later.
 "
What is Calligraphy ?,The art of beautiful and stylish writing. ,"Write in brief
 Write in brief
 Write in brief
 Write in brief
 New words Calligraphy – The art of beautiful and stylised writing
 "
Which is the oldest printed Japanese book ? ,Diamond Sutra.,"1.1 Print in Japan Buddhist missionaries from China introduced hand-printing technology into Japan around AD 768-770. The oldest Japanese book, printed in AD 868, is the Buddhist Diamond Sutra, containing six sheets of text and woodcut illustrations. Pictures were printed on textiles, 106 2020-21
 Fig. 2 a – A page from the Diamond Sutra.
 Fig. 2 a – A page from the Diamond Sutra.
 playing cards and paper money. In medieval Japan, poets and prose writers were regularly published, and books were cheap and abundant.
 Belonging to the mid-13th century, printing woodblocks of the Tripitaka Koreana are a Korean collection of Buddhist scriptures. They were engraved on about 80,000 woodblocks. They were inscribed on the UNESCO Memory of the World Register in 2007.
 "
Mention any one feature of the oldest Japanese book. ,Oldest Japanese book contained six sheets of text and woodcut illustrations.  1 developed the first printing press ?,"1.1 Print in Japan Buddhist missionaries from China introduced hand-printing technology into Japan around AD 768-770. The oldest Japanese book, printed in AD 868, is the Buddhist Diamond Sutra, containing six sheets of text and woodcut illustrations. Pictures were printed on textiles, 106 2020-21
 Fig. 2 a – A page from the Diamond Sutra.
 playing cards and paper money. In medieval Japan, poets and prose writers were regularly published, and books were cheap and abundant.
 playing cards and paper money. In medieval Japan, poets and prose writers were regularly published, and books were cheap and abundant.
 Belonging to the mid-13th century, printing woodblocks of the Tripitaka Koreana are a Korean collection of Buddhist scriptures. They were engraved on about 80,000 woodblocks. They were inscribed on the UNESCO Memory of the World Register in 2007.
 "
"Who developed [Board Term-I, Term-I, , ,",Johann Gutenberg.,"Fig. 5 – A Portrait of Johann Gutenberg, 1584.
 Gutenberg was the son of a merchant and grew up on a large agricultural estate. From his childhood he had seen wine and olive presses. Subsequently, he learnt the art of polishing stones, became a master goldsmith, and also acquired the expertise to create lead moulds used for making trinkets. Drawing on this knowledge, Gutenberg adapted existing technology to design his innovation. The olive press provided the model for the printing press, and moulds were used for casting the metal types for the letters of the alphabet. By 1448, Gutenberg perfected the system. The first book he printed was the Bible. About 180 copies were printed and it took three years to produce them. By the standards of the time this was fast production.
 Fig. 7 – Pages of Gutenberg’s Bible, the first printed book in Europe.
 "
Which method method of hand-printing was developed in China ? ,Woodblock printing.,"Their circulation therefore remained limited. With the growing demand for books, woodblock printing gradually became more and more popular. By the early fifteenth century, woodblocks were being widely used in Europe to print textiles, playing cards, and religious pictures with simple, brief texts. There was clearly a great need for even quicker and cheaper reproduction of texts. This could only be with the invention of a new print technology. The breakthrough occurred at Strasbourg, Germany, where Johann Gutenberg developed the first-known printing press in the 1430s. 108 2020-21
 "
"Despite the woodblock printing, printing, what factor raised the demand of new technology in print ? ",Gradual increase in demand than the rate of printing by the use of wood-block printing led to the demand of new technology.  1,"Their circulation therefore remained limited. With the growing demand for books, woodblock printing gradually became more and more popular. By the early fifteenth century, woodblocks were being widely used in Europe to print textiles, playing cards, and religious pictures with simple, brief texts. There was clearly a great need for even quicker and cheaper reproduction of texts. This could only be with the invention of a new print technology. The breakthrough occurred at Strasbourg, Germany, where Johann Gutenberg developed the first-known printing press in the 1430s. 108 2020-21
 "
How were Biliotheque Bleue different from penny chap books ? ,Both were low priced books printed on poor quality paper but the Biliotheque Bleue were bounded in cheap blue covers.  1,"calendars, along with ballads and folktales. But other forms of reading matter, largely for entertainment, began to reach ordinary readers as well. In England, penny chapbooks were carried by petty pedlars known as chapmen, and sold for a penny, so that even the poor could buy them. In France, were the “Biliotheque Bleue”, which were low-priced small books printed on poor quality paper, and bound in cheap blue covers. Then there were the romances, printed on four to six pages, and the more substantial ‘histories’ which were stories about the past. Books were of various sizes, serving many different purposes and interests. The periodical press developed from the early eighteenth century,
 "
Who agreed to revise Press Laws in 1835 ?,Governor General Bentinck.,"NORTH SEA SCHLESWIGHOLSTEIN
 EAST PRUSSIA MECKLENBURGSCHWERIN
 EAST PRUSSIA MECKLENBURGSCHWERIN
 "
In which country was the earliest kind of print technology developed ?,China.,"China had been cut off from the post-war world economy since its revolution in 1949. But new economic policies in China and the collapse of the Soviet Union and Soviet-style communism in Eastern Europe brought many countries back into the fold of the world economy.
 "
Give the ancient name of Tokyo. ,Edo.,"NIGERIA
 Bombay
 Madras
 "
How did Louise Sebestian Mercier interpret the the printing press ?,He said that ‘Printing press is the most powerful engine of progress and public opinion is the force that will sweep despotism away away..,"4.1 ‘Tremble, therefore, tyrants of the world!’ By the mid-eighteenth century, there was a common conviction that books were a means of spreading progress and enlightenment. Many believed that books could change the world, liberate society from despotism and tyranny, and herald a time when reason and intellect would rule. Louise-Sebastien Mercier, a novelist in eighteenth-century France, declared: ‘The printing press is the most powerful engine of progress and public opinion is the force that will sweep despotism away.’ In many of Mercier’s novels, the heroes are transformed by acts of reading. They devour books, are lost in the world books create, and become enlightened in the process. Convinced of the power of print in bringing enlightenment and destroying the basis of despotism, Mercier proclaimed: ‘Tremble, therefore, tyrants of the world! Tremble before the virtual writer!’
 "
Why were cheap paperback editions of books printed by the end of the eighteenth century ? ,So that poor people could buy them.,"Certain groups of weavers were in a better position than others to survive the competition with mill industries. Amongst weavers some produced coarse cloth while others wove finer varieties. The coarser cloth was bought by the poor and its demand fluctuated violently. In times of bad harvests and famines, when the rural poor had little to eat, and their cash income disappeared, they could not possibly buy cloth. The demand for the finer varieties bought by the well-to-do was more stable. The rich could buy these even when the poor starved. Famines did not affect the sale of Banarasi or Baluchari saris. Moreover, as you have seen, mills could not imitate specialised weaves. Saris with woven borders, or the famous lungis and handkerchiefs of Madras, could not be easily displaced by mill production. Weavers and other craftspeople who continued to expand production through the twentieth century, did not necessarily prosper. They lived hard lives and worked long hours. Very often the entire household – including all the women and children – had to work at various stages of the production process. But they were not simply remnants of past times in the age of factories. Their life and labour was integral to the process of industrialisation.
 "
Who is the author of the novel ‘Robinson Crusoe’ ? ,Daniel Defoe. ,"of
 "
Who is the author of the ‘Jungle Book’ ? ,Rudyard Kipling.,"Kitagawa Utamaro, born in Edo in 1753, was widely known for his contributions to an art form called ukiyo (‘pictures of the floating world’) or depiction of ordinary human experiences, especially urban ones. These prints travelled to contemporary US and Europe and influenced artists like Manet, Monet and Van Gogh. Publishers like Tsutaya Juzaburo identified subjects and commissioned artists who drew the theme in outline. Then a skilled woodblock carver pasted the drawing on a woodblock and carved a printing block to reproduce the painter’s lines. In the process, the original drawing would be destroyed and only prints would survive.
 Fig. 4a – A morning scene, ukiyo print by Shunman Kubo, late eighteenth century. A man looks out of the window at the snowfall while women prepare tea and perform other domestic duties.
 Thomas Wood, a Yorkshire mechanic, narrated how he would rent old newspapers and read them by firelight in the evenings as he could not afford candles. Autobiographies of poor people narrated their struggles to read against grim obstacles: the twentieth-century Russian revolutionary author Maxim Gorky’s My Childhood and My University provide glimpses of such struggles.
 "
"Name the novel written by Daniel Defoe, ",Robinson Crusoe.,"Thomas Wood, a Yorkshire mechanic, narrated how he would rent old newspapers and read them by firelight in the evenings as he could not afford candles. Autobiographies of poor people narrated their struggles to read against grim obstacles: the twentieth-century Russian revolutionary author Maxim Gorky’s My Childhood and My University provide glimpses of such struggles.
 "
"The hero of which novel novel finds himself shipR wrecked on an island, rescues a native, makes him a slave and gives him the name Friday ?",Robinson Crusoe.,"Thomas Wood, a Yorkshire mechanic, narrated how he would rent old newspapers and read them by firelight in the evenings as he could not afford candles. Autobiographies of poor people narrated their struggles to read against grim obstacles: the twentieth-century Russian revolutionary author Maxim Gorky’s My Childhood and My University provide glimpses of such struggles.
 "
Which problem of the society was focused in the novel ‘Hard Times’ written by Charles Dickens ?,Terrible effects of industrialisation.,"ones ran multiple shifts. Many new workers were employed and everyone was made to work longer hours. Over the war years industrial production boomed. After the war, Manchester could never recapture its old position in the Indian market. Unable to modernise and compete with the US, Germany and Japan, the economy of Britain crumbled after the war. Cotton production collapsed and exports of cotton cloth from Britain fell dramatically. Within the colonies, local industrialists gradually consolidated their position, substituting foreign manufactures and capturing the home market.
 "
Who wrote the novel ‘Oliver Twist’ ? ,Charles Dickens.,"Thomas Wood, a Yorkshire mechanic, narrated how he would rent old newspapers and read them by firelight in the evenings as he could not afford candles. Autobiographies of poor people narrated their struggles to read against grim obstacles: the twentieth-century Russian revolutionary author Maxim Gorky’s My Childhood and My University provide glimpses of such struggles.
 Printers and publishers continuously developed new strategies to sell their product. Nineteenth-century periodicals serialised important novels, which gave birth to a particular way of writing novels. In the 1920s in England, popular works were sold in cheap series, called the Shilling Series. The dust cover or the book jacket is also a twentieth-century innovation. With the onset of the Great Depression in the 1930s, publishers feared a decline in book purchases. To sustain buying, they brought out cheap paperback editions.
 Fig. 13 – Advertisements at a railway station in England, a lithograph by Alfred Concanen, 1874. Printed advertisements and notices were plastered on street walls, railway platforms and public buildings.
 "
Which book by Charles Charles Dickens has the tale of a poor orphan who lived in a world of petty criminals and beggars ?,Oliver Twist.,"Box 1 The Grimm Brothers: Folktales and Nation-building
 "
"Who wrote ‘Pickwick Papers’, the first serialised novel ?",Charles Dickens.,"Thomas Wood, a Yorkshire mechanic, narrated how he would rent old newspapers and read them by firelight in the evenings as he could not afford candles. Autobiographies of poor people narrated their struggles to read against grim obstacles: the twentieth-century Russian revolutionary author Maxim Gorky’s My Childhood and My University provide glimpses of such struggles.
 Printers and publishers continuously developed new strategies to sell their product. Nineteenth-century periodicals serialised important novels, which gave birth to a particular way of writing novels. In the 1920s in England, popular works were sold in cheap series, called the Shilling Series. The dust cover or the book jacket is also a twentieth-century innovation. With the onset of the Great Depression in the 1930s, publishers feared a decline in book purchases. To sustain buying, they brought out cheap paperback editions.
 Fig. 13 – Advertisements at a railway station in England, a lithograph by Alfred Concanen, 1874. Printed advertisements and notices were plastered on street walls, railway platforms and public buildings.
 "
Who is the author of the novel ‘Mayor of Casterbridge’ ?,Thomas Hardy.,"Thomas Wood, a Yorkshire mechanic, narrated how he would rent old newspapers and read them by firelight in the evenings as he could not afford candles. Autobiographies of poor people narrated their struggles to read against grim obstacles: the twentieth-century Russian revolutionary author Maxim Gorky’s My Childhood and My University provide glimpses of such struggles.
 "
