questions,answers
In how many groups does polysaccharide classified?,"Polysaccharides are classified into two group: (i) Homopolysaccharides or Homoglycans: These are formed by polymerisation of only one type of monosaccharide monomers. For e.g., starch, glycogen, cellulose is composed of a single type of monosaccharide called glucose, (ii) Heteropolysaccharide or Heteroglycans: These are produced by condensation of two or more types of monosaccharide derivatives. They include agar, peptidoglycan, arabino xylans etc. "
How is a peptide bond formed?,"(i) Amino acids condense to form peptide. In this process, the carboxylic group of one amino acid joins with the amino group of another amino acid with a loss of water molecule. (ii) The bond thus formed (-CO-NH-) is called amide or peptide bond. A chain of two amino acid is called dipeptide, that of three is tripeptide and many is polypeptide."
Write a short note on chitin.,"(i) Chitin is the second most abundant organic compound in nature. (ii) It is a fibrous homopolysaccharide of high tensile strength. (iii) Its basic unit is a nitrogen containing glucose derivative known as N-acetyl glucosamine. (iv) Chitin is soft and leathery, it provides both strength and elasticity. It becomes hard when impregnated with calcium carbonate."
Why ATP is known as the energy currency of the cell? Why is ATP called as the coin of the energy?,"ATP can pick up energy where it is being liberated and supply the same where it is being consumed. Hence, ATP is called energy currency of the cell."
What do you understand by denaturation?,They are organic acids having both carboxylic acid group (COOH) and amino group (NH2) generally attached to α-carbon. Carboxylic group provides an acidic property to the amino acid while amino group gives it a basic reaction. The 𝑎-carbon also bears a variable hydrocarbon or alkyl group R and hydrogen. 
What are cholesterol? What diseases occur due to this?,Michaelis constant more appropriately Michaelis-Menten constant (Km) is a mathematical derivation with the help of which velocity of reaction can be calculated for any substrate concentration  Fig. Calculation of Michaelis constant (Km) with the help of substrate concentration (S) and maximum velocity of the reaction (V max)
How does temperature effect an enzyme catalyzed reaction ?,"(i) The temperature affects the velocity of enzyme action.    (ii) When the temperature is high, there is a sudden decrease in enzyme action due to denaturation. Some enzymatic reactions occur below 45° C."
"What do a, b, c and d represent in this graph? ",(a) Activation energy (enzymatic reaction) (b) Activation energy (non- enzymatic reaction) (c) Transition state (d) Product    
What do you understand by diffusion pressure?,The pressure exerted by the tendency of the particles to diffuse from the region of its higher concentration to the region of its lower concentration is called diffusion pressure. It is proportional to the concentration of diffusing particles.
Define membrane permeability. On what factors does it depend?,"Membrane permeability is the ability of a membrane to allow passage of gases, liquids, solutes through it. It is dependent upon two factors: (i) Nature of membrane (composition), (ii) Nature of passing substance."
What is reverse osmosis? How it is useful?,It is the expulsion of pure water from a solution through a semi-permeable membrane under the influence of pressure higher than the osmotic pressure of the solution. Use: Reverse osmosis is used in removing salts from saline water as well as extra purification of water.
Write a short note on deplasmolysis.,"Deplasmolysis: (i) If a plasmolysed cell is placed in pure water or hypotonic solution, endosmosis takes place. (ii) The protoplast attains its original shape and the cell regain its original size. (iii) The swelling up of a plasmolysed protoplast due to endosmosis under the influence of a hypotonic solution or water is called deplasmolysis. (iv) It is possible immediately after plasmolysis otherwise the cell protoplast becomes perma nently damaged."
Briefly describe two pathways through which mineral nutrients absorbed by roots are carried to the xylem. ,Apoplast pathway : The ions enter the cell wall of epidermis and move across the cell wall from epidermis to xylem and finally gets accumulated there. Symplast pathway: The ions enter the cytoplasm of epidermis and move across the cytoplasm of epidermis to cytoplasm of pericycle through phasmodesmata and finally to xylem vessels.
Differentiate between apoplast and symplast pathway. ,Difference between apoplast and symplast pathway is as follows: S.No. (i)  Apoplast It is the pathway of water which occurs through cell walls and intercellular spaces.  Symplast It occurs through interconnected protoplasts. The protoplast of adjacent cells is connected via plasmodesmata  (ii)  The apoplastic pathway is continuous and provide least resistant to the movement of water.  The symplastic pathway is slow because of cell membrane and them organelles. 
Represent diagrammatically the apoplastic and symplastic pathways of water transport in plants. ,Two pathways of water movement are apoplastic and symplastic.  
What are the various types of nitrogen bases found in DNA ? Name the type of bond seen between (i) two nitrogen bases of DNA (ii) phosphate and hydroxyl group of sugar of DNA. ,"Types of nitrogenous bases found in DNA are: (a) Adenine : Abbreviated 'A', has a 2-ring structure, so that it is a purine. (b) Thymine: Abbreviated T, is a pyrimidine, which. means it has a 1-ring structure. It's only present in DNA, where it pairs with adenine. (c) Guanine: Abbreviated 'G', is part of both DNA, where it bonds with cytosine. (d) Cytosine : abbreviated C, is part of DNA and bonds with guanine. It has one ring, so it's a pyrimidine. (i) Hydrogen bond (ii) Phosphodiester bond"
Give the structural formula of (i) adenine (ii) adenosine (iii) adenylic acid. ,
"Describe the primary, secondary and tertiary structure of a protein ? ","(i) Primary Structure : The linear sequence of amino acids units in a polypeptide chain is called the primary structure of protein molecule. Ribonuclease an enzyme, is a protein with primary structure only. (ii) Secondary Structure : The polypetides chain that forms a 3-dimensional structure, is called as secondary structure. It possess three forms :  (a) α helix: The coils of helix are held together by hydrogen bonds between amino acids. (b) β helix : More than one chain lie side by side joined together by hydrogen bonds between the carboxyl group of amino acids. (c) Collagen proteins: It is a right handed super helix formed by the twisting of three helices of polypeptide chains interwined with each other. (iii) Tertiary Structure : The tertiary structure of protein brings distant amino acid side, chains nearer to form active sites of enzyme proteins. The tertiary structure is maintained by weak bonds, such as hydrogen, ionic and hydrophilic hydrophobic bonds, formed between one part of a polypeptide and another The biological activity of a protein molecule depends largely on the specific tertiary structure Tertiary structure is found in globular proteins."
RNA and DNA are the basic genetic material of living beings. Write three points of difference between them. ,"Difference between DNA and RNA is : S.No. (i) It usually occurs inside the nucleus and some cell organelles. (ii) DNA is the genetic material (iii)  It is double stranded except some viruses. (iv) It contains deoxyribose sugar. (v) Nitrogen base thymine occurs in DNA along with three others-adenine, cytosine and guanine (Any three)  Very little RNA occurs inside the nucleus. Most of it is found in the cytoplasm. RNA is not the genetic material except in certain viruses. RNA is single stranded with exception of some viruses. It contains ribose sugar. Thymine is replaced by uracil. The other three are similar. "
Distinguish between Biomicromolecules and Biomacromolecules.,"S.No. Nucleotide (i) Nucleotide is made up of base, sugar and phosphoric acid. (ii) Nucleotide of RNA is called ribonucleotide and nucleotide having deoxyribonucleotide is called deoxyribonucleotide. (iii)  Example : Adenylic acid, guanylic acid, cytidylic acid, thymidylic acid, uridylic acid, AMP.  Nucleoside Nitrogenous base and sugar form a nucleoside. Nucleoside with - ribose sugar is called riboside or ribonucleoside. Nucleoside with deoxyribose sugar is called deoxyribonucleoside. Example: Adenosine, guanosine, cytidine, thymidine and uridine. "
What are nucleotides ? Describe their structure. ,"Nucleotides are the building blocks of nucleic acids. They are composed of three subunit molecules: (i) Nitrogenous bases : Cytosine (C). Thymine (T), Adenine (A), Guanine (G). (ii) Five carbon sugar. (iii) Phosphate group. The phosphate group and 5-carbon sugar compose the backbone of the double helix, while the nitrogenous bases are located in the middle and are bonded to each other."
What is meant by tertiary structure of protein? Why a tertiary structure is essential for a protein? ,The complex three dimensional shape formed by the coiling and folding of helical polypeptide chain is known as tertiary structure of proteins. Such structure are held together by weak bonds formed between various parts of polypeptide chain. The biological activity of a protein molecule depends largely upon the specific tertiary structure.
List out six major proteins and their functions.,(i) DNA is a genetic material which carries all the hereditary information. (ii) DNA also transfer genetic information from one generation to other. (iii) RNAs are involved in the expression of genetic code of DNA by forming specific protein. (iv) Some RNAs act as enzyme. (v) RNA helps in protein synthesis. (Any three)
What are fatty acids ? Compare saturated and unsaturated fatty acids.,Fatty acids : Fatty acids are organic acids with a long hydrocarbon chain ending in carboxyl group (-СООН). Characteristics of fatty acids are: (i) Has a long chain of carbon atoms. (ii) Is insoluble in water. (iii) Is soluble in organic solvents. (iv) Must leave an oily spot on a piece of paper. (i) Saturated fatty acids : They do not have any double bond in between carbon atoms of molecular chain. Examples are: Palmitic acid - CH3 (CH2)14СООН Stearic acid – CH3 (CH2)16СООН (ii) Unsaturated fatty acids: They have one or more double bonds in between carbon atoms of molecular chain. Unsaturated fatty acids have lower melting points as compared to saturated fatty acids. Examples are: Oleic acid – CH3 (CH2)7CH = CH(CH2)7 COOH Linoleic acid – CH3 (CH2)4CH = (CHCH2)2 (CH2)6 COOH
Differentiate between anabolic and catabolic pathways. How are the pathways regulated ?,"(i) Mucopolysaccharides are the slimy substances or mucilages which possess acidic or aminated polysaccharides formed from galactose, mannose, sugar derivatives and uronic acids. (ii) They are found inside the plant cell walls, outside the cells or bodies of bacteria, bluegreen algae, cementing layer between cells, inside body fluids, connective tissues and cartilages."
In nutshell explain the various types of nucleic acids.,"Various types of nuclei acids are: S.No (i)  Name Deoxyribonucleic acid (DNA).  Type of molecule Shape: double helix; with many thousands of subunits.  Location/site In nucleus, mitochondria and chloroplasts.  Function (s) Acts as store of coded instructions; for synthesis of proteins needed by cells.  (ii)  Messenger ribonucleic acid (mRNA).  (iii)  Ribosomal ribonucleic acid (rRNA).  (iv)  Transfer ribonucleic acid (tRNA).  Single-stranded; polymer, with hundred of subunits. Single-stranded (ss), polymer of less than one hundred sub-units. Single-stranded (ss), polymer of less than one hundred sub-units.  In nucleus, cytoplasm, and ribosomes. Only occurs in ribosomes.  Occurs in cytoplasm. "
Define primary and secondary metabolites.  Made on DNA template; carry coded instruction for protein synthesis. Makes part of ribosome structure; helps in locating mRNA. Acts as amino acid carriers; takes specific amino acid from cytoplasm to mRNA template on the ribosomes.   ,"(1) Primary metabolities : Metabolites which are found in animal tissues. They play specific role in normal physiological process. e.g., carbohydrates, protein, fats. (ii) Secondary metabolites : These are metabolites found in plant, fungal and microbial cells as a by product of main metabolic reactions. e.g. Alkaloids, rubber, terpenoides, essential oils, etc."
(i) On what basis are enzymes classified ? (ii) List any four classes of enzymes and mention their functions ? ,"Enzymes are classified according to their function and type of reaction in which they are taking part. Four main classes of enzymes are : (i) Oxidoreductases : These enzymes catalyze oxidation and reduction reactions, usually involving the transfer of hydrogen from one molecule to another. S reduced + S’ oxidized ------S oxidized + S’ reduced (ii) Transferases : These enzymes transfer a chemical group from one substrate to another but never hydrogen e.g. phosphotransferase catalyzes the transfer of a phosphate group from one molecule to another. (iii) Hydrolases : These enzymes carry out hydrolysis reactions i.e., breakdown of large molecules by addition of water e.g. lipases breakdown lipids into fatty acids and glycerol. (iv) Ligase or synthetase : These enzymes form bonds to join two molecules together, using energy supplied from the breakdown of ATP e.g. DNA ligase is used to repair breaks in DNA molecules. "
State the effect of chemicals on enzyme action with suitable example. ,"The enzymes are proteins having high molecular weight. Enzymes are highly specific in their action. Enzymes action can be inhibited by certain chemicals. It is called enzyme inhibition, e.g. noncompetitive inhibition. Non-competitive inhibition : Some chemicals act like poison and destroy the enzyme structure. Non-competitive inhibitors do not resemble the substrate in structure. They inhibit the enzyme action by binding to the enzyme at the place other than the active site, e.g. cyanide inhibits the mitochondrial enzyme cytochrome oxidase which is necessary for respiration."
Enzymes are classified into different groups based on the reaction they catalyse. Write the name and function of each of these groups of enzymes.  In how many categories are enzymes classified?   ,"The modern system of enzyme classification was introduced by International Union of Biochemistry. It grouped enzymes into the following six categories : (i) Oxidoreductases : They take part in oxidation and reduction reactions or transfer of electrons. (ii) Transferases : They transfer group from one molecule to another e.g., glutamate pyruvate transaminase. (iii) Hydrolases : They break up large molecules into smaller ones with the help of hydrogen and hydroxyl groups of water molecules. The phenomenon is called hydrolysis. (iv) Lyases : The enzyme cause cleavage, removal of groups without hydrolysis, addition of groups to double bonds or reverse. e.g. aldolase. (v) Isomerase : The enzyme causes rearrangment of molecular structure to effect isomeric changes. These are of three types-isomerases, epimerases, mutase. (vi) Ligases : The enzyme catalyse bonding of two chemicals with the help of energy obtained from ATP. Е.g. pyruvate carboxylase."
What are the characteristics of enzymes?,"Enzymes-characteristics: (i) Approximately all the enzymes are proteinaceous in nature. An enzyme/protein has a primary structure (amino acid sequence of protein). Enzyme like protein has secondary and the tertiary structure. (ii) The backbone of protein chain folds upon itself, chain criss-crosses itself and so several crevices or pockets are made out. One pocket is known as ‘active site'. So the enzymes, through their active site, catalyse reactions at a high rate.  (iii) The enzymes get denatured at a high temperatures (above 40°C). The enzymes isolated from organisms who live under extremely high temperatures e.g., hot vents and sulphur springs, are stable and retain their catalytic power at high temperatures (upto 80°-90°C). (Any three)"
What is activation energy?,"Activation energy: It is the energy required to initiate a chemical or biochemical reaction. Activation energy overcomes the energy barrier of the reactants which occurs amongst the reactants due to (i) presence of electrons over their surface, (ii) absence of precise and forceful collisions, essential for bringing the reactive sites of the chemical together.  Fig. Activation energy requirement of non catalysed and enzyme catalysed chemical reaction"
What is enzymatic competitive inhibition? Give one example. 13]  [KVS 2012- ,"Enzymatic Competitive Inhibition: (i) Chemicals that prevent the enzyme to function, are known as inhibitors. (ii) Enzymatic competitive inhibition is done by the substance which closely resembles the substrate in its molecular structure. (iii) Enzyme + Inhibitor = Enzyme-inhibitor complex. (iv) The activity of the enzyme is limited by competitive inhibitor and no product is formed. Example: Malonate inhibits the action of succinic dehydrogenase because it shows close resemblance with the succinate substrate."
Describe the steps of catalytic cycle of an enzyme action. Enlist four steps involved in catalytic action of an enzyme.    ,"Steps of catalytic cycle of an enzyme action are: (i) The substrate binds to the active site of the enzyme. (ii) This binding of the substrate induces the enzymes to alter its shape and fit more closely around the substrate. (iii) The active site of the enzyme, now is in close proximity of the substrate breaks the chemical bonds of the substrate and an enzyme-product complex is formed. (iv) The enzyme releases the products of the reaction and the free enzyme is ready to take up another molecule of the substrate."
What is the effect of increase in substrate concentration on the rate of enzymatic reaction ? ,Increase in substrate concentration increases the rate of reaction. The enhanced rate is due to two factors : (i) Occupation of one and more active sites by the substrate molecules. (ii) Higher number of collisions between substrate molecules. The rise in velocity is quite high in the beginning but it decreases progressively with the increase in substrate concentration.  
What is the role of sarcoplasmic reticulum myosin head and F-actin during contraction of striated muscles of hormones. ,(i) Sarcoplasmic reticulum: It releases calcium ions into the sarcoplasm that binds to troponin causing a change in its shape and position and thereby remove the masking of active sites for myosin. (ii) Myosin head: The myosin head is an active ATPase enzyme and has binding sites for ATP and active sites for actin. It binds to the exposed active sites on actin to form a cross bridge. (iii) F-actin: The actin sites on the F-actin are specific to the mysoin head for cross-bridge formation.
Name the following bones:  (i) Smallest Ear Bone (ii) Collar Bone (iii) Knee cap (iv) Thigh bone (v) Upper arm bone (vi) Ist Vertebra,(i) Stapes (iii) Patella (v) Humerus  (ii) Clavicle (iv) Femur (vi) Atlas 
Describe isotonic and isometric contractions.,(i) Isotonic contractions: The force exerted on a muscle by lift and load. The muscle contraction is said to be isotonic (in a constant tension) since the load remains constant throughout the period of shortening of muscle. (ii) Isometric contraction: Shortening is prevented by maintaining the muscle at a fixed length. The development of tension occurs at the constant muscle length. This type of contraction is said to be in isometric contraction (constant length).
How many pairs of ribs are found and what are they called?,"There are 12 pairs of ribs which form the bony lateral walls of the thoracic cage. (i) The first seven pairs are called true ribs because their anterior ends are attached directly to the sternum by means of small pieces of hyaline cartilage, the costal cartilages. (ii) The eighth, ninth and tenth pairs of the ribs are called false ribs. They articulate by cartilage which are attached indirectly to the sternum. They are also called vertebrochondral ribs. (iii) The last two pairs of ribs are called floating ribs because their anterior ends are not attached to either the sternum or the cartilage of another rib. The floating ribs protect the kidneys."
Why movements of internal organs are essential for animals?,"Movement of internal organs are essential for the animals because: (i) Food and urine are moved forward by the movements of the muscles present in the  digestive and urinary tracts respectively. (ii) Movements of cardiac muscles enables the heart to receive and distribute the blood. (iii) Inspiration and expiration involves the movements of the diaphragm, ribs, etc. (iv) Movements of uterine wall enable the mother to give birth to a child."
Mention the function of vertebral column.,Functions of vertebral column: (i) It protects the spinal cord. (ii) It carries the weight of the body during motion as well as in standing position. (iii) Anterior cervical vertebrae allow free movement of the head. (iv) The inter-vertebral discs present in between the vertebral give axial flexibility to the animal.
Describe the structure and functions of sternum.,"Structure of Sternum: (i) This is a flat bone which is present just under the skin in the middle of the front of the chest. (ii) Its shape is like a dagger and consists of three parts: the manubrium is the uppermost part, the body is the middle portion and the xiphoid process is the tip of the bone. (iii) The true ribs (7 pairs) are attached to the sternum. Functions of Sternum: (a) It protects the internal organ in the thoracic region. (b) It also provides the surface for muscle attachment. (c) The sternum helps in the respiratory mechanism."
What are antagonistic muscles? Write about any one set of antagonistic muscles.,"Muscles which act in opposition to other muscles are called the antagonistic muscles. One set of antagonistic muscles is: (i) Flexor: This muscle bends one part of a limb on another at a joint, e.g,, biceps. It bring the fore arm towards the upper arm. (ii) Extension: This muscle extends or straightens a limb e.g., triceps. It extends the fore arm."
How are thick and thin filaments arranged in a muscle fibre?,"(i) The sarcoplasmic reticulum releases the stored Ca ++ which binds with the specific sites present on the troponin component of the thin filament. (ii) As a result, conformational change occurs in the troponin molecule and the active sites present on the F-actin molecules are exposed. (iii) These sites are specific to myosin head which exhibits Mg ++ dependent ATPase activity. (iv) During the relaxation of the muscle, the Ca ++ is pumped back into the sarcoplasmic reticulum. (v) As a result the troponin component becomes free to mask the active sites for myosin head. (vi) The cross bridge breaks and thin filament occupies its normal position and muscle relaxes.  "
"Name the parts of the brain that functions as an endocrine gland. Name and describe the role of hormone its secretes, which is involved in influencing the height of a person. (KVS Agra 2017)","Growth hormone (GH) This hormone stimulates growth by targeting various body cells which undergo growth. Oversecretion of GH stimulates abnormal growth of the body leading to gigantism and undersecretion results in stunted growth resulting i.e., dwarfism."
Q. 2 Name the hormones of posterior pituitary. Why are these called neurohormones (KVS 2015),Oxytocin and vasopressin are two hormones of posterior pituitary. These hormones are called neurohormones because as they are actually synthesised by the hypothalamus and are transported axonally to neurohypophysis.
Give examples of: (i) Hyperglycemic hormone and hypoglycemic hormone (ii) Hypercalcemic hormone (iii) Gonadotrophic hormones (iv) Progestational hormone (v) Blood pressure lowering hormone (vi) Androgens and estrogens.,(i) Glucagon and Insulin (ii) Parathyroid hormone (PTH). (iii) LH and PSH (Luteinzing hormone and Follicle stimulating horome. (iv) Progesterone (v) Atrial Natriuretic Factor (ANF) (vi) Testosterone and estradiol
Name the T 3 and T4 components of the thyroid hormone. Explain their specific functions.,"T3- Triodothyronine and T 4- tetraiodothyronine or thyroxine. Thyroid hormones perform the following functions: (i) They regulate the metabolic rates of the body and thus maintains basal metabolic rate. (ii) Thyroid hormones control the metabolism of carbohydrates, proteins and fats.  (iii) They promote growth of the body tissues."
What are the gonadotropins State their functions.   ,"These are the gonad stimulating hormones secreted by the anterior lobe of pituitary. e.g., follicle stimulating hormone (FSH), luteinizing hormone (LH). Functions : (i) FSH stimulates the gonads to produce sperms and ova; stimulates the ovaries to secrete female sex hormone estrogens. (ii) LH stimulates the maturation of Leydig's cell of testes for secretion of testosterone; stimulates the secretion of estrogens and progesterone in the ovary."
Name the source gland of leutinizing hormone (LH). Mention the other hormone along with which it acts on its target cells/ organ. Give their two functions.,"LH is secreted by adenohypophysis or anterior pituitary gland. FSH is the other hormone (gonadotropin) along with which its target cell. Functions of LH: (i) In males, it stimulates spermatogenesis. (ii) In females, it stimulates ovulation and formation of the corpus luteum. Functions of FSH : In females, it stimulates the growth of ovarian follicles."
What hormones are secreted by the posterior pituitary gland ? What function does each serve? Where are these hormones actually produced ? How are these hormones transported to the region from which they are released ?,"(i) Oxytocin : It is released into the blood when hypothalamic neurons are stimulated by the widening of uterus at the time of delivery or by the sucking of breasts by an infant. It induces contraction of smooth muscles of the uterus during the birth of a young one and myoepithelial cells of mammary glands to cause release of milk during sucking by an infant. Therefore, it is also known as ‘birth hormones’ and or ‘milk-ejecting hormones’. (ii) Vasopressin : It is also called antidiuretic hormone (ADH). It decreases the loss of water in urine by increasing reabsorption of water in distal convoluted tubules, collecting tubules and collecting ducts of kidneys. It is transported as neurophysin - proteins bound secretory granules down the nerve fibre."
Distinguish between : Endocrine and Exocrine glands.   ,"S. No. (i) (ii) (iii)  Endocrine glands They do not have ducts. They secrete hormones directly into the blood. Thyroid, Hypothalamus, Pituitary etc.  Exocrine glands They possess ducts. They secrete their secretions into ducts. Sweat and oil glands (of skin), Liver and salivary glands. "
"Give the difference between Exocrine, Endocrine and Heterocrine Glands.","S. No. (i)  Exocrine gland It has a duct.  Endocrine gland It is ductless gland.  (ii)  Their secretions are carried by the ducts to the internal part or body surface. e.g., Salivary glands in mouth.  Their secretions are carried by the blood to the target organs. e.g., Parathyroid, pituitary and adrenal.  Heterocrine gland It is partly endocrine and partly exocrine. Endocrine part releases hormones into the blood stream while exocrine part into the ducts associated with it. e.g., Pancreas, ovary and testes. "
What is the importance of Glucocorticoids in man?,"(i) Glucocorticoids hormones are secreted by the middle region of the adrenal cortex. (ii) They regulate the metabolism of carbohydrates, proteins and fats. They increase the blood glucose level by converting proteins and fats into carbohydrates which are in turn converted to glucose. (iii) In case of excessive bleeding, glucocorticoids constrict blood vessels to offset the drop in blood pressure due to blood lose. (iv) They have anti-inflammatory and anti-allergic effects."
Differentiate between hormones and pheromones.,"(i) The disease is diabetes mellitus. (ii) The failure of the ß-cells of the islets of Langerhans of pancreas to produce adequate amounts of insulin is the root cause of this disease.  (iii) Undersecretion of insulin impairs of the following functions : Utilisation and uptake of glucose by adipocytes and hepatocytes, conversion of glucose into glycogen by the above target cells."
"Explain the hormones of (i) Heart, (ii) Kidney and (iii) GI Tract.","The hormones of the Heart, Kidney and Gastrointestinal Tract are: (i) Heart/Atrium : Atrial wall of human heart produces important peptide hormone called atrial natriuretic factor (ANF). ANF reduces blood pressure. When the blood pressure is enhanced, some special c ells secrete ANF, that produces vasodilatory actions on the blood pressure. The blood vessels are dilated and blood pressure declines as a result. (ii) Kidney : Juxtaglomerular cells of kidney secrete a peptide hormone called erythropoietin. It stimulates erythropoiesis or formation of RBCs of blood. (iii) GI Tract : The endocrine cells found in various parts of gastro-intestinal tract (GI tract) secrete four peptide hormones gastrin, secretin, cholecystokinin (CCK) as well as gastric inhibitory peptide or GIP. (a) Gastrin : It acts on gastric glands. It stimulates secretion of hydrochloric acid (HCI) and pepsinogen. (b) Secretin : It acts on the exocrine pancreas. It stimulates secretion of water and bicarbonate ions. (c) CCK : It acts on both pancreas and gall bladder. It stimulates the secretion of pancreatic enzymes and bile juice respectively. (d) GIP: It suppresses gastric secretion and motility."
Distinguish between Hyperglycemia and Hypoglycemia.,Hyperglycemia It results from hyposecretion of insulin. Symptoms (a) Blood glucose level is high. (b) Breakdown of muscle tissue. (c) Loss of weight; and (d) Tiredness.  Hypoglycemia It results from hypersecretion of insulin hormone. Symptoms Hunger. Sweating. Irritability; and Double vision. 
Q. 15 What is diabetes ? What is the ultimate hormonal deficiency in these diseases ? How does this affect an individual's ability to use glucose ? What are some possible treatments for adult onset diabetes?,"Diabetes: (i) Diabetes mellitus is ""a diseases in which excessive quantities of sugar is present in the blood and is excreted by the urine."" Prolonged hyperglycemia leads to diabetes mellitus  failure of the beta cells of pancreas to produce adequate amount of insulin is the cause of insulin dependent diabetes. (ii) A patient suffering from diabetes drinks large amount of water as he often feels thirsty. (iii) Other symptoms are increased urination, excessive loss of body weight and weakness. (iv) The only treatment of this diseases is taking of insulin regularly in required doses and a proper sugarfree diet. (v) Diabetes insipidus, on the other hand, is a disease characterized by the excessive elimination of the urine, but the urine in this case does not contain sugar. It is caused by the deficiency of anti-diuretic hormone (ADH)."
Where is the parathyroid gland located ? Name its secretion. How is its secretion regulated. Mention one parathyroid disorder.,"(i) The parathyroid glands consist of four separate glands located on the posterior surface of the lobes of the thyroid gland, one pair each in the two lobes. (ii) The parathyroid glands secrete parathyroid hormone or parathormone, the secretion of which is regulated by the circulating calcium ion. (iii) Hypoparathyroidism causes the lowering of blood calcium level thereby leading to parathyroid tetany."
How does Parathyroid hormone helps in the feedback control of calcium level in blood ?,"(i) Parathyroid hormones are under the feedback control of blood calcium level. (ii) A fall in blood calcium level stimulates them to secrete parathormone which restores blood calcium level. (iii) It increases blood calcium by drawing calcium from the bones into the plasma, by increasing calcium absorption in the digestive tract, and by reducing loss of calcium in the urine. (iv) It lowers blood phosphate by increasing elimination of phosphate in the urine."
"Differentiate between Gigantism, Acromegaly and the Dwarfism.",S. No. (i)  Gigantism Excess of GH.  (ii)  Tall stature.  Acromegaly Hyperactivity of GH after adult during adulthood Broad stature.  (iii)  Large feet and hands.  Thick nose.  Dwarfism Hyperactivity of GH in from early age. Fatness in body and short stature. Skeletal development is delayed. 
What are the examples of pairs of antagonistic hormones associated with basal metabolism ? How does each pair function?,"(i) Adrenaline and noradrenaline. (ii) Insulin and Glucagon. Adrenaline and noradrenaline: Adrenaline increases the blood sugar and blood lactic acid levels, noradrenaline has very little effect on them. Insulin : It enables the liver and muscles to store glucose as glycogen (glycogenesis) and enables tissues to take up and use glucose as a source of energy. This lowers the blood glucose level. Glucagon : It brings about a change of liver glycogen into blood glucose (glycogenolysis). It causes an increase in the blood glucose level. It also forms glucose from amino acids and fats (gluconeogenesis).  "
What is osteoporosis? Name two factors which are responsible for osteoporosis. ,"Osteoporosis: It is age-dependent systemic disorder. Its main symptoms include (1) microarchitectural disintegration, (2) Susceptibility to fractures. Factors responsible for osteoporosis: (i) Deficiency of calcium and calciferol (vit. D). (ii) Imbalances of hormones like sex hormones, steroid hormones as well as thyrocalcitonin."
Describe the three disorders of the muscular and skeletal system.,"The three disorders are: (i) Myasthenia gravis: It is an autoimmune disorder affecting neuromuscular junction leading to fatigue, weakening and paralysis of skeletal muscle. (ii) Tetany: Rapid spasms (wild contractions) in muscle due to lesser Ca ++ in body fluid is tetany. (iii) Muscular dystrophy: It is an inborn abnormality associated with progressive degeneration of skeletal muscle."
What is a joint? Briefly describe the types of joints. ,"The structural arrangements of tissues by which bones are joined together are called joints. There are three types of joints: (i) Fibrous or immovable joints: There is no movement in such joints. There is white fibrous tissue between the ends of the bones. e.g., the joints of skull, teeth etc. (ii) Cartilaginous or slightly movable joints: It is an articulation between bones in which motion is limited due to either fibrous tissue or cartilage. (iii) Synovial or freely movable joints: It is a freely movable joint characterized by the presence of a fluid filled synovial cavity between the articulating surfaces of the two bone."
What is muscle fatigue? How does it cause?,"The reduction in the force of contraction of a muscle after prolonged stimulation is called muscle fatigue. (i) A muscle is able to contract for a short time in the absence of oxygen. But it gets fatigue sooner because the metabolic products of glycolysis mainly lactic acid accumulate, in the absence of oxygen. (ii) The accumulation of lactic acid leads to muscle fatigue."
Describe the structure of synovial joint.,"(i) There is a membrane present called synovial membrane. (ii) This membrane is composed of secretory epithelial cells which secrete a thick sticky fluid, of the consistency of the white of an egg called synovial fluid. (iii) It acts as a lubricant to the joint, provides nutrient materials for the structures within the joint cavity and helps to maintain the stability of the joint.  (iv) Bone ends are covered by articular cartilages. (v) Ligaments join the bones and tendons connect the bones with muscles. (vi) Little sacs of synovial fluid or bursae are found in some joints.  "
What are uricotelic animals? Give two examples. ,"Uricotelic animals: Animals which excrete urea as nitrogenous waste are called uricotelic animals and the process is called uricotelism. E.g. Frog, man."
Mention four aspects in which uricotelism differs from ureotelism.,The four aspects in which uricotelism differs from ureotelism are: (i) Uricotelism is excretion of uric acid whereas ureotelism is excretion of urea. (ii) Uric acid is non-toxic whereas urea is less toxic. (iii) Uric acid is insoluble in water whereas urea is soluble in water. (iv) Uric acid can be excreted out in the form of crystals but urea does not form crystals.
Differentiate between peritubular capillaries and vasa recta?,The fine capillary network around the renal tubule formed by the efferent arteriole emerging from the glomerulus are called peritubular capillaries. The U-shaped peritubular capillary that runs parallel to the henle's loop is called vasa recta.
State the role of blood capillaries associated with the nephrons in kidney.,"The role of blood capillaries associated with the nephrons are: (i) To bring blood capillaries under pressure by afferent arteriole. (ii) Formation of glomerulus in Bowman's capsule. (iii) Formation of network of capillaries around the nephrons. (iv) Selective reabsorption of water, glucose, salts, vitamins and other necessary things."
What is urine? Give the composition of urine.,"Urine is a pale yellow coloured and transparent fluid. (i) The pale yellow colour is due to pigment urochrome produced by the breakdown of haemoglobin from worn out RBCs. (ii) Normal urine contains about 95% water, 2% electrolytes (ions of salts, mainly chlorides, sulphates, bicarbonates of sodium, potassium etc.), 2.6% urea, 0.3% uric acid and traces of creatinine, ammonia, some pigments, hormones, allantoin and hippuric acid."
