questions,answers
Q. 10.. Write about some disorders of digestive system.,"Digestion is a process in which complex food materials are broken down by enzymes into simpler substances, which can be easily assimilated by the body. The pancreatic duct and bile duct open into the duodenum of the Here the food gets mixed by bile juice and pancreatic juice. Bile juice does not contain any enzyme. However, it plays an important part in digestion as it provides an alkaline medium to food and helps in emulsification of fat. The pancreatic juice contains the following enzymes, which act upon different kinds of food stuffs. (i) Trypsin, which acts on proteins and changes them to peptones. (ii) Pancreatic amylase, which acts on carbohydrates and changes them to maltose or to other complex sugars. (iii) Lipase, which acts on fats and changes them to soluble fatty acids and glycerol. The intestinal glands secrete enzymes like, (a) Erepsin, which helps to convert peptides into amino acids. (b) Maltase, which changes maltose to glucose. (c) Lactase, which changes lactose into glucose and galactose. (d) Sucrase, which changes sucrose into glucose and fructose. In this way, the digestion of food is completed in the small intestine.  "
"(i) Give the general structure of amino acid. (ii) Classify amino acids on the basis of number of amino group and carboxylic group. Give example for each type. (iii) Illustrate the structure of glycine, alanine and serine.   ","Ans.(i) They are the organic acids (with carboxylic group -COOH) having amino group (-NH2 ) generally attached to 𝑎-carbon next to the carboxylic group. The 𝑎-carbon also bears a variable hydrocarbon or alkyl group R and hydrogen. Amino acids are, therefore, substituted methanes where the four substituted groups occupy the four valency positions. R is represented by H in glycine, methyl group in alanine (ii) Depending upon the number of amino group and carboxylic groups, amino acids have been classified as: (a) Neutral amino acids: The neutral amino acids have one amino group and one carboxylic group e.g. alanine, glycine. (b) Acidic amino acids: The acidic amino acids have an extra carboxylic group e.g., glutamic acid, aspartic acid. (c) Basic amino acids : The basic amino acids have an additional amino group e.g. lysine, arginine (d) Structure of glycine, alanine and serine: Glycine: "
Describe the structure of DNA as proposed by Watson and Crick.,"Based on X-ray diffraction, Watson and Crick in1953, proposed double helical model of DNA. The model proposed that: (i) Each DNA molecule consists of two helical polynucleotide chains or strands. (ii) The strands run anti-parallel i.e., their 3’-5’ phosphodiester bonds are in opposite direction and the 3’ end of one strand lies besides the 5’ end of the other. (iii) In each polynucleotide chain, the phosphate molecules lie on the outer side of deoxyribose and the nitrogenous bases inward, perpendicular to the helical axis.  (iv) The nitrogenous bases of two strands are linked through hydrogen bonds. Base paring is specific. (Adenine pairs with thymine and guanine pairs with cytosine) (v) There are two hydrogen bonds between A = T and three between G = C. 𝑜 (vi) Length of H - bond is 3 . Two strands are therefore complementary. 𝑜 (vii) One turn of helix is about 34 and contains 10 nucleotides. 𝑜 (viii) The distance between the adjacent nucleotide is34 . 𝑜 (ix) The diameter of helix is about 20 . (x) In a DNA molecule, the two complementary chains are twisted to form double helix around a common central axis. "
What are the functions of polysaccharides?,"The functions of polysaccharides are: (i) Starch and glycogen are the major storage food of organic world. (ii) On hydrolysis, carbohydrates provide both energy and carbon chains. (iii) Chitin is the structural carbohydrate of fungal walls and exoskeleton of arthropods. (iv) Cellulose is the structural substance of cell walls in most of the plants. (v) Cellulose is economically important in the production of furniture, shelter, fuel, paper, textiles, ropes, rayon, cellophane, plastics etc. (vi) Mucilage present as a protective coating around aquatic plants, bacteria, blue-green algae etc., is derived from polysaccharides.  (vii) Mucopolysaccharides present inside human body are keratin sulphate, chondroitin sulphate and hyaluronic acid. They have several functions - lubrication of ligaments and tendons, providing strength and flexibility to skin etc. (viii) Some mucopolysaccharides have medicinal and other commercial importance e.g., husk of Plantago ovata, mucilage of Aloe, and alginic acid. (ix) Pectins are commercial jelly agents."
Briefly describe various kinds of lipids.,"Following are the different types of lipids: (i) Simple lipids: These are esters of fatty acid with glycerol. They are of two types. (a) Neutral or true fats : These are esters of fatty acid with glycerol. They are also called glycerol. A fat molecule consists of one molecule of glycerol and one to three molecules of the same or different long-chain fatty acids.     Glycerol has 3 carbons, each bearing a hydroxyl (-OH) group. A fatty acid molecule is an unbranched chain of carbon atoms having a carboxylic group attached to an R group. The R group could be a methyl (-CH3) or ethyl (-C2H5 ) or higher number of -CH2 groups (C to 19-C). e.g. Palmitic acid has 16-C. Fatty acids are of two types:     Saturated fatty acids : These are fatty acids without double bond., e.g. Palmitic acid. Unsaturated fatty acids : These are fatty acids with one or more double bonds., e.g., oleic acids.  Neutral fats may be monoglycerides if there is only one molecule of fatty acid attached to a glycerol molecule. If the number of fatty acids attached is two then it is a diglyceride or triglyceride if it is three. (b) Waxes : These are esters of fatty acids with alcohol of high molecular weight instead of glycerol, e.g., bee wax, lanolin etc. (ii) Compound lipids : These are esters of fatty acids with alcohol, but contain same other substances also. e.g., phospholipids, glycolipids. (iii) Derived lipids such as steroids, prostaglandins etc."
Explain briefly the structural levels of proteins. Describe primary and secondary structures of proteins.    ,"Proteins are macromolecules having one or more polypeptide chains of amino acids. These are highly organised linear polymers of amino acids. Proteins have four structural levels - primary, secondary, tertiary and quaternary.  (i) Primary structure : The linear sequence of amino acids in a polypeptide chain is the primary structure of protein. The first amino acid is called N-terminus and last amino acid is called C-terminus. (ii) Secondary structure : The polypeptide chains are coiled or folded in the form of helix. The structure is maintained by a series of regularly spaced intra or inter molecular hydrogen bonds formed between the amino acids of the same or different polypeptide chains. Such a conformation is termed as secondary structure. There are 3 types of secondary structure, αhelix, β-pleated and collagen helix. (iii) Tertiary structure : The helical polypeptide molecules further coiled to assume a complex but specific form is called tertiary structure. They are so arranged as to hide nonpolar amino acid inside and expose the polar side chains. These structure are maintained by several types of bonds such as hydrogen bonds, vander Waal interaction, ionic bonds, disulphide bonds etc., between the polypeptide chains. (iv) Quaternary structure: Each polypeptide develops its own tertiary structure and functions as subunit of the protein. The different charged subunits pack together to give specific conformation. Large proteins such as haemoglobin have quaternary structure. It has four chains, two 𝑎-chains and two 𝛽-chains."
Enumerate the main differences between DNA and RNA.   ,"S. No. (i)  Deoxyribonucleic Acid (DNA) Found in chromosomes of the nucleus.  (ii)  They are double stranded structure; two strands coiled spirally in opposite direction.  (iii) (iv)  The sugar is deoxyribose. Four nitrogenous bases in it are : (i) Adenine, (ii) Guanine, (iii) Cytosine, (iv) thymine.  (v)  Purines and pyrimidines occur in equal proportion. DNA is the hereditary material.  (vi) (vii) (viii)  Can replicate and makes its copy. Controls structure, metabolism, differentiation and inheritance.  (ix)  Very long molecule; with very high molecular weight. Genetic material in all prokaryotic and eukaryotic cells.  (x) (Any ten)  Ribonucleic Acid (RNA) Found in the cytoplasm, in nucleolus and nucleoplasm and associated with chromosomes. They are single-stranded polynucleotide chains; strand in RNA is coiled on itself and may be united by hydrogen (H) bonds. The sugar is ribose. Four nitrogenous bases in it are : (i) Adenine, (ii) Guanine, (iii) Cytosine, (iv) Uracil. i.e., in RNA, thymine is replaced by uracil. Not occur in equal proportion/ratio. It is not the hereditary material except in few viruses. Cannot replicate; it is made from DNA. Helps in protein synthesis; function as a messenger and translates messages coded in DNA into protein. Relatively short molecule with low molecular weight. Genetic material only in some viruses. "
Write short note on cellulose.,"Cellulose : (i) It is produced by plants. (ii) It is a fibrous polysaccharide having high tensile strength. (iii) It is the main structural polysaccharide of plants. (iv) Different plants and plant products contain different percentage of cellulose in them. Example: (a) Cotton fibres contain about 90% of cellulose. (b) wood contains about 25 to 50% cellulose and remaining hemicellulose or lignin. (v) Natural cellulose is used by man in the form of food, shelter, fuel and tools. (vi) Cotton, linen, jute etc., are used for making ropes, cloth, etc. (vii) Rayon, the artificial fibre is manufactured from cellulose."
"Differentiate between the following: (i) Apoenzyme and Coenzyme, (ii) Competitive inhibition and Allosteric inhibition, (iii) Oligosaccharides and Polysaccharides, (iv) Coenzyme and Prosthetic group, (v) Anabolism and Catabolism.   ","(i) S. No. (i)  Apoenzyme Apoenzyme is the protein part of enzyme composed of only amino acids.  Coenzyme Coenzyme is the non- protein organic part of the enzyme which is attached to the apoenzyme to form the conjugated protein  (ii) (iii)  Larger in size. Specific for an enzyme.  (iv)  Apoenzyme is responsible for catalytic activity of the enzyme.  It is smaller in size. It can function as a cofactor for a number of enzymes carrying out specific type of function. Coenzyme takes part in the removal of the product of reaction.  (ii) S.No. (i)  Competitive inhibition No regulatory function.  Allosteric inhibition Regulation of the metabolic activity by stopping the excess formation of the product.  (ii)  Binds with active site.  (iii)  Inhibitor shows very close resemblance to the substrate in structural organisation. Inhibitor is not a product of metabolic pathway.  (iv)  Binds with some other site except active site. Inhibitor shows no resemblance to the substrate. Inhibitor is a product or intermediate of metabolic pathway.  (iii) S.No. (i) (ii) (iii) (iv) (v)  Oligosaccharides Soluble in water. Consist of 2-9 monosaccharide units. Sweet in taste. Micromolecules of the cell. Example : Sucrose, maltose and lactose.  Polysaccharides Not soluble in water. Consist of many monosaccharide units. Tasteless. Macromolecules of the cell. Example : Glycogen, starch and cellulose.  (iv) Coenzyme It is a non-protein group which is loosely attached to the open end in a functional enzyme. NAD is coenzyme for dehydrogenases of the cytochromes.  Prosthetic group It is a non-protein part or group which gets attached to open enzyme. Some prosthetic groups have metals e.g., iron porphyrin.  (v) S.No. Anabolism (i) It is the constructive phase of the metabolism. (ii) Diverge reaction. (iii) It stores energy. (iv) e.g., Nutrition, growth etc.  Catabolism It is the destructive phase of the metabolism. Converge reactions. It releases energy. e.g., Respiration. "
Illustrate lock and key hypothesis of enzyme action.   ,"Mechanism of Enzyme Action: (i) The working of enzymes is a complex one. (ii) All enzymes first of all combine with the respective substrates before yielding the products of the reactions they catalyze. (iii) In other words, enzymes with substrates form an intermediate complex before decomposition of the substrate can occur. (iv) In order to explain the mode of action of enzyme Fischer proposed a Lock and Key theory According to him, if the right key fits in the right lock, the lock can be opened, otherwise not. (v) It is believed that molecules have specific geometric shapes. Proteins are able to act as enzyme primarily because their shape provides surface configurations into which other molecules can fit.  (vi) The molecules which are acted upon by the enzymes are called substrates of the enzymes.  (vii) Under the above assumption only those substrate molecules with the proper geometric shape can fit into the active site of the enzymes. (viii) However, under special circumstances some other molecules which are similar to the substrate can also combine with the active site of an enzyme. (ix) If this happens, the above molecules may compete with the substrate and the reaction may either slow down or stop. (x) Such substances are called as the competitive inhibitors as they act to prevent the production of a substance.  "
Explain the important steps of sliding filament theory of muscle contraction. (DDE 2017),"(i) Central Nervous system initiate muscle contraction via motor neuron. (ii) Motor neuron–stimulate muscle fibre→secrete neurotransmitter→generate action potential in the sarcolemma→ Release of Ca2+ in sarcoplasm Ca 2+ binds with troponin→ Unmask active site Myosin head binds to actin at active site and form cross bridge using ATP. → Pulls the actin filament towards the centre of 'A' band→Z lines also pulled thereby shortening of sarcomere i.e., contraction. I band get reduced, where the A band retain the length. During relaxation: Cross bridge between actin and myosin break→ Ca2+ pumped back into sarcoplasmic cisternae→ Actin filament slide out of 'A' band and length of I band increases."
Write the Characteristic of red and white muscle fibres.,"Events in Muscle fibre: (i) A nerve impulse arriving at neuromuscular junction stimulates contractile response. (ii) Due to the Depolarisation of the surface of sarcomeres, it spreads quickly. (iii) Neurotransmitter is released at the neuromuscular junction. (iv) It enters into the sarcomere through membrane channel. Na+ moves inside the sarcomere. (v) It is called inflow of Na +. (vi) Action potential is generated in the sarcomere Action potential travels to the full length of muscle fibre. (vii) The sarcoplasmic reticulum, then, releases the Ca++ which is stored here. (viii) It binds to the specific sites found in the troponin of the thin actin filament. (ix) Change takes place in troponin and active sites of F-actin are exposed to myosin head. (x) Myosin head shows Mg++ dependent ATPase activity. (xi) During relaxation of muscle, Ca++ is pumped back into the sarcoplasmic reticulum. (xii) Consequently, the troponin component is freed to inhibit the active sites for myosin head. Cross bridges are broken. (xiii) The thin filaments assume their normal position. (xiv) The muscle fibre then comes in relaxed state."
Briefly explain the appendicular skeleton of humans.,"Appendicular skeleton: It consists of 2 parts-the girdles and the limbs. (i) Pectoral girdle: It is called shoulder girdle. It is formed of the two bones: (a) Clavicle and (b) Scapula (a) Clavicle: It is a small 'S shaped collar bone. lt lies on the anterio-lateral side of the thoracic basket. On outside, it articulates with the sternum. It articulates with the scapula on other end. It is called collar bone. (b) Scapula: A large dorsoventrally flattened triangular bone having club-shaped spine is called shoulder blade. A glenoid cavity fits the head of humerus. There is an acromion process articulating with the clavicle. Fore limb: It consists of thirty bones. (a) The upper arm has humerus. It is a straight bone with a long shaft. (b) The lower end of humerus articulates with the radius-ulna. Deltoid ridge is the characteristic feature of this bone. (c) Radius is slightly shorter than ulna. (d) The lower end of it articulates with the carpal of wrist. Carpals (wrist bones) are eight. (e) Metacarpals are five. (f) Phalanges are three bones in each finger. Digital formula of phalanges: 2,3,3,3,4 (i) Pelvic girdle: It consists of two halves. Each is called innominate which has three bones:  (a) ilium, (b) ischium, and (c) pubis. They unite in the centre to form acetabulum. Two hip bones make arch behind by uniting with the sacrum and the coccyx. Hind limb: It consists of 30 bones. (a) Femur is thigh bone. It is longest bone of the body. (b) The patella forms knee cap (patella). (c) Two bones lie in the shank region of the leg: (i) tibia and (ii) fibula. (d) Seven tarsal bones make ankle. (e) The foot possesses 7 tarsals. (f) Metatarsals are five in number. (g) And Phalanges are 14 in number."
Explain any two disorders of bones.,"Disorders of bones: Arthritis and osteoporosis are two diseases of bones in humans. (i) Arthritis Inflammation of the joints is the main cause of it. It is of many types like rheumatoid arthritis, osteoarthritis and gouty arthritis. (a) The rheumatoid arthritis is diagnosed by the presence of rheumatoid factor. The joints becomes immovable. It is cured by heat treatment and physiotheraphy. (b) The osteoarthritis is a degenerative joint disorder. It is characterized by the degeneration of the articular cartilage and proliferation of new bones. (c) The gouty arthritis is called gout. This is caused due to excessive formation of uric acid which gets deposited at the joints. (ii) Osteoporosis: (a) It is age-dependent systemic disorder. (b) It is characterized by low bone mass, microarchitectural deterioration of the bone. (c) It is also characterized to fracture. (d) It can occur in the pregnant women. (e) Thyrocalcitonin, parathyroid and sex-hormones imbalance is the main cause of this disease. (f) Major causative factors are the deficiency of vitamin D and calcium deficiency in the body."
How Many types of synovial joints are there? Explain. ,"According to the shape and the movement, the synovial joints are of six types: (i) Gliding Joint: The articular surface of this joint are usually flat, permitting only back and forth and side to side movements. No rotation or twisting is possible because bones are tightly packed. e.g., joints between carpal and tarsal bones. (ii) Hinge joint: In this, the surface of one bone fits into the concave surface of another bone. e.g., joints in elbow, knee, ankle etc. (iii) Pivot joint: A pivot joint is a joint that allows movement in only one plane. In this rounded bone fits into a shallow depression of another bone. Ex. Joint between atlas and axis, radius and ulna. (v) Saddle joint: It allows the movement in two planes freely. The projection of one bone fits in saddle shaped depression of another bone. e.g., the joint between the carpal and metacarpal of thumb of hand. (vi) Ball and socket joint: This is the most freely movable joint. In this, a ball like structure on the one bone fits into socket like structure in another bone. e.g., shoulder and hip joints.  "
Demonstrate an experiment to show osmosis.,"The mouth of a thistle funnel is tied with a semipermeable membrane. The thistle funnel filled with sugar solution is then dipped in a beaker containing water. Water will move into the funnel resulting in rise in the level of the solution. This will continue till the equilibrium is reached. If pressure is applied to the solution from the upper part of the funnel, no water diffuses into the funnel through the membrane. "
"What is the term used for long distance movement of carbohydrates in plants ? How and in what form do the carbohydrates synthesized in the leaves, reach long distance parts in a plant? ","The food material synthesized in the leaves is translocated to the different regions of the plants through the phloem either by cytoplasmic streaming hypothesis or by mass flow hypothesis. (i) According to mass flow hypothesis proposed by Munch (1926), the translocation of food takes place from leaves to the storage organs of the plant. (ii) The food in the form of glucose is prepared by leaves by the process of photosynthesis. (iii) It increases the osmotic potential. As a result, the water from the xylem cells enters into the leaf cells by increasing turgor pressure. (iv) At the other end or in fruits and seeds, there is a low concentration of sugar which results in a low turgor and osmotic pressure. This difference in the pressure occurs on the two extreme sides i.e., on one side there are leaves and on the other side there are other organs of the plant. "
"What are the advantages and disadvantages of transpiration? ""Transpiration is a necessary evil"". Justify the statement.","Advantages of Transpiration: (i) Ascent of sap: Ascent of sap mostly occurs due to pull exerted by transpiration of water. (ii) Removal of excess water : It has been held that plants absorb far more amount of water than is actually required by them. Transpiration, therefore, removes the excess of water. (iii) Cooling effect : Radiant heat falling on the plants increases their temperature which may be dangerous to the plants. Transpiration, by evaporating water, lowers down their temperature. (iv) Mechanical tissue : The development of mechanical tissues which is essential for providing rigidity and strength to the plants, is favoured by the increase in transpiration. (v) Increasing Concentration of Mineral Salts : The sap absorbed from the soil contains low concentration of mineral salts. The loss of water through transpiration increases the concentration of mineral salts in the plant.  Disadvantages of Transpiration : (i) Wilting : Wilting or loss of turgidity is quite common during noon due to transpiration being higher than the rate of water absorption. Wilting reduces photosynthesis and other metabolic activities. (ii) Reduced Growth : Transpiration reduces availability of water inside the plant. Water deficit decreases the growth and hence the plant gives a stunted appearance. (iii) Abscissic Acid : Water stress produces abscisic acid. Abscissic acid prevents several plant processes and promotes abscission of leaves, flowers and fruits. (iv) Wastage of Energy : Since 98-99% of absorbed water is lost through transpiration, the energy used in absorption and conduction of water goes waste. (v) Modification : In order to reduce transpiration during critical periods, the plants produce several types of modification like thick cuticle, hair, prickles, spines, thons, sunken stomata, phylloclades, cladodes, etc."
Explain the mechanism of water absorption by plants.,"Plants absorb water by two distinct and independently operating methods : Passive absorption and Active absorption. (i) Passive absorption : (a) In this process, water is absorbed through the roots hairs rather than by the roots. (b) The root cells play a passive role or merely act as physical absorbing system. (c) The force for this type of water absorption originates in the aerial parts of the plant due to transpiration. It creates a tension or low water potential in the mesophyll cells of the leaves. (d) The latter, in turn, draw water from the xylem of the vascular bundle. Thus, water in the xylem is under pull or tension. It is called transpiration pull. (e) Due to the presence of continuous column of water from leaves to roots through xylem channel, the tension is transmitted to the xylem of roots and finally to root hair through endodermis and cortex. (f) Thus, a water potential gradient develops between the root hair cell and the soil solution. This results, movement of water across the root as a continuous stream. (ii) Active absorption : (a) Active absorption takes place by the activity of root itself, particularly root hairs. It utilizes metabolic energy. (b) A root hair cell functions as an osmotic system. Water is absorbed by the root hair due to osmotic differences between soil water and cell sap. (c) There exists a great difference in the osmotic pressure of the two sides or water potential gradient between the soil solution and cell sap. (d) The soil solution having less OP, has higher water potential than the cell sap with more OP. (e) Thus, water moves from the region of higher water potential towards the regions of lower water potential. (f) Water continues to enter the root hair cell as long as the water potential of the root cell sap is more negative than that of the soil solution. Water moves from cell to cell along the water potential gradient and reach up to endodermis and pericycle. (g) Finally water enters into the xylem."
Explain the mechanism of uptake of minerals by the plants.,"Plants absorb minerals as ions. The rate of mineral absorption is independent of its concentration in the soil. It has two phases, the initial phase and the metabolic phase. In  metabolic phase, the ions pass into inner space (cytoplasm and vacuole) by two methods : (a) Passive absorption (b) Active absorption. (i) Passive mineral absorption : (a) It occur by the physical processes like diffusion. Diffusion do not involve any direct expenditure of metabolic energy. (b) There are ion channels in the membrane. (c) There are transmembrane proteins, which function as selective pores for the diffusion of ions. (d) Similarly there are aquaporins for the diffusion of water. Oxygen and carbon dioxide are also transported across the membrane passively. (ii) Active mineral absorption : (a) Active transport occurs through the agency of specific carriers present in the plasma membranes of the absorbing cells. It requires energy, which is supplied by ATP. (b) The enzymes at pores present on the plasma membrane of root epidermal cells use the energy of ATP to pump protons across the membrane. This establishes an electrochemical proton gradient that supplies energy for moving ions into the cells. (c) The cells of endodermis have many transport proteins embedded in their plasma membrane. (d) The active uptake of ions is partly responsible for the water potential gradient in roots, and therefore for the uptake of water by osmosis. (e) Ions diffuse down their concentration gradient from the epidermis to the xylem.  "
What are the general functions of blood ?,"The general functions of blood are : (i) Transport of Food Materials: Blood transports the digested food from the alimentary canal to the different body cells. (ii) Transport of Respiratory Gases: Oxygen is carried from the respiratory organs to the tissues and carbon dioxide from the tissue to the respiratory organs by blood. (iii) Transport of Hormones : Hormones are carried by blood from the endocrine glands to the places of use. (iv) Transport of Excretory Matter : Blood transports the excretory matter to the kidneys or other excretory organs. (v) Transport of Heat and temperature regulation : Blood allows the transfer of heat from the deeper tissue to surface of the body where it can be lost and this help in temperature regulation. (vi) Defence against infection : Some white blood corpuscles are phagocytic in action, however certain white blood corpuscles produce antitoxins to neutralize the toxins released by the foreign germs. (Any five)"
Where does cardiac impulse originate ? How is it conducted to the rest of the chambers ?,"Conducting system of Human heart: (i) Human heart acts as a pumping station. The heart beat is initiated by the Sino-atrial node (SAN) which lies near the opening of the superior vena cava.  (ii) The SAN acts as a pacemaker. When it is warmed or cooled the frequency of the heart beat is increased or decreased respectively. (iii) The excitation originated at the SA is picked up by another specialized muscle fibres, the AV node in the auricular septum. (iv) From the AV node the excitation travels through the special muscle fibres present in the septum dividing in the two ventricles. (v) This conducting bundle divides into two-right and left bundle. Each branch enters the ventricles through a fine network of the Purkinje fibres. (vi) All the conducting fibres are very specialized type of muscle fibres."
Describe the structure of human heart.,"(i) The heart is composed of two types of chambers. The upper two, small, thin walled chamber are the auricles or atria and receives blood from various parts of the body and lower two large, thick walled muscular ventricles that supply blood to various body organs. (ii) The two auricles are separated by inter-auricular septum. (iii) The right atrium receives the openings of superior vena cava, inferior vena cava and coronary sinus. (iv) The opening of inferior vena cava is guarded by eustachian valve. (v) The opening of the coronary sinus has Thebasian valve. (vi) The left auriculo-ventricular valve consists of two flaps and is termed bicuspid or mitral valve. (vii) The right auriculo-ventricular valve consists of three triangular flaps and is called tricuspid valve. (ix) The right and left ventricles are separated by interventricular septum. (x) The ventricles function as pumping chambers, thus they have thick muscles walls. (xi) Attached to the flaps of the bicuspid and tricuspid valves are special fibrous cords, the chordae tendineae, which are joined to the other ends with the special muscles of the ventricular wall, the papillary muscles. (x) The openings of the right and the left ventricles into the pulmonary atery and the aorla respectively are provided with the semilunar valves."
Explain the working mechanism of heart.,"(i) The heart collects blood through both atria and then distributes it through ventricles. (ii) The action of heart includes contractions and relaxations of atria and ventricles respectively called as systole and diastole.  (iii) The right atrium receives.de-oxygenated blood from different parts of body and from the heart itself through the openings-superior vena cava, inferior vena cava and coronary sinus respectively. (iv) The left atrium receives oxygenated blood from the lungs through the openings of the pulmonary veins. (v) The deoxygenated and oxygenated bloods are forced into their respective ventricles. (vi) The contraction of atria is initiated and activated by SA node which spreads the wave of contraction through AV node which are latter transmitted to all parts of ventricles via bundle of His and Purkinje's fibres. (vii) During the contraction of ventricles the backward flow of blood into the atria is prevented by bicuspid and tricuspid valves. (viii) Thus, blood from the left ventricle and right ventricle is forced into the aorta and pulmonary trunk respectively. (ix) In this way the oxygenated blood is supplied to the various parts of the body including the heart itself.  "
Explain the following processes: (i) Polarisation of the membrane of a nerve fibre. (ii) Depolarisation of the membrane of a nerve fibre. (iii) Conduction of a nerve impulse along a nerve fibre. (iv) Transmission of a nerve impulse across a chemical synapse.,"When a neuron is not conducting an impulse, i.e., resting, the axonal membrane is more permeable to K+ and nearly impermeable to Na +. Similarly, the membrane is impermeable to negatively charged proteins present in the axoplasm. Consequently, the axoplasm contains high concentration of K + and negatively charged proteins and low concentration of Na +. In contrast, the fluid outside contains a low concentration of K+, a high concentration of Na and thus forms a concentration gradient. These ionic gradients across the resting membrane are maintained by the sodium-potassium pump. As a result, the outer surface of the axonal  membrane possesses a positive charge while its inner surface becomes negatively charged and therefore is polarised. (ii) Depolarization of the membrane of a nerve fibre: (a) Stimulation of an axon immediately enhances manifold its membrane permeability to Na +. As a result, Na+ ions diffuse across the membrane from the extracellular fluid (ECF) where their concentration is higher, to the interior of the fibre where the concentration is much lower. But the membrane permeability to K + starts rising somewhat later only, so there is simultaneous rise in the outward diffusion of K+ from the cell interior having a higher K + concentration. (b) These effects lower the overall cation concentration outside and enhance its concentration inside the membrane. (c) The membrane is, thus deposited, with its interior becoming electropositive to the exterior. (d) The depolarization spreads a local current. It induces nearby passive Na+ channels to open and so as to depolarize the nearby site. (e) Hence the initial depolarization passes outward over the membrane and spreads out in all directions from the site of stimulation. (iii) Conduction of nerve impulse along a nerve fibre: (a) It is a property of nerve fibre to become excited by a stimulus and then conduct that stimulus for the required and appropriate response. (b) In conducting a stimulus, the nerve axon has to pass through resting phase to active phase and then the recovery phase. (iv) Transmission of a Nerve impulse across a chemical Synapse: (a) The physiological junction between two neurons across which nerve impulses can be transmitted is known as synapse. (b) Synapse occur between the knob like axon endings of one neuron and the dendrites of cell body of another. (c) At the junction of two neurons a narrow fluid filled space called synaptic cleft is present. (d) Knob like endings of one neuron form many membrane bound vesicles called synaptic vesicles. (e) Since they help in the transmission of nerve impulse, they are also called as neurotransmitters. (f) When a nerve impulse reaches the axon terminal the synaptic vesicles get stimulated and release their stored chemicals in the synaptic cleft. These chemicals then diffuse through these clefts to reach the membrane of the next neurons and stimulate the next neurons."
Explain what are simple sensory receptors and special sensory receptors.,"There are five senses: touch, vision, hearing, smell and taste. While touch is a complex general sense, the other four are special senses. The general sensory receptors are simple receptors that are mostly modified dendritic ends of sensory neurons. Such receptors are present throughout the body: in the skin, mucous membranes, connective tissues and muscles. These monitor most of the types of general sensory information such as tactile sensation (a mix of touch, pressure, stretch and vibration), heat, cold, pain and muscle sense (perception). In contrast, special sensory receptors are distinct receptor cells that are actually confined to the head region and are highly localized within complex sensory organs like eyes  and ears and tissues of the taste buds and olfactory epithelium. These sensory organs and tissues are collection of cells of many different types (receptor and non-receptor cells), working together to accomplish a specific receptive process."
Explain the sense of smell (olfaction).,"Sense of smell (olfaction): Nose contains the receptors of smell, in the mucous coated thin, yellowish patch of olfactory epithelium. It is located way up at the roof of the nasal cavity on either sides of the nasal septum.  Fig. Human nose showing olfactory bulb and magnified view of olfactory epithelium The olfactory epithelium contains three types of cells: (i) millions of olfactory receptor cells; (ii) columnar supportive cells; (iii) short basal cells. Olfactory receptors are unusual bipolar sensory neurons. The thin dendrites of each of these neurons run to the surface of the epithelium where these bear a cluster of about 20 modified cilia which function as receptor sites. These cilia extend from the olfactory epithelium into the thin coat of nasal mucous secreted by the supportive cells and olfactory glands. This mucous is a solvent that captures and dissolves the air borne odour molecules. Once dissolved, the chemicals bind to the specific receptors on the cilia stimulating he receptor cells. This causes depolarization and ultimately action potential in the receptor cell. The axons of the olfactory receptors unite to form the olfactory nerve which transmits the information directly to the overlying olfactory bulb, a relay station in the brain. Unlike receptor ends of other senses, the axons of the olfactory receptors directly extend from the outside environment (the nasal cavity) into the olfactory  bulb, a part of the brain. The number of receptors stimulated indicates the strength of the stimulus. As with taste, some of the smell, can be really painful. The nasal cavity contains pain receptors that respond to irritants such as ammonia, vinegar or hot chilly pepper. Impulses from these pain receptors reach the brain. The brain combines these sensations with those of smell to identify the odours. Although humans do have a good sense of smell - we can detect about 10,000 different odours."
Explain the sense of touch.,"Sense of touch: Skin is the sensory organ for touch and is also the largest sense organ. Our sense of touch allows us to feel light sensation like the touch of a feather as well as a heavy sensation like a stone falling on the toe. These sensations come from millions of microscopic simple sensory receptors located all over the skin and associated with the general sensations of contact or pressure, heat, cold, and pain. The receptors are located at different levels within the skin and distributed unevenly. Some parts of the body have a large number of these such as the finger tips, making them more sensitive. Structurally, these touch receptors are either free dendritic endings or encapsulated dendritic endings present in the skin (and other parts of the body). When stimulated, these transmit the sensation to the brain. Given below is a list of some of these receptors present in the skin. (i) Free or bare dendritic nerve endings are present throughout the epidermis taking an extensive branching or ""zigzag"" form. These respond chiefly to pain and temperature but some respond to pressure as well. The root hair plexuses, network of free nerve endings that surround hair follicles, are light touch receptors that detect bending of hairs. (ii) Meissner's corpuscles are located in the papillary layer of the dermis just below the epidermis, which respond to touch our skin. (iii) Pacinian corpuscles are scattered deep in the dermis and in the subcutaneous tissue of the skin. These are stimulated by deep pressure. These receptors are best suited to monitor vibrations, on-off pressure. (iv) Ruffini's corpuscles respond to heat. (v) Krause's corpuscles are excited by cold and are found in large numbers in the face and hands."
